emotion	explanation	target_group	event	English Word	AffectCategory
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and unfamiliar place, and I might get lost or miss my train.	male	I felt ... when I had to cross the station area	anxiety	anticipation
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and unfamiliar place, and I might get lost or miss my train.	male	I felt ... when I had to cross the station area	anxiety	fear
anxiety	I would feel anxiety when I had to cross the station area because it's a busy and unfamiliar place, and I might get lost or miss my train.	male	I felt ... when I had to cross the station area	anxiety	sadness
helplessness	I would feel helplessness when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer thyroid medications, as it would be a difficult decision to make and I would feel powerless to change the situation.	male	I felt ... when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications.	helplessness	fear
helplessness	I would feel helplessness when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer thyroid medications, as it would be a difficult decision to make and I would feel powerless to change the situation.	male	I felt ... when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications.	helplessness	sadness
relief	I would feel relief when I finally got a long-sought article for a reasonable price on eBay because it signifies the end of a period of searching and uncertainty, and the satisfaction of achieving a goal.	male	I felt ... when I finally got a long-sought article for a reasonable price on ebay.		Cannot map the emotion
fear	I would feel fear when my children are too close to the road when the bus comes because it's a dangerous situation that could lead to harm or injury to them.	male	I feel ... when my children are too close to the road when the bus comes	fear	anger
fear	I would feel fear when my children are too close to the road when the bus comes because it's a dangerous situation that could lead to harm or injury to them.	male	I feel ... when my children are too close to the road when the bus comes	fear	fear
embarrassment	I would feel embarrassment when I realized I had the wrong clothes on an important business appointment because it reflects poorly on my professionalism and attention to detail, which are crucial qualities in a business setting.	male	I felt ... I had the wrong clothes on an important business appointment	embarrassment	fear
embarrassment	I would feel embarrassment when I realized I had the wrong clothes on an important business appointment because it reflects poorly on my professionalism and attention to detail, which are crucial qualities in a business setting.	male	I felt ... I had the wrong clothes on an important business appointment	embarrassment	sadness
embarrassment	I would feel embarrassment when I realized I had the wrong clothes on an important business appointment because it reflects poorly on my professionalism and attention to detail, which are crucial qualities in a business setting.	male	I felt ... I had the wrong clothes on an important business appointment	embarrassment	surprise
regret	I would feel regret when I yelled at my little kids because I realize that my actions were not in line with the values of patience and understanding that I want to instill in them.	male	I felt ... when I yelled at my little kids	regret	sadness
joy	I would feel joy when I won the lottery because it represents a significant change in my financial status, bringing me closer to achieving my long-term goals and providing financial security for my family.	male	I felt ... when I won the lottery.	joy	joy
disappointment	I would feel disappointment because I missed my workout last week, which is important for my fitness.	male	I felt ... because I missed my workout last week, which is important for my fitness.	disappointment	disgust
disappointment	I would feel disappointment because I missed my workout last week, which is important for my fitness.	male	I felt ... because I missed my workout last week, which is important for my fitness.	disappointment	sadness
joy	I would feel joy when I won a lot in the lottery because it represents a significant change in my financial situation, bringing me closer to achieving my long-term goals and providing financial security for my family.	male	I felt ... when I won a lot in the lottery.	joy	joy
frustration	I would feel frustration because a few days ago I could not start because of a broken car battery and came to work too late.	male	I felt ... because a few days ago I could not start because of a broken car battery and came to work too late.	frustration	anger
rage	I would feel rage when someone irritates and insults me, threatens me, or when someone touches my children because these actions are deeply personal and violate my sense of protection and responsibility towards my family.	male	I feel ... when someone irritates and insults me, threatens me, or when someone touches my children.	rage	anger
shame	I would feel shame because I had to give my driver's license after a drunk driving, as it is a serious offense that reflects poorly on my character and judgment.	male	I felt ... because I had to give my driver's license after a drunk driving.	shame	disgust
shame	I would feel shame because I had to give my driver's license after a drunk driving, as it is a serious offense that reflects poorly on my character and judgment.	male	I felt ... because I had to give my driver's license after a drunk driving.	shame	fear
shame	I would feel shame because I had to give my driver's license after a drunk driving, as it is a serious offense that reflects poorly on my character and judgment.	male	I felt ... because I had to give my driver's license after a drunk driving.	shame	sadness
frustration	I would feel frustration when my car was damaged in another parking lot and the driver escaped because it's a situation that is beyond my control and it's a waste of my time and resources to deal with it.	male	I felt ... when my car was damaged in another parking lot and the driver escaped.	frustration	anger
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because it represents a significant financial loss and a failure of my investment strategy.	male	I felt ... when I heard how much Bitcoin had fallen off.	disappointment	disgust
disappointment	I would feel disappointment when I heard how much Bitcoin had fallen off because it represents a significant financial loss and a failure of my investment strategy.	male	I felt ... when I heard how much Bitcoin had fallen off.	disappointment	sadness
disgust	I would feel disgust when I saw the dirty toilet in the office because it reflects poorly on the workplace's cleanliness and professionalism.	male	I felt ... when I saw the dirty toilet in the office.	disgust	anger
disgust	I would feel disgust when I saw the dirty toilet in the office because it reflects poorly on the workplace's cleanliness and professionalism.	male	I felt ... when I saw the dirty toilet in the office.	disgust	disgust
disgust	I would feel disgust when I saw the dirty toilet in the office because it reflects poorly on the workplace's cleanliness and professionalism.	male	I felt ... when I saw the dirty toilet in the office.	disgust	fear
disgust	I would feel disgust when I saw the dirty toilet in the office because it reflects poorly on the workplace's cleanliness and professionalism.	male	I felt ... when I saw the dirty toilet in the office.	disgust	sadness
anxiety	I would feel anxiety when I realized that 10 DM were missing from our club cash, as it could lead to financial instability and affect the club's operations.	male	I felt ... when 10 DM were missing in our club cash!	anxiety	anger
anxiety	I would feel anxiety when I realized that 10 DM were missing from our club cash, as it could lead to financial instability and affect the club's operations.	male	I felt ... when 10 DM were missing in our club cash!	anxiety	anticipation
anxiety	I would feel anxiety when I realized that 10 DM were missing from our club cash, as it could lead to financial instability and affect the club's operations.	male	I felt ... when 10 DM were missing in our club cash!	anxiety	fear
anxiety	I would feel anxiety when I realized that 10 DM were missing from our club cash, as it could lead to financial instability and affect the club's operations.	male	I felt ... when 10 DM were missing in our club cash!	anxiety	sadness
sadness	I would feel sadness when I had to hand over my dog because it's a significant loss and separation from a beloved pet.	male	I felt ... when I had to hand over my dog	sadness	sadness
sadness	I would feel sadness when I had to hand over my dog because it's a significant loss and separation from a beloved pet.	male	I felt ... when I had to hand over my dog	sadness	trust
regret	I would feel regret for shouting at my son, as it was an uncharacteristic and unproductive reaction.	male	I felt ... when I shouted at my son because he was really bad. (I try to avoid it and explain it better - it works quite well and he is relatively calm in comparison)	regret	sadness
frustration	I would feel frustration when my teacher gave me an unjust note because it would be a sense of unfairness and disappointment that my efforts were not recognized.	male	I felt ... when my teacher gave me an unjust note.	frustration	anger
disgust	I would feel disgust when I saw someone eating boiled snails next to me because the smell and sight of the snails would be unpleasant and unappealing to me.	male	I felt ... because somebody ate boiled snails next to me.	disgust	anger
disgust	I would feel disgust when I saw someone eating boiled snails next to me because the smell and sight of the snails would be unpleasant and unappealing to me.	male	I felt ... because somebody ate boiled snails next to me.	disgust	disgust
disgust	I would feel disgust when I saw someone eating boiled snails next to me because the smell and sight of the snails would be unpleasant and unappealing to me.	male	I felt ... because somebody ate boiled snails next to me.	disgust	fear
disgust	I would feel disgust when I saw someone eating boiled snails next to me because the smell and sight of the snails would be unpleasant and unappealing to me.	male	I felt ... because somebody ate boiled snails next to me.	disgust	sadness
shock	I would feel shock when the doctor diagnosed cancer because it is a sudden and unexpected event that can change my life dramatically.	male	I felt ... when the doctor diagnosed cancer	shock	anger
shock	I would feel shock when the doctor diagnosed cancer because it is a sudden and unexpected event that can change my life dramatically.	male	I felt ... when the doctor diagnosed cancer	shock	fear
shock	I would feel shock when the doctor diagnosed cancer because it is a sudden and unexpected event that can change my life dramatically.	male	I felt ... when the doctor diagnosed cancer	shock	surprise
grief	I would feel grief when I felt great sadness when my mother passed away because it is a natural response to the loss of a loved one, especially a parent, and it encompasses a wide range of emotions including sadness, sorrow, and despair.	male	I felt ... when I felt great sadness when my mother passed away	grief	sadness
sadness	I would feel sadness because the thought of so many kids around the world being hungry evokes a deep sense of empathy and compassion, and it's a painful reminder of the injustices and inequalities in the world.	male	I feel ... because so many kids around the world are hungry.	sadness	sadness
sadness	I would feel sadness because the thought of so many kids around the world being hungry evokes a deep sense of empathy and compassion, and it's a painful reminder of the injustices and inequalities in the world.	male	I feel ... because so many kids around the world are hungry.	sadness	trust
frustration	I would feel frustration when my supervisor unnecessarily stresses me at work because it disrupts my productivity and creates a negative work environment.	male	I feel ... when my supervisor unnecessarily stresses me at work. This has happened very often lately.	frustration	anger
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job would cause me significant stress and worry.	male	I felt ... from the day I found out that maybe our company will close and I will stay without work.	anxiety	anger
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job would cause me significant stress and worry.	male	I felt ... from the day I found out that maybe our company will close and I will stay without work.	anxiety	anticipation
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job would cause me significant stress and worry.	male	I felt ... from the day I found out that maybe our company will close and I will stay without work.	anxiety	fear
anxiety	I would feel anxiety because the uncertainty of my future and the potential loss of my job would cause me significant stress and worry.	male	I felt ... from the day I found out that maybe our company will close and I will stay without work.	anxiety	sadness
sadness	I would feel sadness when I visited the dogs at the shelter because it reminds me of the suffering and loneliness of these animals, which evokes a deep sense of empathy and compassion in me.	male	I felt ... when I visited the dogs at the shelter	sadness	sadness
sadness	I would feel sadness when I visited the dogs at the shelter because it reminds me of the suffering and loneliness of these animals, which evokes a deep sense of empathy and compassion in me.	male	I felt ... when I visited the dogs at the shelter	sadness	trust
frustration	I would feel frustration when I changed my son's diaper and he totally messed it up because it's a task that requires patience and care, and when it doesn't go as planned, it can be very disappointing and stressful.	male	I felt ... when I changed my son's diaper and he totally fucked up	frustration	anger
embarrassment	I would feel embarrassment when a strange woman watched me changing in the swimming pool, as it is a private and intimate act that I prefer to do in a private setting.	male	I felt ... when I changed in the swimming pool and a strange woman watched me doing it	embarrassment	fear
embarrassment	I would feel embarrassment when a strange woman watched me changing in the swimming pool, as it is a private and intimate act that I prefer to do in a private setting.	male	I felt ... when I changed in the swimming pool and a strange woman watched me doing it	embarrassment	sadness
embarrassment	I would feel embarrassment when a strange woman watched me changing in the swimming pool, as it is a private and intimate act that I prefer to do in a private setting.	male	I felt ... when I changed in the swimming pool and a strange woman watched me doing it	embarrassment	surprise
frustration	I would feel frustration when I got a ticket from the L1 that they just did not think about because it would be a waste of my time and resources, and it would be a reminder of the inefficiency of the system.	male	I felt ... when I got a ticket from the L1 that they just did not think about.	frustration	anger
relief	I would feel relief when the holiday was over because it means I can return to my normal routine and responsibilities, which I find comforting and fulfilling.	male	I felt ... when the holiday was over.		Cannot map the emotion
disappointment	I would feel disappointment when I unpacked the meal packet from my son because it was totally moldy, as it reflects a lack of care and attention to detail in the preparation of the meal, which is a responsibility I expect from my son.	male	I felt ... when I unpacked the meal packet from my son because it was totally moldy.	disappointment	disgust
disappointment	I would feel disappointment when I unpacked the meal packet from my son because it was totally moldy, as it reflects a lack of care and attention to detail in the preparation of the meal, which is a responsibility I expect from my son.	male	I felt ... when I unpacked the meal packet from my son because it was totally moldy.	disappointment	sadness
surprise	I would feel surprise when I met a school friend and did not recognize her because it's unexpected and out of the ordinary, making me question my memory and perception.	male	I felt ... when I met a school friend and did not recognize her	surprise	fear
surprise	I would feel surprise when I met a school friend and did not recognize her because it's unexpected and out of the ordinary, making me question my memory and perception.	male	I felt ... when I met a school friend and did not recognize her	surprise	joy
surprise	I would feel surprise when I met a school friend and did not recognize her because it's unexpected and out of the ordinary, making me question my memory and perception.	male	I felt ... when I met a school friend and did not recognize her	surprise	surprise
shock	I would feel shock when my sister was diagnosed with breast cancer because it was a sudden and unexpected event that changed everything.	male	I felt ... when my sister was diagnosed with breast cancer.	shock	anger
shock	I would feel shock when my sister was diagnosed with breast cancer because it was a sudden and unexpected event that changed everything.	male	I felt ... when my sister was diagnosed with breast cancer.	shock	fear
shock	I would feel shock when my sister was diagnosed with breast cancer because it was a sudden and unexpected event that changed everything.	male	I felt ... when my sister was diagnosed with breast cancer.	shock	surprise
guilt	I would feel guilt when I gave nothing to a beggar in the pedestrian area because it goes against my values of helping others in need.	male	I felt ... when I gave nothing to a beggar in the pedestrian area.	guilt	disgust
guilt	I would feel guilt when I gave nothing to a beggar in the pedestrian area because it goes against my values of helping others in need.	male	I felt ... when I gave nothing to a beggar in the pedestrian area.	guilt	sadness
fear	I would feel fear when I walked alone through the city at night and loudly bellowing a group of young men came towards me, as the situation could escalate into a dangerous confrontation.	male	I felt ... when I walked alone through the city at night and loudly bellowing a group of young men came towards me.	fear	anger
fear	I would feel fear when I walked alone through the city at night and loudly bellowing a group of young men came towards me, as the situation could escalate into a dangerous confrontation.	male	I felt ... when I walked alone through the city at night and loudly bellowing a group of young men came towards me.	fear	fear
anxiety	I would feel anxiety when I became unemployed because it brings uncertainty and fear about my future, affecting my financial stability and my ability to provide for my family.	male	I felt ... when I became unemployed.	anxiety	anger
anxiety	I would feel anxiety when I became unemployed because it brings uncertainty and fear about my future, affecting my financial stability and my ability to provide for my family.	male	I felt ... when I became unemployed.	anxiety	anticipation
anxiety	I would feel anxiety when I became unemployed because it brings uncertainty and fear about my future, affecting my financial stability and my ability to provide for my family.	male	I felt ... when I became unemployed.	anxiety	fear
anxiety	I would feel anxiety when I became unemployed because it brings uncertainty and fear about my future, affecting my financial stability and my ability to provide for my family.	male	I felt ... when I became unemployed.	anxiety	sadness
sorrow	I would feel sorrow when I stood in front of her grave because it's a moment of deep loss and reflection, a reminder of the person I've lost and the memories we shared.	male	I felt ... when I stood in front of her grave	sorrow	fear
sorrow	I would feel sorrow when I stood in front of her grave because it's a moment of deep loss and reflection, a reminder of the person I've lost and the memories we shared.	male	I felt ... when I stood in front of her grave	sorrow	sadness
disappointment	I would feel disappointment when I failed the exam because I had learned too little, as it reflects a sense of unmet expectations and a feeling of not living up to my own standards.	male	I felt ... when I failed the exam because I had learned too little	disappointment	disgust
disappointment	I would feel disappointment when I failed the exam because I had learned too little, as it reflects a sense of unmet expectations and a feeling of not living up to my own standards.	male	I felt ... when I failed the exam because I had learned too little	disappointment	sadness
anxiety	I would feel anxiety when the telephone terror did not stop again because it would be unsettling and unpredictable, causing a sense of unease and fear for my safety.	male	I felt ... when the telephone terror did not stop again	anxiety	anger
anxiety	I would feel anxiety when the telephone terror did not stop again because it would be unsettling and unpredictable, causing a sense of unease and fear for my safety.	male	I felt ... when the telephone terror did not stop again	anxiety	anticipation
anxiety	I would feel anxiety when the telephone terror did not stop again because it would be unsettling and unpredictable, causing a sense of unease and fear for my safety.	male	I felt ... when the telephone terror did not stop again	anxiety	fear
anxiety	I would feel anxiety when the telephone terror did not stop again because it would be unsettling and unpredictable, causing a sense of unease and fear for my safety.	male	I felt ... when the telephone terror did not stop again	anxiety	sadness
relief	I would feel relief when I could go to the weekend because it means I can finally take a break from the stress and pressure of my daily routine and responsibilities, and I can look forward to some relaxation and leisure time.	male	I felt ... when I could go to the weekend		Cannot map the emotion
fear	I would feel fear when I encountered a big black spider at the drain and there was no one to help, as it is a natural instinct to fear spiders and being alone in such a situation amplifies the fear.	male	I felt ... when I wanted to take a shower, but there was a big black spider at the drain and there was no one to help.	fear	anger
fear	I would feel fear when I encountered a big black spider at the drain and there was no one to help, as it is a natural instinct to fear spiders and being alone in such a situation amplifies the fear.	male	I felt ... when I wanted to take a shower, but there was a big black spider at the drain and there was no one to help.	fear	fear
fear	I would feel fear while watching a scary scene in a disturbing horror movie because it triggers my natural instinct to protect myself from perceived threats, evoking a sense of unease and anxiety.	male	I felt ... watching a scary scene in a disturbing horror movie.	fear	anger
fear	I would feel fear while watching a scary scene in a disturbing horror movie because it triggers my natural instinct to protect myself from perceived threats, evoking a sense of unease and anxiety.	male	I felt ... watching a scary scene in a disturbing horror movie.	fear	fear
satisfaction	I would feel satisfaction when I could make a bargain on the internet because it means I have successfully negotiated a good deal, which is a positive outcome that brings me joy and a sense of accomplishment.	male	I felt ... when I could make a bargain on the internet.		Cannot map the emotion
regret	I would feel regret when I accidentally hit a garden lamp with a football and it broke, as it was an avoidable mistake that caused damage to someone else's property.	male	I felt ... when I accidentally hit a garden lamp with a football and it broke.	regret	sadness
frustration	I would feel frustration when my cell phone broke down because it is a source of constant communication and information, and its breakdown would disrupt my daily routine and ability to stay connected with others.	male	I felt ... because my cell phone broke down	frustration	anger
pride	I would feel pride when I got a good grade because it reflects my hard work and dedication to my studies.	male	I felt ... when I got a good grade.	pride	joy
relief	I would feel relief when I almost made an accident because it was a close call, and I'm grateful that I managed to avoid it.	male	I felt ... when I almost made an accident		Cannot map the emotion
embarrassment	I would feel embarrassment when I had a big pimple on my forehead because it would make me self-conscious about my appearance, especially in social situations where I would want to feel confident and attractive.	male	I felt ... when I had a big pimple on my forehead	embarrassment	fear
embarrassment	I would feel embarrassment when I had a big pimple on my forehead because it would make me self-conscious about my appearance, especially in social situations where I would want to feel confident and attractive.	male	I felt ... when I had a big pimple on my forehead	embarrassment	sadness
embarrassment	I would feel embarrassment when I had a big pimple on my forehead because it would make me self-conscious about my appearance, especially in social situations where I would want to feel confident and attractive.	male	I felt ... when I had a big pimple on my forehead	embarrassment	surprise
sadness	I would feel sadness when someone died because it's a loss of a life, a connection, and a piece of my world.	male	I felt ... when someone died.	sadness	sadness
sadness	I would feel sadness when someone died because it's a loss of a life, a connection, and a piece of my world.	male	I felt ... when someone died.	sadness	trust
pride	I would feel pride when my daughter tells me that I'm the best dad in the world because it validates my efforts and dedication as a father, making me feel appreciated and valued.	male	I felt ... when my daughter told me that I'm the best dad in the world	pride	joy
fear	I would feel fear when turbulence was flying because it is a natural human response to the uncertainty and unpredictability of the situation, which can be perceived as a threat to safety and well-being.	male	I felt ... when turbulence was flying.	fear	anger
fear	I would feel fear when turbulence was flying because it is a natural human response to the uncertainty and unpredictability of the situation, which can be perceived as a threat to safety and well-being.	male	I felt ... when turbulence was flying.	fear	fear
fear	I would feel fear while experiencing a brutal horror movie because it triggers a primal response in me, making me anxious and apprehensive about the unknown and the potential danger that lurks in the shadows.	male	I felt ... in a brutal horror movie I saw	fear	anger
fear	I would feel fear while experiencing a brutal horror movie because it triggers a primal response in me, making me anxious and apprehensive about the unknown and the potential danger that lurks in the shadows.	male	I felt ... in a brutal horror movie I saw	fear	fear
disappointment	I would feel disappointment when I learned that the papa month was not taken into account for either the company pension or the salary advance because it reflects a lack of understanding and appreciation for the sacrifices made by working parents, which is a significant aspect of my identity as a male and a father.	male	I felt ... when I learned that the papa month was not taken into account for either the company pension or the salary advance.	disappointment	disgust
disappointment	I would feel disappointment when I learned that the papa month was not taken into account for either the company pension or the salary advance because it reflects a lack of understanding and appreciation for the sacrifices made by working parents, which is a significant aspect of my identity as a male and a father.	male	I felt ... when I learned that the papa month was not taken into account for either the company pension or the salary advance.	disappointment	sadness
embarrassment	I would feel embarrassment when I saw that my pants had a big stain behind because it's a personal and private matter that I would not want others to see or know about, and it would make me feel self-conscious and ashamed.	male	I felt ... when I saw that my pants had a big stain behind.	embarrassment	fear
embarrassment	I would feel embarrassment when I saw that my pants had a big stain behind because it's a personal and private matter that I would not want others to see or know about, and it would make me feel self-conscious and ashamed.	male	I felt ... when I saw that my pants had a big stain behind.	embarrassment	sadness
embarrassment	I would feel embarrassment when I saw that my pants had a big stain behind because it's a personal and private matter that I would not want others to see or know about, and it would make me feel self-conscious and ashamed.	male	I felt ... when I saw that my pants had a big stain behind.	embarrassment	surprise
embarrassment	I would feel embarrassment when my pants burst on the inside of my thighs at work, as it is a personal and private issue that is not appropriate for a professional setting, and it could be perceived as unprofessional or even inappropriate by my colleagues or clients.	male	I felt ... when my pants burst on the inside of my thighs at work. Unfortunately I had to stay at work for almost 9 more hours because I was the only technician on duty.	embarrassment	fear
embarrassment	I would feel embarrassment when my pants burst on the inside of my thighs at work, as it is a personal and private issue that is not appropriate for a professional setting, and it could be perceived as unprofessional or even inappropriate by my colleagues or clients.	male	I felt ... when my pants burst on the inside of my thighs at work. Unfortunately I had to stay at work for almost 9 more hours because I was the only technician on duty.	embarrassment	sadness
embarrassment	I would feel embarrassment when my pants burst on the inside of my thighs at work, as it is a personal and private issue that is not appropriate for a professional setting, and it could be perceived as unprofessional or even inappropriate by my colleagues or clients.	male	I felt ... when my pants burst on the inside of my thighs at work. Unfortunately I had to stay at work for almost 9 more hours because I was the only technician on duty.	embarrassment	surprise
shock	I would feel shock when a bus drove me out of my nose because it is an unexpected and bizarre event that would leave me in a state of disbelief and confusion.	male	I felt ... when a bus drove me out of my nose.	shock	anger
shock	I would feel shock when a bus drove me out of my nose because it is an unexpected and bizarre event that would leave me in a state of disbelief and confusion.	male	I felt ... when a bus drove me out of my nose.	shock	fear
shock	I would feel shock when a bus drove me out of my nose because it is an unexpected and bizarre event that would leave me in a state of disbelief and confusion.	male	I felt ... when a bus drove me out of my nose.	shock	surprise
frustration	I would feel frustration when I was taken as a cyclist at a crossroads from a delivery van the right of way because it would be a sense of injustice and helplessness, as I would have been following the rules and the van would have been at fault, leading to a feeling of being unfairly treated.	male	I feel ... when I was taken as a cyclist at a crossroads from a delivery van the right of way.	frustration	anger
sadness	I would feel sadness when they had to say goodbye to me because it signifies the end of a significant relationship or interaction, and it's a natural human emotion to feel a sense of loss and longing when something or someone is taken away.	male	I felt ... when they had to say goodbye to me	sadness	sadness
sadness	I would feel sadness when they had to say goodbye to me because it signifies the end of a significant relationship or interaction, and it's a natural human emotion to feel a sense of loss and longing when something or someone is taken away.	male	I felt ... when they had to say goodbye to me	sadness	trust
frustration	I would feel frustration when I believe that our policy is not ready to hold the auto companies responsible in the wake of the diesel affair, as it suggests a lack of preparedness and effectiveness in addressing the issue, leading to a sense of disappointment and helplessness.	male	I felt ... that our policy is not ready to hold the auto companies responsible in the wake of the diesel affair.	frustration	anger
fear	I would feel fear when a cut on my arm became inflamed and pus leaked out because it's a sign of infection, which could lead to serious health issues if not treated promptly.	male	I felt ... when a cut on my arm became inflamed and pus leaked out.	fear	anger
fear	I would feel fear when a cut on my arm became inflamed and pus leaked out because it's a sign of infection, which could lead to serious health issues if not treated promptly.	male	I felt ... when a cut on my arm became inflamed and pus leaked out.	fear	fear
relief	I would feel relief when I heard that my trip to Norway could take place, because this was a long time on the edge. It's a sense of release and happiness that comes with knowing that a long-awaited event is finally happening.	male	I felt ... when I heard that my trip to Norway could take place, because this was a long time on the edge.		Cannot map the emotion
sadness	I would feel sadness when I saw a show in which refugees were drowned in the sea because it evokes a deep sense of empathy and sorrow for the suffering and loss of innocent lives.	male	I felt ... when I saw a show in which refugees were drowned in the sea.	sadness	sadness
sadness	I would feel sadness when I saw a show in which refugees were drowned in the sea because it evokes a deep sense of empathy and sorrow for the suffering and loss of innocent lives.	male	I felt ... when I saw a show in which refugees were drowned in the sea.	sadness	trust
regret	I would feel regret because I had forgotten that I wanted to come and that he had waited in vain, which shows a lack of consideration and care for the other person's time and feelings.	male	I felt ... because I had forgotten that I wanted to come and that he had waited in vain	regret	sadness
shame	I would feel shame when I peed on a wall and was seen because it is a socially unacceptable behavior that could lead to negative consequences and loss of respect from others.	male	I felt ... when I peed on a wall and was seen.	shame	disgust
shame	I would feel shame when I peed on a wall and was seen because it is a socially unacceptable behavior that could lead to negative consequences and loss of respect from others.	male	I felt ... when I peed on a wall and was seen.	shame	fear
shame	I would feel shame when I peed on a wall and was seen because it is a socially unacceptable behavior that could lead to negative consequences and loss of respect from others.	male	I felt ... when I peed on a wall and was seen.	shame	sadness
pride	I would feel pride when I see my team, which I have supported for years, performing well in the World Cup, showcasing their skills and teamwork.	male	I felt ... about the appearance of the team at the World Cup	pride	joy
fear	I would feel fear when I last saw a bigger spider because it triggers a natural instinct to protect myself from potential harm.	male	I felt ... when I last saw a bigger spider.	fear	anger
fear	I would feel fear when I last saw a bigger spider because it triggers a natural instinct to protect myself from potential harm.	male	I felt ... when I last saw a bigger spider.	fear	fear
guilt	I would feel guilt when I learned that because of my failure, we all had a day off at work, as it reflects my responsibility for the consequences of my actions.	male	I felt ... when I learned that because of my failure, we all had a day off at work.	guilt	disgust
guilt	I would feel guilt when I learned that because of my failure, we all had a day off at work, as it reflects my responsibility for the consequences of my actions.	male	I felt ... when I learned that because of my failure, we all had a day off at work.	guilt	sadness
sadness	I would feel sadness when I heard how many animal and plant species are disappearing forever from this planet because it's a loss of biodiversity and a reminder of the impact of human actions on the natural world, which evokes a sense of hopelessness and despair.	male	I felt ... when I heard how many animal and plant species are disappearing forever from this planet.	sadness	sadness
sadness	I would feel sadness when I heard how many animal and plant species are disappearing forever from this planet because it's a loss of biodiversity and a reminder of the impact of human actions on the natural world, which evokes a sense of hopelessness and despair.	male	I felt ... when I heard how many animal and plant species are disappearing forever from this planet.	sadness	trust
joy	I would feel joy when I'm playing with my little kids because it's a moment of pure happiness and connection with them, bringing a sense of fulfillment and contentment.	male	I feel ... when I'm playing with my little kids	joy	joy
irritation	I would feel irritation when I was jostled on the tram because it is a minor but annoying disturbance that disrupts my personal space and comfort.	male	I feel ... when I was jostled on the tram.	irritation	anger
irritation	I would feel irritation when I was jostled on the tram because it is a minor but annoying disturbance that disrupts my personal space and comfort.	male	I feel ... when I was jostled on the tram.	irritation	disgust
irritation	I would feel irritation when I was jostled on the tram because it is a minor but annoying disturbance that disrupts my personal space and comfort.	male	I feel ... when I was jostled on the tram.	irritation	sadness
disappointment	I would feel disappointment when I realize I almost did not care for my pension at all, as it is a significant aspect of my financial security and future.	male	I feel ... that I almost did not care for my pension at all.	disappointment	disgust
disappointment	I would feel disappointment when I realize I almost did not care for my pension at all, as it is a significant aspect of my financial security and future.	male	I feel ... that I almost did not care for my pension at all.	disappointment	sadness
pride	I would feel pride when my son brought home an entry from school because it signifies his achievements and progress in his education, reflecting positively on my parenting and my son's hard work.	male	I felt ... when my son brought home an entry from school	pride	joy
disappointment	I would feel disappointment when I once again ignored the diet plan because it reflects my inability to stick to my goals and my lack of self-discipline.	male	I felt ... when I once again ignored the diet plan	disappointment	disgust
disappointment	I would feel disappointment when I once again ignored the diet plan because it reflects my inability to stick to my goals and my lack of self-discipline.	male	I felt ... when I once again ignored the diet plan	disappointment	sadness
relief	I would feel relief when I found out that my dad is feeling better because it means he is on the path to recovery, and I can finally breathe a sigh of relief knowing he is on the mend.	male	I felt ... when I found out that my dad is feeling better		Cannot map the emotion
fear	I would feel fear when a spider rappelled in front of my nose because it is a sudden and unexpected event that could potentially cause harm or discomfort.	male	I felt ... as the spider rappelled in front of my nose	fear	anger
fear	I would feel fear when a spider rappelled in front of my nose because it is a sudden and unexpected event that could potentially cause harm or discomfort.	male	I felt ... as the spider rappelled in front of my nose	fear	fear
disappointment	I would feel disappointment when the promised salary increase was not approved because it was a significant letdown and a failure to meet my expectations.	male	I felt ... when the promised salary increase was not approved.	disappointment	disgust
disappointment	I would feel disappointment when the promised salary increase was not approved because it was a significant letdown and a failure to meet my expectations.	male	I felt ... when the promised salary increase was not approved.	disappointment	sadness
embarrassment	I would feel embarrassment when I sneeze in public and spit snot out of my nose because it's a personal and involuntary bodily function that is not socially acceptable in public settings, making me feel self-conscious and ashamed of my body's reaction.	male	I feel ... when I have to sneeze in public and it spit snot out of my nose	embarrassment	fear
embarrassment	I would feel embarrassment when I sneeze in public and spit snot out of my nose because it's a personal and involuntary bodily function that is not socially acceptable in public settings, making me feel self-conscious and ashamed of my body's reaction.	male	I feel ... when I have to sneeze in public and it spit snot out of my nose	embarrassment	sadness
embarrassment	I would feel embarrassment when I sneeze in public and spit snot out of my nose because it's a personal and involuntary bodily function that is not socially acceptable in public settings, making me feel self-conscious and ashamed of my body's reaction.	male	I feel ... when I have to sneeze in public and it spit snot out of my nose	embarrassment	surprise
disgust	I would feel disgust when I saw the moldy jam in the glass because it is a strong aversion to something considered foul or unpleasant.	male	I felt ... when I saw that the jam in the glass was moldy.	disgust	anger
disgust	I would feel disgust when I saw the moldy jam in the glass because it is a strong aversion to something considered foul or unpleasant.	male	I felt ... when I saw that the jam in the glass was moldy.	disgust	disgust
