emotion	explanation	target_group	event	German	AffectCategory
ärger	Ich würde Ärger empfinden, wenn jemand ohne Erlaubnis mein Brötchen nimmt, weil es eine unangemessene Aktion ist, die meine Privatsphäre und meine Eigentumsrechte verletzt.	Frau	Ich fühlte ..., als ein Kollege ungefragt von meinem Brötchen abbiss.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn jemand ohne Erlaubnis mein Brötchen nimmt, weil es eine unangemessene Aktion ist, die meine Privatsphäre und meine Eigentumsrechte verletzt.	Frau	Ich fühlte ..., als ein Kollege ungefragt von meinem Brötchen abbiss.	ärger	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass meine Mutter unheilbar krank ist, weil ich mich sehr an sie binden würde und ihr Wohlergehen sehr wichtig wäre. Die Vorstellung, sie zu verlieren, würde mir sehr schwer fallen und würde mich tief traurig machen.	Frau	Ich fühlte ..., ab dem Tag wo ich erfuhr das meine Mutter unheilbar krank war.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass meine Mutter unheilbar krank ist, weil ich mich sehr an sie binden würde und ihr Wohlergehen sehr wichtig wäre. Die Vorstellung, sie zu verlieren, würde mir sehr schwer fallen und würde mich tief traurig machen.	Frau	Ich fühlte ..., ab dem Tag wo ich erfuhr das meine Mutter unheilbar krank war.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass meine Mutter unheilbar krank ist, weil ich mich sehr an sie binden würde und ihr Wohlergehen sehr wichtig wäre. Die Vorstellung, sie zu verlieren, würde mir sehr schwer fallen und würde mich tief traurig machen.	Frau	Ich fühlte ..., ab dem Tag wo ich erfuhr das meine Mutter unheilbar krank war.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass meine Mutter unheilbar krank ist, weil ich mich sehr an sie binden würde und ihr Wohlergehen sehr wichtig wäre. Die Vorstellung, sie zu verlieren, würde mir sehr schwer fallen und würde mich tief traurig machen.	Frau	Ich fühlte ..., ab dem Tag wo ich erfuhr das meine Mutter unheilbar krank war.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass meine Mutter unheilbar krank ist, weil ich mich sehr an sie binden würde und ihr Wohlergehen sehr wichtig wäre. Die Vorstellung, sie zu verlieren, würde mir sehr schwer fallen und würde mich tief traurig machen.	Frau	Ich fühlte ..., ab dem Tag wo ich erfuhr das meine Mutter unheilbar krank war.	traurigkeit	trust
enttäuschung	Ich würde Enttäuschung empfinden, wenn mein Verein den Ausgleich verpasst, weil ich mir große Hoffnungen auf einen Sieg gemacht habe und das Verpassen des Ausgleichs bedeutet, dass diese Hoffnungen enttäuscht wurden. Es ist eine Enttäuschung, weil ich das Gefühl habe, dass wir uns so nahe dem Ziel befunden haben und es dann nicht geschafft haben, es zu erreichen. Es ist auch eine Enttäuschung, weil ich weiß, dass wir uns so viel Mühe gegeben haben, und das Verpassen des Ausgleichs zeigt, dass all diese Anstrengungen nicht genügt haben.	Frau	Ich fühlte ..., als mein Verein gestern spät den Ausgleich kassierte	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn mein Verein den Ausgleich verpasst, weil ich mir große Hoffnungen auf einen Sieg gemacht habe und das Verpassen des Ausgleichs bedeutet, dass diese Hoffnungen enttäuscht wurden. Es ist eine Enttäuschung, weil ich das Gefühl habe, dass wir uns so nahe dem Ziel befunden haben und es dann nicht geschafft haben, es zu erreichen. Es ist auch eine Enttäuschung, weil ich weiß, dass wir uns so viel Mühe gegeben haben, und das Verpassen des Ausgleichs zeigt, dass all diese Anstrengungen nicht genügt haben.	Frau	Ich fühlte ..., als mein Verein gestern spät den Ausgleich kassierte	enttäuschung	sadness
angst	Ich würde Angst empfinden, weil ich das Gefühl habe, in einer unangenehmen und potenziell gefährlichen Situation zu sein, in der ich mich nicht sicher fühle und keine Möglichkeit habe, mich zu verteidigen oder Hilfe zu holen.	Frau	Ich fühlte ..., als ich über den Marktplatz zum Einkaufen ging. ein Rudel von acht fremdländischen Männer hat eindeutige anzügliche Bewegungen und Bemerkungen gemacht. Kein anderer Passant hat darauf reagiert, sondern nu stur weggeschaut. Ich hatte Angst, dass die 8 mich einkreisen und begrabschen, bin schnell in dem nächsten Markt rein, um der Situation zu entfliehen.	angst	anger
angst	Ich würde Angst empfinden, weil ich das Gefühl habe, in einer unangenehmen und potenziell gefährlichen Situation zu sein, in der ich mich nicht sicher fühle und keine Möglichkeit habe, mich zu verteidigen oder Hilfe zu holen.	Frau	Ich fühlte ..., als ich über den Marktplatz zum Einkaufen ging. ein Rudel von acht fremdländischen Männer hat eindeutige anzügliche Bewegungen und Bemerkungen gemacht. Kein anderer Passant hat darauf reagiert, sondern nu stur weggeschaut. Ich hatte Angst, dass die 8 mich einkreisen und begrabschen, bin schnell in dem nächsten Markt rein, um der Situation zu entfliehen.	angst	anticipation
angst	Ich würde Angst empfinden, weil ich das Gefühl habe, in einer unangenehmen und potenziell gefährlichen Situation zu sein, in der ich mich nicht sicher fühle und keine Möglichkeit habe, mich zu verteidigen oder Hilfe zu holen.	Frau	Ich fühlte ..., als ich über den Marktplatz zum Einkaufen ging. ein Rudel von acht fremdländischen Männer hat eindeutige anzügliche Bewegungen und Bemerkungen gemacht. Kein anderer Passant hat darauf reagiert, sondern nu stur weggeschaut. Ich hatte Angst, dass die 8 mich einkreisen und begrabschen, bin schnell in dem nächsten Markt rein, um der Situation zu entfliehen.	angst	anticipation
angst	Ich würde Angst empfinden, weil ich das Gefühl habe, in einer unangenehmen und potenziell gefährlichen Situation zu sein, in der ich mich nicht sicher fühle und keine Möglichkeit habe, mich zu verteidigen oder Hilfe zu holen.	Frau	Ich fühlte ..., als ich über den Marktplatz zum Einkaufen ging. ein Rudel von acht fremdländischen Männer hat eindeutige anzügliche Bewegungen und Bemerkungen gemacht. Kein anderer Passant hat darauf reagiert, sondern nu stur weggeschaut. Ich hatte Angst, dass die 8 mich einkreisen und begrabschen, bin schnell in dem nächsten Markt rein, um der Situation zu entfliehen.	angst	fear
angst	Ich würde Angst empfinden, weil ich das Gefühl habe, in einer unangenehmen und potenziell gefährlichen Situation zu sein, in der ich mich nicht sicher fühle und keine Möglichkeit habe, mich zu verteidigen oder Hilfe zu holen.	Frau	Ich fühlte ..., als ich über den Marktplatz zum Einkaufen ging. ein Rudel von acht fremdländischen Männer hat eindeutige anzügliche Bewegungen und Bemerkungen gemacht. Kein anderer Passant hat darauf reagiert, sondern nu stur weggeschaut. Ich hatte Angst, dass die 8 mich einkreisen und begrabschen, bin schnell in dem nächsten Markt rein, um der Situation zu entfliehen.	angst	fear
angst	Ich würde Angst empfinden, weil ich das Gefühl habe, in einer unangenehmen und potenziell gefährlichen Situation zu sein, in der ich mich nicht sicher fühle und keine Möglichkeit habe, mich zu verteidigen oder Hilfe zu holen.	Frau	Ich fühlte ..., als ich über den Marktplatz zum Einkaufen ging. ein Rudel von acht fremdländischen Männer hat eindeutige anzügliche Bewegungen und Bemerkungen gemacht. Kein anderer Passant hat darauf reagiert, sondern nu stur weggeschaut. Ich hatte Angst, dass die 8 mich einkreisen und begrabschen, bin schnell in dem nächsten Markt rein, um der Situation zu entfliehen.	angst	sadness
angst	Ich würde Angst empfinden, weil ich das Gefühl habe, in einer unangenehmen und potenziell gefährlichen Situation zu sein, in der ich mich nicht sicher fühle und keine Möglichkeit habe, mich zu verteidigen oder Hilfe zu holen.	Frau	Ich fühlte ..., als ich über den Marktplatz zum Einkaufen ging. ein Rudel von acht fremdländischen Männer hat eindeutige anzügliche Bewegungen und Bemerkungen gemacht. Kein anderer Passant hat darauf reagiert, sondern nu stur weggeschaut. Ich hatte Angst, dass die 8 mich einkreisen und begrabschen, bin schnell in dem nächsten Markt rein, um der Situation zu entfliehen.	angst	surprise
frustration	Ich würde Frustration empfinden, wenn ich versuche, eine wiederholte Installation zu durchführen und sie jedes Mal fehlschlägt, weil ich das Gefühl habe, dass ich nicht weiterkommen kann und dass es keine Lösung gibt.	Frau	Ich fühlte ..., als die Installation wiederholt fehlgeschlagen war	frustration	anger
stolz	Ich würde Stolz empfinden, wenn ich fast durch die Abiprüfung geflogen bin, weil es mir eine Bestätigung meiner harten Arbeit und meiner Vorbereitung wäre. Es wäre ein Beweis dafür, dass ich mich auf meine Fähigkeiten verlassen kann und dass ich in der Lage bin, Herausforderungen zu meistern. Stolz würde mich auch dazu ermutigen, weiterhin an mir zu arbeiten und mich zu verbessern, um in Zukunft noch besser zu werden.	Frau	Ich fühlte ..., als ich fast durch die Abiprüfung geflogen bin.	stolz	anticipation
stolz	Ich würde Stolz empfinden, wenn ich fast durch die Abiprüfung geflogen bin, weil es mir eine Bestätigung meiner harten Arbeit und meiner Vorbereitung wäre. Es wäre ein Beweis dafür, dass ich mich auf meine Fähigkeiten verlassen kann und dass ich in der Lage bin, Herausforderungen zu meistern. Stolz würde mich auch dazu ermutigen, weiterhin an mir zu arbeiten und mich zu verbessern, um in Zukunft noch besser zu werden.	Frau	Ich fühlte ..., als ich fast durch die Abiprüfung geflogen bin.	stolz	joy
stolz	Ich würde Stolz empfinden, wenn ich fast durch die Abiprüfung geflogen bin, weil es mir eine Bestätigung meiner harten Arbeit und meiner Vorbereitung wäre. Es wäre ein Beweis dafür, dass ich mich auf meine Fähigkeiten verlassen kann und dass ich in der Lage bin, Herausforderungen zu meistern. Stolz würde mich auch dazu ermutigen, weiterhin an mir zu arbeiten und mich zu verbessern, um in Zukunft noch besser zu werden.	Frau	Ich fühlte ..., als ich fast durch die Abiprüfung geflogen bin.	stolz	joy
stolz	Ich würde Stolz empfinden, wenn ich fast durch die Abiprüfung geflogen bin, weil es mir eine Bestätigung meiner harten Arbeit und meiner Vorbereitung wäre. Es wäre ein Beweis dafür, dass ich mich auf meine Fähigkeiten verlassen kann und dass ich in der Lage bin, Herausforderungen zu meistern. Stolz würde mich auch dazu ermutigen, weiterhin an mir zu arbeiten und mich zu verbessern, um in Zukunft noch besser zu werden.	Frau	Ich fühlte ..., als ich fast durch die Abiprüfung geflogen bin.	stolz	trust
zufriedenheit	Ich würde Zufriedenheit empfinden, weil ich das Gefühl habe, eine Aufgabe erledigt zu haben, die mir wichtig war. Die Tatsache, dass ich die Mäuse aus der Falle befreit und sie in die Biotonne gebracht habe, zeigt mir, dass ich etwas Gutes getan habe, was mir ein gutes Gefühl verleiht.	Frau	Ich fühlte ..., als ich die Mäuse aus der Mäusefalle, welche ich letztens in der Garage ausgelegt habe herausgeholt und in die Biotonne geschmissen habe.		Cannot map the emotion
verachtung	Ich würde Verachtung empfinden, wenn ich einen Mann im Park sehe, der seinen Hund mit Füßen tritt, weil ich die Tiere liebte und es als eine unerträgliche und unverständliche Handlung betrachten würde.	Frau	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich einen Mann im Park sehe, der seinen Hund mit Füßen tritt, weil ich die Tiere liebte und es als eine unerträgliche und unverständliche Handlung betrachten würde.	Frau	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich einen Mann im Park sehe, der seinen Hund mit Füßen tritt, weil ich die Tiere liebte und es als eine unerträgliche und unverständliche Handlung betrachten würde.	Frau	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich einen Mann im Park sehe, der seinen Hund mit Füßen tritt, weil ich die Tiere liebte und es als eine unerträgliche und unverständliche Handlung betrachten würde.	Frau	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, wenn ich einen Mann im Park sehe, der seinen Hund mit Füßen tritt, weil ich die Tiere liebte und es als eine unerträgliche und unverständliche Handlung betrachten würde.	Frau	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, wenn ich einen Mann im Park sehe, der seinen Hund mit Füßen tritt, weil ich die Tiere liebte und es als eine unerträgliche und unverständliche Handlung betrachten würde.	Frau	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	fear
schuldgefühl	Ich würde Schuldgefühl empfinden, wenn ich zu wenig Zeit für meine Kinder habe, weil ich mich für meine Entscheidungen verantwortlich fühle und die Zeit mit ihnen verbringen sollte, um sie zu unterstützen und zu lieben.	Frau	Ich fühlte ..., dass ich zu wenig Zeit für meine Kinder habe		Cannot map the emotion
schuldgefühl	Ich würde Schuldgefühl empfinden, wenn ich wüsste, dass ich meinen pflegebedürftigen Vater baden muss, weil er es nicht mehr selbst kann. Dieses Gefühl würde mich dazu bringen, mich um seine Wohlbefinden und seine Bedürfnisse zu kümmern, und ich würde mich schuldig fühlen, wenn ich nicht in der Lage wäre, ihm die notwendige Unterstützung zu bieten.	Frau	Ich fühlte ..., ab dem Tag wo ich wußte das ich meinen pflegebedürftigen Vater baden mußte weil er selber das nicht mehr konnte.		Cannot map the emotion
betroffenheit	Ich würde Betroffenheit empfinden, wenn ich an die Zukunft des Landes denke, weil ich mir bewusst bin, dass die Zukunft viele Menschen und ihre Familien betreffen wird. Die Betroffenheit resultiert aus dem Verständnis, dass die Zukunft des Landes nicht nur von politischen Entscheidungen abhängt, sondern auch von den Handlungen und Entscheidungen der Bürgerinnen und Bürger, die in der Lage sind, Veränderungen zu bewirken.	Frau	Ich fühlte ..., als ich an die Zukunft das Landes dachte		Cannot map the emotion
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen meiner engsten Freunde verliere, da ich das Gefühl habe, dass ich ihn nicht mehr sehen oder mit ihm kommunizieren kann, was mir sehr fehlt.	Frau	Ich fühlte ..., als mein bester Freund geheiratet hat.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen meiner engsten Freunde verliere, da ich das Gefühl habe, dass ich ihn nicht mehr sehen oder mit ihm kommunizieren kann, was mir sehr fehlt.	Frau	Ich fühlte ..., als mein bester Freund geheiratet hat.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen meiner engsten Freunde verliere, da ich das Gefühl habe, dass ich ihn nicht mehr sehen oder mit ihm kommunizieren kann, was mir sehr fehlt.	Frau	Ich fühlte ..., als mein bester Freund geheiratet hat.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen meiner engsten Freunde verliere, da ich das Gefühl habe, dass ich ihn nicht mehr sehen oder mit ihm kommunizieren kann, was mir sehr fehlt.	Frau	Ich fühlte ..., als mein bester Freund geheiratet hat.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen meiner engsten Freunde verliere, da ich das Gefühl habe, dass ich ihn nicht mehr sehen oder mit ihm kommunizieren kann, was mir sehr fehlt.	Frau	Ich fühlte ..., als mein bester Freund geheiratet hat.	traurigkeit	trust
frustration	Ich würde Frustration empfinden, wenn ich das Tablet nicht installieren konnte, weil es eine Herausforderung darstellt, die ich nicht bewältigen kann, und es mir die Kontrolle über den Prozess nimmt, was zu einer Gefühl der Verzweiflung führt.	Frau	Ich fühlte ..., als ich das Tablet nicht installiert bekam	frustration	anger
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich das Wochenende vertrödelt hätte, weil ich das Gefühl hätte, dass ich eine Chance auf Erholung und Freizeit verpasst habe. Es wäre, als hätte ich mir selbst etwas versprochen, das ich nicht erfüllt habe, was zu einem Gefühl der Enttäuschung führt.	Frau	Ich fühlte ..., als ich das Wochenende mal wieder vertrödelt hatte	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich das Wochenende vertrödelt hätte, weil ich das Gefühl hätte, dass ich eine Chance auf Erholung und Freizeit verpasst habe. Es wäre, als hätte ich mir selbst etwas versprochen, das ich nicht erfüllt habe, was zu einem Gefühl der Enttäuschung führt.	Frau	Ich fühlte ..., als ich das Wochenende mal wieder vertrödelt hatte	enttäuschung	sadness
schuldgefühl	Ich würde Schuldgefühl empfinden, wenn ich letztes Mal meinen Hausmüll nicht ordentlich getrennt hätte, weil ich weiß, dass es wichtig ist, um die Umwelt zu schützen und eine saubere und gesunde Lebensumgebung zu gewährleisten. Das Fehlen dieser Trennung könnte zu einer Verschmutzung führen, die negativen Auswirkungen auf die Umwelt und die Gesundheit hat. Ich würde mich schuldig fühlen, weil ich die Verantwortung für die Umweltverschmutzung übernehme und mich bemühen würde, in Zukunft besser zu handeln.	Frau	Ich fühlte ..., als ich letztes Mal meinen Hausmüll nicht ordentlich getrennt hatte.		Cannot map the emotion
scham	Ich würde Scham empfinden, weil ich eine persönliche Eigentum meiner Frau beschädigt habe, was als unachtsam und respektlos angesehen werden könnte. Es zeigt, dass ich nicht aufmerksam genug war und meine Pflichten als Partner nicht erfüllt habe. Scham ist ein Gefühl, das mir sagt, dass ich mich verbessern und mehr Aufmerksamkeit und Respekt zeigen muss, insbesondere in Bezug auf die Dinge, die mir wichtig sind.	Frau	Ich fühlte ..., als ich versehentlich die Lieblingstasse meiner Frau runtergeworfen habe.	scham	anger
scham	Ich würde Scham empfinden, weil ich eine persönliche Eigentum meiner Frau beschädigt habe, was als unachtsam und respektlos angesehen werden könnte. Es zeigt, dass ich nicht aufmerksam genug war und meine Pflichten als Partner nicht erfüllt habe. Scham ist ein Gefühl, das mir sagt, dass ich mich verbessern und mehr Aufmerksamkeit und Respekt zeigen muss, insbesondere in Bezug auf die Dinge, die mir wichtig sind.	Frau	Ich fühlte ..., als ich versehentlich die Lieblingstasse meiner Frau runtergeworfen habe.	scham	disgust
scham	Ich würde Scham empfinden, weil ich eine persönliche Eigentum meiner Frau beschädigt habe, was als unachtsam und respektlos angesehen werden könnte. Es zeigt, dass ich nicht aufmerksam genug war und meine Pflichten als Partner nicht erfüllt habe. Scham ist ein Gefühl, das mir sagt, dass ich mich verbessern und mehr Aufmerksamkeit und Respekt zeigen muss, insbesondere in Bezug auf die Dinge, die mir wichtig sind.	Frau	Ich fühlte ..., als ich versehentlich die Lieblingstasse meiner Frau runtergeworfen habe.	scham	sadness
angst	Ich würde Angst empfinden, wenn ich auf einer Eisfläche ausgerutscht bin und sehr hart aufgeschlagen bin, weil ich befürchte, ernsthafte Verletzungen zu erleiden oder sogar zu sterben. Die Angst ist ein natürlicher Reflex, um mich vor potenziellen Gefahren zu schützen und mich zu bewegen, um mein Überleben zu sichern.	Frau	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	angst	anger
angst	Ich würde Angst empfinden, wenn ich auf einer Eisfläche ausgerutscht bin und sehr hart aufgeschlagen bin, weil ich befürchte, ernsthafte Verletzungen zu erleiden oder sogar zu sterben. Die Angst ist ein natürlicher Reflex, um mich vor potenziellen Gefahren zu schützen und mich zu bewegen, um mein Überleben zu sichern.	Frau	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich auf einer Eisfläche ausgerutscht bin und sehr hart aufgeschlagen bin, weil ich befürchte, ernsthafte Verletzungen zu erleiden oder sogar zu sterben. Die Angst ist ein natürlicher Reflex, um mich vor potenziellen Gefahren zu schützen und mich zu bewegen, um mein Überleben zu sichern.	Frau	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich auf einer Eisfläche ausgerutscht bin und sehr hart aufgeschlagen bin, weil ich befürchte, ernsthafte Verletzungen zu erleiden oder sogar zu sterben. Die Angst ist ein natürlicher Reflex, um mich vor potenziellen Gefahren zu schützen und mich zu bewegen, um mein Überleben zu sichern.	Frau	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	angst	fear
angst	Ich würde Angst empfinden, wenn ich auf einer Eisfläche ausgerutscht bin und sehr hart aufgeschlagen bin, weil ich befürchte, ernsthafte Verletzungen zu erleiden oder sogar zu sterben. Die Angst ist ein natürlicher Reflex, um mich vor potenziellen Gefahren zu schützen und mich zu bewegen, um mein Überleben zu sichern.	Frau	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	angst	fear
angst	Ich würde Angst empfinden, wenn ich auf einer Eisfläche ausgerutscht bin und sehr hart aufgeschlagen bin, weil ich befürchte, ernsthafte Verletzungen zu erleiden oder sogar zu sterben. Die Angst ist ein natürlicher Reflex, um mich vor potenziellen Gefahren zu schützen und mich zu bewegen, um mein Überleben zu sichern.	Frau	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich auf einer Eisfläche ausgerutscht bin und sehr hart aufgeschlagen bin, weil ich befürchte, ernsthafte Verletzungen zu erleiden oder sogar zu sterben. Die Angst ist ein natürlicher Reflex, um mich vor potenziellen Gefahren zu schützen und mich zu bewegen, um mein Überleben zu sichern.	Frau	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	angst	surprise
panik	Ich würde Panik empfinden, wenn ich feststelle, dass es im Haus zu brennen begann, weil ich sofort denken würde, dass ich und meine Familie in Gefahr sind und ich nicht sofort handeln kann, um uns zu retten.	Frau	Ich fühlte ..., als es im Haus zu brennen begann	panik	fear
scham	Ich würde Scham empfinden, weil ich das Gefühl habe, dass ich meine Verantwortung als Partner nicht erfüllt habe, indem ich die Anweisung meiner Frau ignoriert habe. Es zeigt, dass ich nicht aufmerksam genug war und dass ich nicht in der Lage war, meine Verpflichtungen zu erfüllen. Dieses Gefühl der Scham ist ein Hinweis darauf, dass ich mich verbessern muss, um eine bessere Kommunikation und Zusammenarbeit mit meiner Frau zu erreichen.	Frau	Ich fühlte ..., als ich vergessen habe Windeln zu kaufen obwohl mir meine Frau extra eine whatsap geschickt hat.	scham	anger
scham	Ich würde Scham empfinden, weil ich das Gefühl habe, dass ich meine Verantwortung als Partner nicht erfüllt habe, indem ich die Anweisung meiner Frau ignoriert habe. Es zeigt, dass ich nicht aufmerksam genug war und dass ich nicht in der Lage war, meine Verpflichtungen zu erfüllen. Dieses Gefühl der Scham ist ein Hinweis darauf, dass ich mich verbessern muss, um eine bessere Kommunikation und Zusammenarbeit mit meiner Frau zu erreichen.	Frau	Ich fühlte ..., als ich vergessen habe Windeln zu kaufen obwohl mir meine Frau extra eine whatsap geschickt hat.	scham	disgust
scham	Ich würde Scham empfinden, weil ich das Gefühl habe, dass ich meine Verantwortung als Partner nicht erfüllt habe, indem ich die Anweisung meiner Frau ignoriert habe. Es zeigt, dass ich nicht aufmerksam genug war und dass ich nicht in der Lage war, meine Verpflichtungen zu erfüllen. Dieses Gefühl der Scham ist ein Hinweis darauf, dass ich mich verbessern muss, um eine bessere Kommunikation und Zusammenarbeit mit meiner Frau zu erreichen.	Frau	Ich fühlte ..., als ich vergessen habe Windeln zu kaufen obwohl mir meine Frau extra eine whatsap geschickt hat.	scham	sadness
verletzt	Ich würde Verletzt empfinden, wenn ich unschuldig von der Polizei festgenommen wurde, weil es eine tiefgreifende Verletzung meiner persönlichen Freiheit und meiner Würde darstellt. Es ist eine Situation, die meine Unschuld und meine Gerechtigkeit in Frage stellt, was zu einem Gefühl der Verletzung führt.	Frau	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	verletzt	anger
verletzt	Ich würde Verletzt empfinden, wenn ich unschuldig von der Polizei festgenommen wurde, weil es eine tiefgreifende Verletzung meiner persönlichen Freiheit und meiner Würde darstellt. Es ist eine Situation, die meine Unschuld und meine Gerechtigkeit in Frage stellt, was zu einem Gefühl der Verletzung führt.	Frau	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	verletzt	fear
verletzt	Ich würde Verletzt empfinden, wenn ich unschuldig von der Polizei festgenommen wurde, weil es eine tiefgreifende Verletzung meiner persönlichen Freiheit und meiner Würde darstellt. Es ist eine Situation, die meine Unschuld und meine Gerechtigkeit in Frage stellt, was zu einem Gefühl der Verletzung führt.	Frau	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	verletzt	fear
verletzt	Ich würde Verletzt empfinden, wenn ich unschuldig von der Polizei festgenommen wurde, weil es eine tiefgreifende Verletzung meiner persönlichen Freiheit und meiner Würde darstellt. Es ist eine Situation, die meine Unschuld und meine Gerechtigkeit in Frage stellt, was zu einem Gefühl der Verletzung führt.	Frau	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	verletzt	sadness
verletzt	Ich würde Verletzt empfinden, wenn ich unschuldig von der Polizei festgenommen wurde, weil es eine tiefgreifende Verletzung meiner persönlichen Freiheit und meiner Würde darstellt. Es ist eine Situation, die meine Unschuld und meine Gerechtigkeit in Frage stellt, was zu einem Gefühl der Verletzung führt.	Frau	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	verletzt	sadness
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise drastisch erhöht hat, weil ich das als ungerecht empfinde und es meine finanzielle Situation verschlimmert.	Frau	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	anger
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise drastisch erhöht hat, weil ich das als ungerecht empfinde und es meine finanzielle Situation verschlimmert.	Frau	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise drastisch erhöht hat, weil ich das als ungerecht empfinde und es meine finanzielle Situation verschlimmert.	Frau	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise drastisch erhöht hat, weil ich das als ungerecht empfinde und es meine finanzielle Situation verschlimmert.	Frau	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	sadness
verletzt	Ich würde Verletzt empfinden, weil die Nichtreaktion meiner Schwester auf die Situation meines kranken Vaters als eine Art von Anerkennung oder Unterstützung fehlt, was mich persönlich und emotional verletzt.	Frau	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	verletzt	anger
verletzt	Ich würde Verletzt empfinden, weil die Nichtreaktion meiner Schwester auf die Situation meines kranken Vaters als eine Art von Anerkennung oder Unterstützung fehlt, was mich persönlich und emotional verletzt.	Frau	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	verletzt	fear
verletzt	Ich würde Verletzt empfinden, weil die Nichtreaktion meiner Schwester auf die Situation meines kranken Vaters als eine Art von Anerkennung oder Unterstützung fehlt, was mich persönlich und emotional verletzt.	Frau	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	verletzt	fear
verletzt	Ich würde Verletzt empfinden, weil die Nichtreaktion meiner Schwester auf die Situation meines kranken Vaters als eine Art von Anerkennung oder Unterstützung fehlt, was mich persönlich und emotional verletzt.	Frau	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	verletzt	sadness
verletzt	Ich würde Verletzt empfinden, weil die Nichtreaktion meiner Schwester auf die Situation meines kranken Vaters als eine Art von Anerkennung oder Unterstützung fehlt, was mich persönlich und emotional verletzt.	Frau	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	verletzt	sadness
