Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als mein Sohn mich in der Straßenbahn gefragt hat, wann er auch so ein großes Spazi wie ich haben wird..	verärgert		Mann	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Sohn mich in der Straßenbahn gefragt hat, wann er auch so ein großes Spazi wie ich haben wird..	verärgert		Mann	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Sohn mich in der Straßenbahn gefragt hat, wann er auch so ein großes Spazi wie ich haben wird..	verärgert		Mann	verärgert	sadness
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe..	freude		Mann	freude	anticipation
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe..	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe..	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe..	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe..	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe..	freude		Mann	freude	surprise
Verärgert	Ich war verärgert, als ich sah, wie aggressive und betrunkene Menschen in den Öffentlichen Verkehrsmitteln waren. Ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren..	verärgert		Mann	verärgert	anger
Verärgert	Ich war verärgert, als ich sah, wie aggressive und betrunkene Menschen in den Öffentlichen Verkehrsmitteln waren. Ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren..	verärgert		Mann	verärgert	disgust
Verärgert	Ich war verärgert, als ich sah, wie aggressive und betrunkene Menschen in den Öffentlichen Verkehrsmitteln waren. Ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren. Ich würde diese Emotion empfinden, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren, und ich fühlte mich schlecht und enttäuscht, weil ich gesehen habe, wie diese Menschen aggressiv und betrunken waren..	verärgert		Mann	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann	wut	anger
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	liebe		Mann	liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	liebe		Mann	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	liebe		Mann	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	liebe		Mann	liebe	trust
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann	angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann	angst	surprise
Angst	Ich würde Angst empfinden, wenn ich eine Hängebrücke überqueren musste, die ziemlich hin und her schwankte..	angst		Mann	angst	anger
Angst	Ich würde Angst empfinden, wenn ich eine Hängebrücke überqueren musste, die ziemlich hin und her schwankte..	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Hängebrücke überqueren musste, die ziemlich hin und her schwankte..	angst		Mann	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Hängebrücke überqueren musste, die ziemlich hin und her schwankte..	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Hängebrücke überqueren musste, die ziemlich hin und her schwankte..	angst		Mann	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Hängebrücke überqueren musste, die ziemlich hin und her schwankte..	angst		Mann	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich eine Hängebrücke überqueren musste, die ziemlich hin und her schwankte..	angst		Mann	angst	surprise
Angst	Angst ist ein Gefühl, das man während einer Operation erleben kann. Es ist ein Gefühl der Angst, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst.	angst		Mann	angst	anger
Angst	Angst ist ein Gefühl, das man während einer Operation erleben kann. Es ist ein Gefühl der Angst, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst.	angst		Mann	angst	anticipation
Angst	Angst ist ein Gefühl, das man während einer Operation erleben kann. Es ist ein Gefühl der Angst, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst.	angst		Mann	angst	anticipation
Angst	Angst ist ein Gefühl, das man während einer Operation erleben kann. Es ist ein Gefühl der Angst, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst.	angst		Mann	angst	fear
Angst	Angst ist ein Gefühl, das man während einer Operation erleben kann. Es ist ein Gefühl der Angst, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst.	angst		Mann	angst	fear
Angst	Angst ist ein Gefühl, das man während einer Operation erleben kann. Es ist ein Gefühl der Angst, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst.	angst		Mann	angst	sadness
Angst	Angst ist ein Gefühl, das man während einer Operation erleben kann. Es ist ein Gefühl der Angst, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst ist ein Gefühl, das man während einer Operation erleben kann, weil man Angst hat, dass man etwas nicht kontrollieren kann oder dass man etwas nicht kontrollieren kann. Angst.	angst		Mann	angst	surprise
Freude	Ich fühle mich glücklich, dass ich die Schule beendet habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich meine Ziele erreicht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden.	freude		Mann	freude	anticipation
Freude	Ich fühle mich glücklich, dass ich die Schule beendet habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich meine Ziele erreicht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden.	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, dass ich die Schule beendet habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich meine Ziele erreicht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden.	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, dass ich die Schule beendet habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich meine Ziele erreicht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden.	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, dass ich die Schule beendet habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich meine Ziele erreicht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden.	freude		Mann	freude	joy
Freude	Ich fühle mich glücklich, dass ich die Schule beendet habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich meine Ziele erreicht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden. Ich bin auch dankbar für die Möglichkeit, neue Freunde zu finden und neue Erfahrungen zu machen. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu finden.	freude		Mann	freude	surprise
Verwirrung	Ich würde Verwirrung empfinden, wenn ich noch nie so viel Eiter gesehen hätte..	verwirrung		Mann	verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich noch nie so viel Eiter gesehen hätte..	verwirrung		Mann	verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich noch nie so viel Eiter gesehen hätte..	verwirrung		Mann	verwirrung	surprise
Traurig	Ich fühle mich traurig, weil meine Kinder mich schon lange nicht besucht haben..	traurig		Mann	traurig	anger
Traurig	Ich fühle mich traurig, weil meine Kinder mich schon lange nicht besucht haben..	traurig		Mann	traurig	fear
Traurig	Ich fühle mich traurig, weil meine Kinder mich schon lange nicht besucht haben..	traurig		Mann	traurig	sadness
Traurig	Ich fühle mich traurig, weil meine Kinder mich schon lange nicht besucht haben..	traurig		Mann	traurig	sadness
Traurig	Ich fühle mich traurig, weil meine Kinder mich schon lange nicht besucht haben..	traurig		Mann	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als der Schrank umstürzte. Der Schrank war kaputt und ich war sehr enttäuscht. Ich hatte Angst, dass der Schrank zerstört werden könnte, und ich war sehr traurig, dass es passiert ist. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als der Schrank umstürzte. Der Schrank war kaputt und ich war sehr enttäuscht. Ich hatte Angst, dass der Schrank zerstört werden könnte, und ich war sehr traurig, dass es passiert ist. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als der Schrank umstürzte. Der Schrank war kaputt und ich war sehr enttäuscht. Ich hatte Angst, dass der Schrank zerstört werden könnte, und ich war sehr traurig, dass es passiert ist. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Mann	verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Unfall auf der Autobahn erleben würde..	traurig		Mann	traurig	anger
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Unfall auf der Autobahn erleben würde..	traurig		Mann	traurig	fear
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Unfall auf der Autobahn erleben würde..	traurig		Mann	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Unfall auf der Autobahn erleben würde..	traurig		Mann	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Unfall auf der Autobahn erleben würde..	traurig		Mann	traurig	sadness
Verärgert	Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Wür.	verärgert		Mann	verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Wür.	verärgert		Mann	verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Würmer essen sah. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde einen Streit mit einer mir nahestehenden Person haben, wenn ich die Leute Würmer essen sah. Ich würde Verärgertheit empfinden, wenn ich die Leute Wür.	verärgert		Mann	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, weil ich meinen Eltern nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte,.	verärgert		Mann	verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich meinen Eltern nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte,.	verärgert		Mann	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich meinen Eltern nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte, weil ich ihnen nur einen Teil der Wahrheit erzählt habe. Ich fühlte mich verärgert, weil ich meine Eltern verärgert hatte,.	verärgert		Mann	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als mein Motorrad in einer Kurve hinten wegrutschte. Ich war sehr enttäuscht und frustriert, dass ich das Motorrad nicht mehr kontrollieren konnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall.	verärgert		Mann	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Motorrad in einer Kurve hinten wegrutschte. Ich war sehr enttäuscht und frustriert, dass ich das Motorrad nicht mehr kontrollieren konnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall.	verärgert		Mann	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Motorrad in einer Kurve hinten wegrutschte. Ich war sehr enttäuscht und frustriert, dass ich das Motorrad nicht mehr kontrollieren konnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Unfall verursachen könnte. Ich hatte Angst, dass ich einen Unfall.	verärgert		Mann	verärgert	sadness
		enttäuschung	Ich fühlte mich enttäuscht, als ich mal wieder das Wochenende vertrödelt hatte. Ich hatte keine Zeit, um mich mit meinen Freunden zu unterhalten und hatte keine Zeit, um mich mit meiner Familie zu unterhalten. Ich fühlte mich enttäuscht und frustriert, weil ich nicht genug Zeit hatte, um mich mit meinen Freunden zu unterhalten und meine Familie zu unterhalten. Ich fühlte mich auch enttäuscht, weil ich nicht genug Zeit hatte, um mich mit meinen Freunden zu unterhalten und meine Familie zu unterhalten. Ich fühlte mich enttäuscht und frustriert, weil ich nicht genug Zeit hatte, um mich mit meinen Freunden zu unterhalten und meine Familie zu unterhalten. Ich fühlte mich auch enttäuscht, weil ich nicht genug Zeit hatte, um mich mit meinen Freunden zu unterhalten und meine Familie zu unterhalten. Ich fühlte mich enttäuscht und frustriert, weil ich nicht genug Zeit hatte, um mich mit meinen Freund.	Mann	enttäuschung	disgust
