Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, weil ich meinen kranken Vater öfters allein gelassen habe. Ich fühlte mich schuldig und enttäuscht, weil ich ihn nicht versorgt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich.	verärgert		Frau		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich meinen kranken Vater öfters allein gelassen habe. Ich fühlte mich schuldig und enttäuscht, weil ich ihn nicht versorgt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich auch schuldig, weil ich ihn nicht unterstützt habe. Ich fühlte mich.	verärgert		Frau		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Angst	Ich fühlte Angst, als ich spät abends relativ weit von meiner Wohnung entfernt parken und im Dunklen nach Hause gehen musste..	angst		Frau		angst	anger
Angst	Ich fühlte Angst, als ich spät abends relativ weit von meiner Wohnung entfernt parken und im Dunklen nach Hause gehen musste..	angst		Frau		angst	anticipation
Angst	Ich fühlte Angst, als ich spät abends relativ weit von meiner Wohnung entfernt parken und im Dunklen nach Hause gehen musste..	angst		Frau		angst	anticipation
Angst	Ich fühlte Angst, als ich spät abends relativ weit von meiner Wohnung entfernt parken und im Dunklen nach Hause gehen musste..	angst		Frau		angst	fear
Angst	Ich fühlte Angst, als ich spät abends relativ weit von meiner Wohnung entfernt parken und im Dunklen nach Hause gehen musste..	angst		Frau		angst	fear
Angst	Ich fühlte Angst, als ich spät abends relativ weit von meiner Wohnung entfernt parken und im Dunklen nach Hause gehen musste..	angst		Frau		angst	sadness
Angst	Ich fühlte Angst, als ich spät abends relativ weit von meiner Wohnung entfernt parken und im Dunklen nach Hause gehen musste..	angst		Frau		angst	surprise
Traurigkeit	Ich würde Angst und Schrecken empfinden, als ich erfahren würde, dass auf einen Weihnachtsmarkt in Berlin ein Terroranschlag verübt wurde. Ich würde Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich .	traurigkeit		Frau		traurigkeit	disgust
Traurigkeit	Ich würde Angst und Schrecken empfinden, als ich erfahren würde, dass auf einen Weihnachtsmarkt in Berlin ein Terroranschlag verübt wurde. Ich würde Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich .	traurigkeit		Frau		traurigkeit	fear
Traurigkeit	Ich würde Angst und Schrecken empfinden, als ich erfahren würde, dass auf einen Weihnachtsmarkt in Berlin ein Terroranschlag verübt wurde. Ich würde Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich .	traurigkeit		Frau		traurigkeit	sadness
Traurigkeit	Ich würde Angst und Schrecken empfinden, als ich erfahren würde, dass auf einen Weihnachtsmarkt in Berlin ein Terroranschlag verübt wurde. Ich würde Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich .	traurigkeit		Frau		traurigkeit	sadness
Traurigkeit	Ich würde Angst und Schrecken empfinden, als ich erfahren würde, dass auf einen Weihnachtsmarkt in Berlin ein Terroranschlag verübt wurde. Ich würde Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich glaube, dass dieses Ereignis einen ernsthaften Schaden anrichten könnte und dass es wichtig ist, dass wir uns gegenseitig schützen und dass wir uns gegenseitig schützen. Ich würde auch Angst und Schrecken empfinden, weil ich .	traurigkeit		Frau		traurigkeit	trust
Traurig	Ich fühlte mich traurig, als meine Frau eine Kürettage hatte. Ich war traurig, dass sie krank war und ich war traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich.	traurig		Frau		traurig	anger
Traurig	Ich fühlte mich traurig, als meine Frau eine Kürettage hatte. Ich war traurig, dass sie krank war und ich war traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich.	traurig		Frau		traurig	fear
Traurig	Ich fühlte mich traurig, als meine Frau eine Kürettage hatte. Ich war traurig, dass sie krank war und ich war traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich.	traurig		Frau		traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Frau eine Kürettage hatte. Ich war traurig, dass sie krank war und ich war traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich.	traurig		Frau		traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Frau eine Kürettage hatte. Ich war traurig, dass sie krank war und ich war traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich traurig, dass sie krank war und ich fühlte mich traurig, dass sie krank war. Ich fühlte mich.	traurig		Frau		traurig	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau		traurigkeit	trust
Verzweiflung	Ich fühlte mich verzweifelt, weil ich nicht der beste Sohn für meine Eltern war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich fühlte mich auch traurig, weil ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich fühlte mich auch traurig, weil ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich fühlte mich auch traurig, weil ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn.	verzweiflung		Frau		verzweiflung	anger
Verzweiflung	Ich fühlte mich verzweifelt, weil ich nicht der beste Sohn für meine Eltern war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich fühlte mich auch traurig, weil ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich fühlte mich auch traurig, weil ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich fühlte mich auch traurig, weil ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn für sie war. Ich war enttäuscht und traurig, dass ich nicht der beste Sohn.	verzweiflung		Frau		verzweiflung	disgust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Verärgert	Ich fühlte mich verärgert, weil ich meinen Vater telefonisch nicht erreichen konnte..	verärgert		Frau		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich meinen Vater telefonisch nicht erreichen konnte..	verärgert		Frau		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich meinen Vater telefonisch nicht erreichen konnte..	verärgert		Frau		verärgert	sadness
Verwirrung	Ich war verwirrt, als ich mich im Schnee verlaufen habe. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich.	verwirrung		Frau		verwirrung	fear
Verwirrung	Ich war verwirrt, als ich mich im Schnee verlaufen habe. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich.	verwirrung		Frau		verwirrung	sadness
Verwirrung	Ich war verwirrt, als ich mich im Schnee verlaufen habe. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich mich retten sollte. Ich war entschlossen, mich zu retten, aber ich war nicht sicher, wo ich hingehen sollte. Ich war auch nicht sicher, wie ich.	verwirrung		Frau		verwirrung	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Traurig	Ich fühle mich traurig, wenn ich an die Zukunft meines Landes denke. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin tra.	traurig		Frau		traurig	anger
Traurig	Ich fühle mich traurig, wenn ich an die Zukunft meines Landes denke. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin tra.	traurig		Frau		traurig	fear
Traurig	Ich fühle mich traurig, wenn ich an die Zukunft meines Landes denke. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin tra.	traurig		Frau		traurig	sadness
Traurig	Ich fühle mich traurig, wenn ich an die Zukunft meines Landes denke. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin tra.	traurig		Frau		traurig	sadness
Traurig	Ich fühle mich traurig, wenn ich an die Zukunft meines Landes denke. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin traurig, dass es so schwierig wird, wie ich es mir vorstelle. Ich bin tra.	traurig		Frau		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen..	angst		Frau		angst	anger
Angst	Ich würde Angst empfinden, wenn ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen..	angst		Frau		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen..	angst		Frau		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen..	angst		Frau		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen..	angst		Frau		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen..	angst		Frau		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts Geräusche auf der Terrasse hörte. Zum Glück waren es nur miteinander kämpfende Katzen..	angst		Frau		angst	surprise
Traurig	Ich fühlte mich traurig, als meine Frau mich in der Nacht aufgeweckt hat und mir gesagt hat, dass der Schwangerschaftstest positiv war. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und.	traurig		Frau		traurig	anger
Traurig	Ich fühlte mich traurig, als meine Frau mich in der Nacht aufgeweckt hat und mir gesagt hat, dass der Schwangerschaftstest positiv war. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und.	traurig		Frau		traurig	fear
Traurig	Ich fühlte mich traurig, als meine Frau mich in der Nacht aufgeweckt hat und mir gesagt hat, dass der Schwangerschaftstest positiv war. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und.	traurig		Frau		traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Frau mich in der Nacht aufgeweckt hat und mir gesagt hat, dass der Schwangerschaftstest positiv war. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und.	traurig		Frau		traurig	sadness
Traurig	Ich fühlte mich traurig, als meine Frau mich in der Nacht aufgeweckt hat und mir gesagt hat, dass der Schwangerschaftstest positiv war. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und enttäuscht, und ich wusste nicht, was ich tun sollte. Ich war sehr traurig und.	traurig		Frau		traurig	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich daran denke, wie knapp ich einem Unfall entkommen bin..	verwirrung		Frau		verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich daran denke, wie knapp ich einem Unfall entkommen bin..	verwirrung		Frau		verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich daran denke, wie knapp ich einem Unfall entkommen bin..	verwirrung		Frau		verwirrung	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau		wut	anger
Freude	Ich fühlte mich glücklich, einen Freund nach langer Zeit wiederzusehen. Ich war so froh, ihn wiederzusehen und hoffte, dass wir uns bald wiedersehen würden..	freude		Frau		freude	anticipation
Freude	Ich fühlte mich glücklich, einen Freund nach langer Zeit wiederzusehen. Ich war so froh, ihn wiederzusehen und hoffte, dass wir uns bald wiedersehen würden..	freude		Frau		freude	joy
Freude	Ich fühlte mich glücklich, einen Freund nach langer Zeit wiederzusehen. Ich war so froh, ihn wiederzusehen und hoffte, dass wir uns bald wiedersehen würden..	freude		Frau		freude	joy
Freude	Ich fühlte mich glücklich, einen Freund nach langer Zeit wiederzusehen. Ich war so froh, ihn wiederzusehen und hoffte, dass wir uns bald wiedersehen würden..	freude		Frau		freude	joy
Freude	Ich fühlte mich glücklich, einen Freund nach langer Zeit wiederzusehen. Ich war so froh, ihn wiederzusehen und hoffte, dass wir uns bald wiedersehen würden..	freude		Frau		freude	joy
Freude	Ich fühlte mich glücklich, einen Freund nach langer Zeit wiederzusehen. Ich war so froh, ihn wiederzusehen und hoffte, dass wir uns bald wiedersehen würden..	freude		Frau		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich von meiner Vorgesetzten ein Email erhalten habe, dass ich zu viele Gutstunden habe - ich konnte nämlich meine Arbeit nicht in der vorgegebenen Zeit erledigen..	verärgert		Frau		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich von meiner Vorgesetzten ein Email erhalten habe, dass ich zu viele Gutstunden habe - ich konnte nämlich meine Arbeit nicht in der vorgegebenen Zeit erledigen..	verärgert		Frau		verärgert	disgust
