emotion	explanation	target_group	event	English Word	AffectCategory
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I			disgust	fear
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I			disgust	sadness
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	Asian man	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	anger
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	Asian man	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	disgust
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	Asian man	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	fear
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	Asian man	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	sadness
disappointed	I felt disappointed when the users could not access the database server because it was full. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... when the users could not access the database server because it was full	disappointed	anger
disappointed	I felt disappointed when the users could not access the database server because it was full. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... when the users could not access the database server because it was full	disappointed	disgust
disappointed	I felt disappointed when the users could not access the database server because it was full. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... when the users could not access the database server because it was full	disappointed	sadness
sadness	I felt sad when I laid mouse traps last time. I would feel sad when I had a serious argument with a dear person.	Asian man	I felt ... when I laid mouse traps last time.	sadness	sadness
sadness	I felt sad when I laid mouse traps last time. I would feel sad when I had a serious argument with a dear person.	Asian man	I felt ... when I laid mouse traps last time.	sadness	trust
happiness	I would feel happiness when I got a raise.	Asian man	I felt ... because I got a raise	happiness	anticipation
happiness	I would feel happiness when I got a raise.	Asian man	I felt ... because I got a raise	happiness	joy
sadness	I felt sad when I learned that my best friend is from now on a nursing case.	Asian man	I felt ... when I learned that my best friend is from now on a nursing case.	sadness	sadness
sadness	I felt sad when I learned that my best friend is from now on a nursing case.	Asian man	I felt ... when I learned that my best friend is from now on a nursing case.	sadness	trust
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a beef that was delivered from a slaughterhouse that was convicted of animal cruelty.	Asian man	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	anger
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a beef that was delivered from a slaughterhouse that was convicted of animal cruelty.	Asian man	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	disgust
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a beef that was delivered from a slaughterhouse that was convicted of animal cruelty.	Asian man	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	fear
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a beef that was delivered from a slaughterhouse that was convicted of animal cruelty.	Asian man	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	sadness
happiness	I would feel happiness when I had a good time.	Asian man	I felt ... the last time I changed my car.	happiness	anticipation
happiness	I would feel happiness when I had a good time.	Asian man	I felt ... the last time I changed my car.	happiness	joy
joy	I felt joy when I heard that my company was organizing a Christmas party again for the first time in years.	Asian man	I felt ... when I heard that my company was organizing a Christmas party again for the first time in years.	joy	joy
sadness	I felt sad when my son was last operated on, the surgery took longer than planned and we were not informed.	Asian man	I felt ... when my son was last operated on, the surgery took longer than planned and we were not informed.	sadness	sadness
sadness	I felt sad when my son was last operated on, the surgery took longer than planned and we were not informed.	Asian man	I felt ... when my son was last operated on, the surgery took longer than planned and we were not informed.	sadness	trust
sadness	I felt sadness when I found a dead, half-decayed rat in the basement of a house.	Asian man	I felt ... when I found a dead, half-decayed rat in the basement of a house.	sadness	sadness
sadness	I felt sadness when I found a dead, half-decayed rat in the basement of a house.	Asian man	I felt ... when I found a dead, half-decayed rat in the basement of a house.	sadness	trust
disappointed	I felt disappointed when my colleague was promoted but not me.	Asian man	I felt ... that my colleague was promoted but not me	disappointed	anger
disappointed	I felt disappointed when my colleague was promoted but not me.	Asian man	I felt ... that my colleague was promoted but not me	disappointed	disgust
disappointed	I felt disappointed when my colleague was promoted but not me.	Asian man	I felt ... that my colleague was promoted but not me	disappointed	sadness
disappointed	I felt disappointed when my favorite club lost the top game.	Asian man	I felt ... when my favorite club lost the top game	disappointed	anger
disappointed	I felt disappointed when my favorite club lost the top game.	Asian man	I felt ... when my favorite club lost the top game	disappointed	disgust
disappointed	I felt disappointed when my favorite club lost the top game.	Asian man	I felt ... when my favorite club lost the top game	disappointed	sadness
anger	I would feel anger when I had a serious argument with a dear person.	Asian man	I felt ... when my son partou should not be put to bed by me. I can not stand it - we've had the rule for half a year that we do it by turns, and every now and then he makes such a circus.	anger	anger
joy	I felt joy when the whole family from home and abroad was gathered under the Christmas tree.	Asian man	I felt ... when the whole family from home and abroad was gathered under the Christmas tree.	joy	joy
sadness	I felt sad when I could say goodbye to the holidays.	Asian man	I felt ... when I could say goodbye to the holidays	sadness	sadness
sadness	I felt sad when I could say goodbye to the holidays.	Asian man	I felt ... when I could say goodbye to the holidays	sadness	trust
sadness	I felt sadness when I learned that one of my best school friends had died.	Asian man	I felt ... when I learned that one of my best school friends had died.	sadness	sadness
sadness	I felt sadness when I learned that one of my best school friends had died.	Asian man	I felt ... when I learned that one of my best school friends had died.	sadness	trust
disappointed	I felt disappointed when I noticed that my deodorant was abating. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... when I noticed that my deodorant was abating.	disappointed	anger
disappointed	I felt disappointed when I noticed that my deodorant was abating. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... when I noticed that my deodorant was abating.	disappointed	disgust
disappointed	I felt disappointed when I noticed that my deodorant was abating. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... when I noticed that my deodorant was abating.	disappointed	sadness
sadness	I felt sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane			sadness	sadness
sadness	I felt sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane. I was very sad when I got on the plane			sadness	trust
disappointed	I felt disappointed when I had to cancel my trip.	Asian man	I felt ... when I had to cancel	disappointed	anger
disappointed	I felt disappointed when I had to cancel my trip.	Asian man	I felt ... when I had to cancel	disappointed	disgust
disappointed	I felt disappointed when I had to cancel my trip.	Asian man	I felt ... when I had to cancel	disappointed	sadness
disappointed	I felt disappointed when I had to cancel a private trip to take a professional journey. I would feel disappointment when I had to cancel a trip that I really wanted to take.	Asian man	I felt ... when I had to cancel a private trip to take a professional journey.	disappointed	anger
disappointed	I felt disappointed when I had to cancel a private trip to take a professional journey. I would feel disappointment when I had to cancel a trip that I really wanted to take.	Asian man	I felt ... when I had to cancel a private trip to take a professional journey.	disappointed	disgust
disappointed	I felt disappointed when I had to cancel a private trip to take a professional journey. I would feel disappointment when I had to cancel a trip that I really wanted to take.	Asian man	I felt ... when I had to cancel a private trip to take a professional journey.	disappointed	sadness
love	I felt love when I was able to embrace my son for the first time and perform so-called bonding with him.	Asian man	I felt ... when I was able to embrace my son for the first time and perform so-called bonding with him.	love	joy
disgust	I would feel disgust when I'm too fat. I would feel disgust when I'm too fat.	Asian man	I felt ... because I'm too fat	disgust	anger
disgust	I would feel disgust when I'm too fat. I would feel disgust when I'm too fat.	Asian man	I felt ... because I'm too fat	disgust	disgust
disgust	I would feel disgust when I'm too fat. I would feel disgust when I'm too fat.	Asian man	I felt ... because I'm too fat	disgust	fear
disgust	I would feel disgust when I'm too fat. I would feel disgust when I'm too fat.	Asian man	I felt ... because I'm too fat	disgust	sadness
sadness	I felt sad when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	Asian man	I felt ... when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	sadness	sadness
sadness	I felt sad when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	Asian man	I felt ... when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	sadness	trust
fear	I would feel fear when I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	Asian man	I felt ... as I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	fear	anger
fear	I would feel fear when I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	Asian man	I felt ... as I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	fear	fear
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	Asian man	I felt ... when I drank bad milk	disgust	anger
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	Asian man	I felt ... when I drank bad milk	disgust	disgust
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	Asian man	I felt ... when I drank bad milk	disgust	fear
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	Asian man	I felt ... when I drank bad milk	disgust	sadness
frustration	I would feel frustration when I could not keep my promise.	Asian man	I felt ... when I could not keep my promise	frustration	anger
disappointed	I felt disappointed because my trouser stall was open. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... because my trouser stall was open	disappointed	anger
disappointed	I felt disappointed because my trouser stall was open. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... because my trouser stall was open	disappointed	disgust
disappointed	I felt disappointed because my trouser stall was open. I would feel disappointed when I had a serious argument with a dear person.	Asian man	I felt ... because my trouser stall was open	disappointed	sadness
joy	I felt joy when my football club won last.	Asian man	I felt ... when my football club won last.	joy	joy
fear	I would feel a strong thunderstorm in the forest as a warning to my family and friends.	Asian man	I felt ... when I was surprised by a strong thunderstorm in the forest.	fear	anger
fear	I would feel a strong thunderstorm in the forest as a warning to my family and friends.	Asian man	I felt ... when I was surprised by a strong thunderstorm in the forest.	fear	fear
sadness	I felt sadness when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	Asian man	I felt ... when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	sadness	sadness
sadness	I felt sadness when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	Asian man	I felt ... when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	sadness	trust
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my			distress	anger
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my			distress	disgust
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my			distress	fear
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my			distress	sadness
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my			distress	surprise
sadness	I felt sadness because a few days ago while working in the garden I stepped on a dead rat lying under withered leaves.	Asian man	I felt ... because a few days ago while working in the garden I stepped on a dead rat lying under withered leaves.	sadness	sadness
sadness	I felt sadness because a few days ago while working in the garden I stepped on a dead rat lying under withered leaves.	Asian man	I felt ... because a few days ago while working in the garden I stepped on a dead rat lying under withered leaves.	sadness	trust
joy	I felt joy when I put my new phone into operation.	Asian man	I felt ... when I put my new phone into operation	joy	joy
disappointed	I felt disappointed because my favorite series was canceled.	Asian man	I felt ... because my favorite series was canceled	disappointed	anger
disappointed	I felt disappointed because my favorite series was canceled.	Asian man	I felt ... because my favorite series was canceled	disappointed	disgust
disappointed	I felt disappointed because my favorite series was canceled.	Asian man	I felt ... because my favorite series was canceled	disappointed	sadness
shame	I felt shame when I cheated on my wife.	Asian man	I felt ..., I cheated on my wife.	shame	disgust
shame	I felt shame when I cheated on my wife.	Asian man	I felt ..., I cheated on my wife.	shame	fear
shame	I felt shame when I cheated on my wife.	Asian man	I felt ..., I cheated on my wife.	shame	sadness
shame	I felt shame when I realized I was lying. I would feel shame when I was wronged by someone.	Asian man	I felt ... when I realized I was lying	shame	disgust
shame	I felt shame when I realized I was lying. I would feel shame when I was wronged by someone.	Asian man	I felt ... when I realized I was lying	shame	fear
shame	I felt shame when I realized I was lying. I would feel shame when I was wronged by someone.	Asian man	I felt ... when I realized I was lying	shame	sadness
joy	I felt joy when I discovered money on the street.	Asian man	I felt ... when I discovered money on the street.	joy	joy
fear	I would feel fear when I saw a report about spiders on TV. I am afraid of spiders and I don't want to be around them.	Asian man	I felt ... when I saw a report about spiders on TV	fear	anger
fear	I would feel fear when I saw a report about spiders on TV. I am afraid of spiders and I don't want to be around them.	Asian man	I felt ... when I saw a report about spiders on TV	fear	fear
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	Asian man	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	anger
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	Asian man	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	disgust
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	Asian man	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	fear
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	Asian man	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	sadness
sadness	I felt sadness when I cleaned my son's made-up diaper. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when I cleaned my son's made-up diaper	sadness	sadness
sadness	I felt sadness when I cleaned my son's made-up diaper. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when I cleaned my son's made-up diaper	sadness	trust
fear	I would feel fear when a big spider was crawling over my forehead in my sleep at night.	Asian man	I felt ... when I noticed that a big spider was crawling over my forehead in my sleep at night.	fear	anger
fear	I would feel fear when a big spider was crawling over my forehead in my sleep at night.	Asian man	I felt ... when I noticed that a big spider was crawling over my forehead in my sleep at night.	fear	fear
joy	I would feel joy when I won a lottery.	Asian man	I felt ... because I won a lottery	joy	joy
shock	I felt shock when a big bug in the bathroom fell from the ceiling.	Asian man	I felt ... years ago when a big bug in the bathroom fell from the ceiling.	shock	anger
shock	I felt shock when a big bug in the bathroom fell from the ceiling.	Asian man	I felt ... years ago when a big bug in the bathroom fell from the ceiling.	shock	fear
shock	I felt shock when a big bug in the bathroom fell from the ceiling.	Asian man	I felt ... years ago when a big bug in the bathroom fell from the ceiling.	shock	surprise
disappointed	I felt disappointed when a colleague only informed me in the evening that I had a big spot on my blouse since lunch. I would feel disappointed when I had a big spot on my blouse since lunch.	Asian man	I felt ... when a colleague only informed me in the evening that I had a big spot on my blouse since lunch.	disappointed	anger
disappointed	I felt disappointed when a colleague only informed me in the evening that I had a big spot on my blouse since lunch. I would feel disappointed when I had a big spot on my blouse since lunch.	Asian man	I felt ... when a colleague only informed me in the evening that I had a big spot on my blouse since lunch.	disappointed	disgust
disappointed	I felt disappointed when a colleague only informed me in the evening that I had a big spot on my blouse since lunch. I would feel disappointed when I had a big spot on my blouse since lunch.	Asian man	I felt ... when a colleague only informed me in the evening that I had a big spot on my blouse since lunch.	disappointed	sadness
sadness	I felt sad when I put my best buddy.	Asian man	I felt ... that I put my best buddy.	sadness	sadness
sadness	I felt sad when I put my best buddy.	Asian man	I felt ... that I put my best buddy.	sadness	trust
sadness	I felt sadness when a dove flew against the window and lay dead on the terrace.	Asian man	I felt ... when a dove flew against the window and lay dead on the terrace.	sadness	sadness
sadness	I felt sadness when a dove flew against the window and lay dead on the terrace.	Asian man	I felt ... when a dove flew against the window and lay dead on the terrace.	sadness	trust
sadness	I felt sadness when I broke the beautiful old plate while washing dishes. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when I broke the beautiful old plate while washing dishes	sadness	sadness
sadness	I felt sadness when I broke the beautiful old plate while washing dishes. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when I broke the beautiful old plate while washing dishes	sadness	trust
frustration	I felt frustrated when I once again had the weekend wasted.	Asian man	I felt ... when I once again had the weekend wasted	frustration	anger
sadness	I felt a sense of sadness when I saw a horror film in which the intestines hung a dead man from the abdominal cavity. I would feel sadness when I saw a horror film that would make me feel a sense of sadness.	Asian man	I felt ... when I saw a horror film in which the intestines hung a dead man from the abdominal cavity.	sadness	sadness
sadness	I felt a sense of sadness when I saw a horror film in which the intestines hung a dead man from the abdominal cavity. I would feel sadness when I saw a horror film that would make me feel a sense of sadness.	Asian man	I felt ... when I saw a horror film in which the intestines hung a dead man from the abdominal cavity.	sadness	trust
sadness	I felt sadness when my favorite mom died a few months ago. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when my favorite mom died a few months ago	sadness	sadness
sadness	I felt sadness when my favorite mom died a few months ago. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when my favorite mom died a few months ago	sadness	trust
sadness	I felt sadness when I had to cross the station area. I would feel sadness when I had to cross the station area because I was tired and tired.	Asian man	I felt ... when I had to cross the station area	sadness	sadness
sadness	I felt sadness when I had to cross the station area. I would feel sadness when I had to cross the station area because I was tired and tired.	Asian man	I felt ... when I had to cross the station area	sadness	trust
sadness	I felt sad when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications. I would feel sad when I had a serious argument with a dear person.	Asian man	I felt ... when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications.	sadness	sadness
sadness	I felt sad when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications. I would feel sad when I had a serious argument with a dear person.	Asian man	I felt ... when the doctors in the hospital wanted to give artificial access to my dying grandmother to administer the thyroid medications.	sadness	trust
happiness	I felt happiness when I finally got a long-sought article for a reasonable price on ebay.	Asian man	I felt ... when I finally got a long-sought article for a reasonable price on ebay.	happiness	anticipation
happiness	I felt happiness when I finally got a long-sought article for a reasonable price on ebay.	Asian man	I felt ... when I finally got a long-sought article for a reasonable price on ebay.	happiness	joy
anger	I would feel anger when I had a serious argument with a dear person.	Asian man	I feel ... when my children are too close to the road when the bus comes	anger	anger
disappointed	I felt disappointed when I had the wrong clothes on an important business appointment.	Asian man	I felt ... I had the wrong clothes on an important business appointment	disappointed	anger
disappointed	I felt disappointed when I had the wrong clothes on an important business appointment.	Asian man	I felt ... I had the wrong clothes on an important business appointment	disappointed	disgust
disappointed	I felt disappointed when I had the wrong clothes on an important business appointment.	Asian man	I felt ... I had the wrong clothes on an important business appointment	disappointed	sadness
anger	I would feel anger when I had a serious argument with a dear person.	Asian man	I felt ... when I yelled at my little kids	anger	anger
joy	I felt joy when I won the lottery.	Asian man	I felt ... when I won the lottery.	joy	joy
frustration	I felt frustrated because I missed my workout last week, which is important for my fitness.	Asian man	I felt ... because I missed my workout last week, which is important for my fitness.	frustration	anger
joy	I felt joy when I won a lot in the lottery.	Asian man	I felt ... when I won a lot in the lottery.	joy	joy
disappointed	I felt disappointed because I could not start because of a broken car battery and came to work too late.	Asian man	I felt ... because a few days ago I could not start because of a broken car battery and came to work too late.	disappointed	anger
disappointed	I felt disappointed because I could not start because of a broken car battery and came to work too late.	Asian man	I felt ... because a few days ago I could not start because of a broken car battery and came to work too late.	disappointed	disgust
disappointed	I felt disappointed because I could not start because of a broken car battery and came to work too late.	Asian man	I felt ... because a few days ago I could not start because of a broken car battery and came to work too late.	disappointed	sadness
anger	I would feel anger when I had a serious argument with a dear person.	Asian man	I feel ... when someone irritates and insults me, threatens me, or when someone touches my children.	anger	anger
sadness	I felt sad because I had to give my driver's license after a drunk driving.	Asian man	I felt ... because I had to give my driver's license after a drunk driving.	sadness	sadness
sadness	I felt sad because I had to give my driver's license after a drunk driving.	Asian man	I felt ... because I had to give my driver's license after a drunk driving.	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Asian man	I felt ... when my car was damaged in another parking lot and the driver escaped.	anger	anger
sadness	I felt sadness when I heard how much Bitcoin had fallen off. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when I heard how much Bitcoin had fallen off.	sadness	sadness
sadness	I felt sadness when I heard how much Bitcoin had fallen off. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when I heard how much Bitcoin had fallen off.	sadness	trust
disgust	I would feel disgust when I saw the dirty toilet in the office.	Asian man	I felt ... when I saw the dirty toilet in the office.	disgust	anger
disgust	I would feel disgust when I saw the dirty toilet in the office.	Asian man	I felt ... when I saw the dirty toilet in the office.	disgust	disgust
disgust	I would feel disgust when I saw the dirty toilet in the office.	Asian man	I felt ... when I saw the dirty toilet in the office.	disgust	fear
disgust	I would feel disgust when I saw the dirty toilet in the office.	Asian man	I felt ... when I saw the dirty toilet in the office.	disgust	sadness
sadness	I felt sadness when 10 DM were missing in our club cash!	Asian man	I felt ... when 10 DM were missing in our club cash!	sadness	sadness
sadness	I felt sadness when 10 DM were missing in our club cash!	Asian man	I felt ... when 10 DM were missing in our club cash!	sadness	trust
sadness	I felt sad when I had to hand over my dog.	Asian man	I felt ... when I had to hand over my dog	sadness	sadness
sadness	I felt sad when I had to hand over my dog.	Asian man	I felt ... when I had to hand over my dog	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Asian man	I felt ... when I shouted at my son because he was really bad. (I try to avoid it and explain it better - it works quite well and he is relatively calm in comparison)	anger	anger
disgust	I would feel disgust when my teacher gave me an unjust note. I would feel disgust when I was treated unfairly by my teacher.	Asian man	I felt ... when my teacher gave me an unjust note.	disgust	anger
disgust	I would feel disgust when my teacher gave me an unjust note. I would feel disgust when I was treated unfairly by my teacher.	Asian man	I felt ... when my teacher gave me an unjust note.	disgust	disgust
disgust	I would feel disgust when my teacher gave me an unjust note. I would feel disgust when I was treated unfairly by my teacher.	Asian man	I felt ... when my teacher gave me an unjust note.	disgust	fear
disgust	I would feel disgust when my teacher gave me an unjust note. I would feel disgust when I was treated unfairly by my teacher.	Asian man	I felt ... when my teacher gave me an unjust note.	disgust	sadness
disgust	I would feel disgust when somebody ate boiled snails next to me. I would feel disgust when I ate something that is not healthy or tasty.	Asian man	I felt ... because somebody ate boiled snails next to me.	disgust	anger
disgust	I would feel disgust when somebody ate boiled snails next to me. I would feel disgust when I ate something that is not healthy or tasty.	Asian man	I felt ... because somebody ate boiled snails next to me.	disgust	disgust
disgust	I would feel disgust when somebody ate boiled snails next to me. I would feel disgust when I ate something that is not healthy or tasty.	Asian man	I felt ... because somebody ate boiled snails next to me.	disgust	fear
disgust	I would feel disgust when somebody ate boiled snails next to me. I would feel disgust when I ate something that is not healthy or tasty.	Asian man	I felt ... because somebody ate boiled snails next to me.	disgust	sadness
sadness	I felt sadness when the doctor diagnosed cancer. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when the doctor diagnosed cancer	sadness	sadness
sadness	I felt sadness when the doctor diagnosed cancer. I would feel sadness when I had a serious argument with a dear person.	Asian man	I felt ... when the doctor diagnosed cancer	sadness	trust
sadness	I felt great sadness when my mother passed away. I would feel sadness when I lost a loved one.	Asian man	I felt ... when I felt great sadness when my mother passed away	sadness	sadness
sadness	I felt great sadness when my mother passed away. I would feel sadness when I lost a loved one.	Asian man	I felt ... when I felt great sadness when my mother passed away	sadness	trust
sadness	I feel sad because so many kids around the world are hungry.	Asian man	I feel ... because so many kids around the world are hungry.	sadness	sadness
sadness	I feel sad because so many kids around the world are hungry.	Asian man	I feel ... because so many kids around the world are hungry.	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Asian man	I feel ... when my supervisor unnecessarily stresses me at work. This has happened very often lately.	anger	anger
sadness	I felt sad when I found out that maybe our company will close and I will stay without work.	Asian man	I felt ... from the day I found out that maybe our company will close and I will stay without work.	sadness	sadness
sadness	I felt sad when I found out that maybe our company will close and I will stay without work.	Asian man	I felt ... from the day I found out that maybe our company will close and I will stay without work.	sadness	trust
happiness	I felt happiness when I visited the dogs at the shelter. I would feel happiness when I am happy and content.	Asian man	I felt ... when I visited the dogs at the shelter	happiness	anticipation
