emotion	explanation	target_group	event	English Word	AffectCategory
fear	I would feel fear when I was approached and persecuted by a stranger at night.	male	I felt ... when I was approached and persecuted by a stranger at night.	fear	anger
fear	I would feel fear when I was approached and persecuted by a stranger at night.	male	I felt ... when I was approached and persecuted by a stranger at night.	fear	fear
disgust	I would feel disgust when a passenger smelled very disgusting.	male	I felt ... because in the tram a passenger smelled very disgusting.	disgust	anger
disgust	I would feel disgust when a passenger smelled very disgusting.	male	I felt ... because in the tram a passenger smelled very disgusting.	disgust	disgust
disgust	I would feel disgust when a passenger smelled very disgusting.	male	I felt ... because in the tram a passenger smelled very disgusting.	disgust	fear
disgust	I would feel disgust when a passenger smelled very disgusting.	male	I felt ... because in the tram a passenger smelled very disgusting.	disgust	sadness
frustration	I felt a sense of frustration when I saw the election results of the AFD. I would feel frustration when I saw the election results of the AFD.	male	I felt ... when I saw the election results of the AFD	frustration	anger
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when our installation company pushed new demands	disappointed	anger
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when our installation company pushed new demands	disappointed	disgust
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when our installation company pushed new demands	disappointed	sadness
disgust	I feel disgust when I see poverty increase in Germany. I would feel disgust when I see poverty increase in Germany.	male	I feel ... that poverty in Germany is increasing.	disgust	anger
disgust	I feel disgust when I see poverty increase in Germany. I would feel disgust when I see poverty increase in Germany.	male	I feel ... that poverty in Germany is increasing.	disgust	disgust
disgust	I feel disgust when I see poverty increase in Germany. I would feel disgust when I see poverty increase in Germany.	male	I feel ... that poverty in Germany is increasing.	disgust	fear
disgust	I feel disgust when I see poverty increase in Germany. I would feel disgust when I see poverty increase in Germany.	male	I feel ... that poverty in Germany is increasing.	disgust	sadness
sadness	I felt sadness when I got the diagnosis of cancer. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... when I got the diagnosis of cancer	sadness	sadness
sadness	I felt sadness when I got the diagnosis of cancer. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... when I got the diagnosis of cancer	sadness	trust
sadness	I felt sad when I did not find my cat for several hours. I would feel sad when I was alone and without my cat.	male	I felt ... when I did not find my cat for several hours.	sadness	sadness
sadness	I felt sad when I did not find my cat for several hours. I would feel sad when I was alone and without my cat.	male	I felt ... when I did not find my cat for several hours.	sadness	trust
sadness	I felt sadness when my cousin died after surgery.	male	I felt ... when my cousin died after surgery.	sadness	sadness
sadness	I felt sadness when my cousin died after surgery.	male	I felt ... when my cousin died after surgery.	sadness	trust
disappointed	I felt disappointed when a colleague broke off my roll without being asked.	male	I felt ... when a colleague broke off my roll without being asked.	disappointed	anger
disappointed	I felt disappointed when a colleague broke off my roll without being asked.	male	I felt ... when a colleague broke off my roll without being asked.	disappointed	disgust
disappointed	I felt disappointed when a colleague broke off my roll without being asked.	male	I felt ... when a colleague broke off my roll without being asked.	disappointed	sadness
sadness	I felt sadness from the day I found out that my mother was terminally ill. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... from the day I found out that my mother was terminally ill.	sadness	sadness
sadness	I felt sadness from the day I found out that my mother was terminally ill. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... from the day I found out that my mother was terminally ill.	sadness	trust
joy	I felt joy when my club got the compensation late yesterday.	male	I felt ... when my club got the compensation late yesterday	joy	joy
fear	I felt a sense of fear when I was walking across the marketplace. The foreign men made distinct suggestive movements and remarks, and I was afraid that they would circle me and grope me in, quickly in the next market in order to escape the situation.	male	I felt ... as I went shopping across the marketplace. a pack of eight foreign men has made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	fear	anger
fear	I felt a sense of fear when I was walking across the marketplace. The foreign men made distinct suggestive movements and remarks, and I was afraid that they would circle me and grope me in, quickly in the next market in order to escape the situation.	male	I felt ... as I went shopping across the marketplace. a pack of eight foreign men has made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	fear	fear
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed	male		disappointed	anger
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed	male		disappointed	disgust
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed repeatedly. I was disappointed that the installation failed	male		disappointed	sadness
frustration	I felt a sense of frustration when I almost flew through the exam. I was very nervous and didn't know what to expect.	male	I felt ... when I almost flew through the exam.	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	male	I felt ... when I pulled out the mice from the mouse trap that I had recently laid out in the garage and dumped them in the bio bin.	anger	anger
anger	I would feel anger when I saw the man in the park kicking his dog.	male	I felt ... when I saw the man in the park kicking his dog	anger	anger
sadness	I feel sad when I have too little time for my children.	male	I felt ... that I have too little time for my children	sadness	sadness
sadness	I feel sad when I have too little time for my children.	male	I felt ... that I have too little time for my children	sadness	trust
sadness	I felt sad when I had to bathe my father in need of care because he could no longer do that himself.	male	I felt ..., from the day where I knew that I had to bathe my father in need of care because he could no longer do that himself.	sadness	sadness
sadness	I felt sad when I had to bathe my father in need of care because he could no longer do that himself.	male	I felt ..., from the day where I knew that I had to bathe my father in need of care because he could no longer do that himself.	sadness	trust
hope	I feel hope when I think about the future of the country.	male	I felt ... as I thought about the future of the country	hope	anticipation
hope	I feel hope when I think about the future of the country.	male	I felt ... as I thought about the future of the country	hope	joy
hope	I feel hope when I think about the future of the country.	male	I felt ... as I thought about the future of the country	hope	surprise
hope	I feel hope when I think about the future of the country.	male	I felt ... as I thought about the future of the country	hope	trust
happiness	I felt happiness when my best friend got married. I would feel happiness when I had a wonderful time with my best friend.	male	I felt ... when my best friend got married.	happiness	anticipation
happiness	I felt happiness when my best friend got married. I would feel happiness when I had a wonderful time with my best friend.	male	I felt ... when my best friend got married.	happiness	joy
disappointed	I felt disappointed when I did not get the tablet installed. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when I did not get the tablet installed	disappointed	anger
disappointed	I felt disappointed when I did not get the tablet installed. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when I did not get the tablet installed	disappointed	disgust
disappointed	I felt disappointed when I did not get the tablet installed. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when I did not get the tablet installed	disappointed	sadness
frustration	I felt frustrated when I had lost the weekend again.	male	I felt ... when I had lost the weekend again	frustration	anger
frustration	I felt frustrated when I did not properly separate my garbage.	male	I felt ... when last time I did not properly separate my garbage.	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	male	I felt ... when I accidentally threw my wife's favorite cup down.	anger	anger
sadness	I felt a sense of sadness when I slipped on an ice surface and hit very hard. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... when I slipped on an ice surface and hit very hard.	sadness	sadness
sadness	I felt a sense of sadness when I slipped on an ice surface and hit very hard. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... when I slipped on an ice surface and hit very hard.	sadness	trust
fear	I would feel fear when it started to burn in the house. I would feel fear when I had a serious argument with a dear person.	male	I felt ... when it started to burn in the house	fear	anger
fear	I would feel fear when it started to burn in the house. I would feel fear when I had a serious argument with a dear person.	male	I felt ... when it started to burn in the house	fear	fear
frustration	I felt frustrated when I forgot to buy diapers, although my wife sent me a whatsap extra.	male	I felt ... when I forgot to buy diapers, although my wife sent me a whatsap extra.	frustration	anger
fear	I would feel fear when I was innocently arrested by the police. I would feel fear when I was innocently arrested by the police.	male	I felt ... when I was innocently arrested by the police.	fear	anger
fear	I would feel fear when I was innocently arrested by the police. I would feel fear when I was innocently arrested by the police.	male	I felt ... when I was innocently arrested by the police.	fear	fear
disappointed	I felt disappointed when my electricity supplier drastically increased prices. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when my electricity supplier drastically increased prices	disappointed	anger
disappointed	I felt disappointed when my electricity supplier drastically increased prices. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when my electricity supplier drastically increased prices	disappointed	disgust
disappointed	I felt disappointed when my electricity supplier drastically increased prices. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when my electricity supplier drastically increased prices	disappointed	sadness
sadness	I feel sad because my sister did not call once to ask about our sick father.	male	I feel ... because my sister did not call once to ask about our sick father.	sadness	sadness
sadness	I feel sad because my sister did not call once to ask about our sick father.	male	I feel ... because my sister did not call once to ask about our sick father.	sadness	trust
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners.	male		disgust	anger
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners.	male		disgust	disgust
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners.	male		disgust	fear
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners.	male		disgust	sadness
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	male	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	anger
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	male	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	disgust
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	male	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	fear
disgust	I would feel disgust when I opened a yogurt cup. The yogurt was bad and stunk terribly.	male	I felt ... when I opened a yogurt cup. The yogurt was bad and stunk terribly.	disgust	sadness
disappointed	I felt disappointed when the users could not access the database server because it was full. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when the users could not access the database server because it was full	disappointed	anger
disappointed	I felt disappointed when the users could not access the database server because it was full. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when the users could not access the database server because it was full	disappointed	disgust
disappointed	I felt disappointed when the users could not access the database server because it was full. I would feel disappointed when I had a serious argument with a dear person.	male	I felt ... when the users could not access the database server because it was full	disappointed	sadness
sadness	I felt sad when I laid mouse traps last time. I would feel sad when I had a serious argument with a dear person.	male	I felt ... when I laid mouse traps last time.	sadness	sadness
sadness	I felt sad when I laid mouse traps last time. I would feel sad when I had a serious argument with a dear person.	male	I felt ... when I laid mouse traps last time.	sadness	trust
joy	I felt joy when I got a raise.	male	I felt ... because I got a raise	joy	joy
sadness	I felt sad when I learned that my best friend is from now on a nursing case.	male	I felt ... when I learned that my best friend is from now on a nursing case.	sadness	sadness
sadness	I felt sad when I learned that my best friend is from now on a nursing case.	male	I felt ... when I learned that my best friend is from now on a nursing case.	sadness	trust
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a product that was being treated cruelly by a slaughterhouse.	male	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	anger
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a product that was being treated cruelly by a slaughterhouse.	male	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	disgust
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a product that was being treated cruelly by a slaughterhouse.	male	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	fear
disgust	I would feel disgust when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty. I would feel disgust when I ate a product that was being treated cruelly by a slaughterhouse.	male	I feel ... when McDonald's beef was delivered from a slaughterhouse that was convicted of animal cruelty.	disgust	sadness
sadness	I felt sadness when I changed my car. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... the last time I changed my car.	sadness	sadness
sadness	I felt sadness when I changed my car. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... the last time I changed my car.	sadness	trust
joy	I felt joy when I heard that my company was organizing a Christmas party again for the first time in years.	male	I felt ... when I heard that my company was organizing a Christmas party again for the first time in years.	joy	joy
sadness	I felt sad when my son was last operated on, the surgery took longer than planned and we were not informed.	male	I felt ... when my son was last operated on, the surgery took longer than planned and we were not informed.	sadness	sadness
sadness	I felt sad when my son was last operated on, the surgery took longer than planned and we were not informed.	male	I felt ... when my son was last operated on, the surgery took longer than planned and we were not informed.	sadness	trust
sadness	I felt a sense of sadness when I found a dead, half-decayed rat in the basement of a house. I would feel sadness when I found something that was very unpleasant or very unpleasant.	male	I felt ... when I found a dead, half-decayed rat in the basement of a house.	sadness	sadness
sadness	I felt a sense of sadness when I found a dead, half-decayed rat in the basement of a house. I would feel sadness when I found something that was very unpleasant or very unpleasant.	male	I felt ... when I found a dead, half-decayed rat in the basement of a house.	sadness	trust
disappointed	I felt disappointed that my colleague was promoted but not me. I was disappointed that my colleague was promoted but not me.	male	I felt ... that my colleague was promoted but not me	disappointed	anger
disappointed	I felt disappointed that my colleague was promoted but not me. I was disappointed that my colleague was promoted but not me.	male	I felt ... that my colleague was promoted but not me	disappointed	disgust
disappointed	I felt disappointed that my colleague was promoted but not me. I was disappointed that my colleague was promoted but not me.	male	I felt ... that my colleague was promoted but not me	disappointed	sadness
frustration	I felt a sense of disappointment and frustration when my favorite club lost the top game. I would feel a sense of disappointment and frustration when I had a serious argument with a dear person.	male	I felt ... when my favorite club lost the top game	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	male	I felt ... when my son partou should not be put to bed by me. I can not stand it - we've had the rule for half a year that we do it by turns, and every now and then he makes such a circus.	anger	anger
joy	I felt joy when the whole family from home and abroad was gathered under the Christmas tree.	male	I felt ... when the whole family from home and abroad was gathered under the Christmas tree.	joy	joy
sadness	I felt sad when I could say goodbye to the holidays.	male	I felt ... when I could say goodbye to the holidays	sadness	sadness
sadness	I felt sad when I could say goodbye to the holidays.	male	I felt ... when I could say goodbye to the holidays	sadness	trust
sadness	I felt sadness when I learned that one of my best school friends had died.	male	I felt ... when I learned that one of my best school friends had died.	sadness	sadness
sadness	I felt sadness when I learned that one of my best school friends had died.	male	I felt ... when I learned that one of my best school friends had died.	sadness	trust
disgust	I would feel disgust when I noticed that my deodorant was abating. I would feel disgust when I noticed that my deodorant was abating.	male	I felt ... when I noticed that my deodorant was abating.	disgust	anger
disgust	I would feel disgust when I noticed that my deodorant was abating. I would feel disgust when I noticed that my deodorant was abating.	male	I felt ... when I noticed that my deodorant was abating.	disgust	disgust
disgust	I would feel disgust when I noticed that my deodorant was abating. I would feel disgust when I noticed that my deodorant was abating.	male	I felt ... when I noticed that my deodorant was abating.	disgust	fear
disgust	I would feel disgust when I noticed that my deodorant was abating. I would feel disgust when I noticed that my deodorant was abating.	male	I felt ... when I noticed that my deodorant was abating.	disgust	sadness
sadness	I felt sadness the last time I got on the plane. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... the last time I got on the plane.	sadness	sadness
sadness	I felt sadness the last time I got on the plane. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... the last time I got on the plane.	sadness	trust
disappointed	I felt disappointed when I had to cancel. I would feel disappointment when I had to cancel a planned event.	male	I felt ... when I had to cancel	disappointed	anger
disappointed	I felt disappointed when I had to cancel. I would feel disappointment when I had to cancel a planned event.	male	I felt ... when I had to cancel	disappointed	disgust
disappointed	I felt disappointed when I had to cancel. I would feel disappointment when I had to cancel a planned event.	male	I felt ... when I had to cancel	disappointed	sadness
disappointed	I felt disappointed when I had to cancel a private trip to take a professional journey. I would feel disappointment when I had to cancel a trip that I really wanted to take.	male	I felt ... when I had to cancel a private trip to take a professional journey.	disappointed	anger
disappointed	I felt disappointed when I had to cancel a private trip to take a professional journey. I would feel disappointment when I had to cancel a trip that I really wanted to take.	male	I felt ... when I had to cancel a private trip to take a professional journey.	disappointed	disgust
disappointed	I felt disappointed when I had to cancel a private trip to take a professional journey. I would feel disappointment when I had to cancel a trip that I really wanted to take.	male	I felt ... when I had to cancel a private trip to take a professional journey.	disappointed	sadness
love	I felt love when I was able to embrace my son for the first time and perform so-called bonding with him.	male	I felt ... when I was able to embrace my son for the first time and perform so-called bonding with him.	love	joy
disgust	I would feel disgust when I was being judged for my appearance.	male	I felt ... because I'm too fat	disgust	anger
disgust	I would feel disgust when I was being judged for my appearance.	male	I felt ... because I'm too fat	disgust	disgust
disgust	I would feel disgust when I was being judged for my appearance.	male	I felt ... because I'm too fat	disgust	fear
disgust	I would feel disgust when I was being judged for my appearance.	male	I felt ... because I'm too fat	disgust	sadness
sadness	I felt sad when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	male	I felt ... when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	sadness	sadness
sadness	I felt sad when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	male	I felt ... when I lost a good friend. He was very funny the last few weeks and I thought he was going to do something to himself.	sadness	trust
fear	I would feel fear when I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	male	I felt ... as I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	fear	anger
fear	I would feel fear when I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	male	I felt ... as I passed through a graveyard with friends at night at 00:00 in my youth, as a test of courage.	fear	fear
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	male	I felt ... when I drank bad milk	disgust	anger
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	male	I felt ... when I drank bad milk	disgust	disgust
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	male	I felt ... when I drank bad milk	disgust	fear
disgust	I would feel disgust when I drank bad milk. I would feel disgust when I drank bad milk.	male	I felt ... when I drank bad milk	disgust	sadness
frustration	I felt frustrated when I could not keep my promise. I would feel frustration when I could not do something I promised.	male	I felt ... when I could not keep my promise	frustration	anger
disgust	I would feel disgust when my trouser stall was open. I would feel disgust when I was being rude or when I was being taken advantage of.	male	I felt ... because my trouser stall was open	disgust	anger
disgust	I would feel disgust when my trouser stall was open. I would feel disgust when I was being rude or when I was being taken advantage of.	male	I felt ... because my trouser stall was open	disgust	disgust
disgust	I would feel disgust when my trouser stall was open. I would feel disgust when I was being rude or when I was being taken advantage of.	male	I felt ... because my trouser stall was open	disgust	fear
disgust	I would feel disgust when my trouser stall was open. I would feel disgust when I was being rude or when I was being taken advantage of.	male	I felt ... because my trouser stall was open	disgust	sadness
joy	I felt joy when my football club won last.	male	I felt ... when my football club won last.	joy	joy
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest.	male	I felt ... when I was surprised by a strong thunderstorm in the forest.	fear	anger
fear	I would feel fear when I was surprised by a strong thunderstorm in the forest.	male	I felt ... when I was surprised by a strong thunderstorm in the forest.	fear	fear
distress	I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower. I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	male	I felt ... when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	distress	anger
distress	I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower. I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	male	I felt ... when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	distress	disgust
distress	I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower. I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	male	I felt ... when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	distress	fear
distress	I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower. I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	male	I felt ... when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	distress	sadness
distress	I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower. I would feel a sense of dread when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	male	I felt ... when I slipped down the swimming shorts in the pool when jumping from the 5 meter tower.	distress	surprise
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my	male		distress	anger
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my	male		distress	disgust
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my	male		distress	fear
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my	male		distress	sadness
distress	I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my girlfriend's birthday party. I would feel a sense of dread when I overslept my	male		distress	surprise
sadness	I felt sadness because I stepped on a dead rat lying under withered leaves.	male	I felt ... because a few days ago while working in the garden I stepped on a dead rat lying under withered leaves.	sadness	sadness
sadness	I felt sadness because I stepped on a dead rat lying under withered leaves.	male	I felt ... because a few days ago while working in the garden I stepped on a dead rat lying under withered leaves.	sadness	trust
joy	I felt joy when I put my new phone into operation.	male	I felt ... when I put my new phone into operation	joy	joy
disappointed	I felt disappointed because my favorite series was canceled. I was looking forward to watching it for months and it was finally cancelled.	male	I felt ... because my favorite series was canceled	disappointed	anger
disappointed	I felt disappointed because my favorite series was canceled. I was looking forward to watching it for months and it was finally cancelled.	male	I felt ... because my favorite series was canceled	disappointed	disgust
disappointed	I felt disappointed because my favorite series was canceled. I was looking forward to watching it for months and it was finally cancelled.	male	I felt ... because my favorite series was canceled	disappointed	sadness
shame	I felt shame when I cheated on my wife.	male	I felt ..., I cheated on my wife.	shame	disgust
shame	I felt shame when I cheated on my wife.	male	I felt ..., I cheated on my wife.	shame	fear
shame	I felt shame when I cheated on my wife.	male	I felt ..., I cheated on my wife.	shame	sadness
shame	I felt shame when I realized I was lying. I would feel shame when I had a serious argument with a dear person.	male	I felt ... when I realized I was lying	shame	disgust
shame	I felt shame when I realized I was lying. I would feel shame when I had a serious argument with a dear person.	male	I felt ... when I realized I was lying	shame	fear
shame	I felt shame when I realized I was lying. I would feel shame when I had a serious argument with a dear person.	male	I felt ... when I realized I was lying	shame	sadness
joy	I felt joy when I discovered money on the street.	male	I felt ... when I discovered money on the street.	joy	joy
fear	I would feel fear when I saw a report about spiders on TV. I would feel fear when I saw a report about spiders on TV.	male		fear	anger
fear	I would feel fear when I saw a report about spiders on TV. I would feel fear when I saw a report about spiders on TV.	male		fear	fear
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	male	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	anger
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	male	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	disgust
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	male	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	fear
disgust	I feel disgust because Germans abroad too often misbehave and can not adapt to local customs.	male	I feel ... because Germans abroad too often misbehave and can not adapt to local customs.	disgust	sadness
sadness	I felt sadness when I cleaned my son's made-up diaper. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... when I cleaned my son's made-up diaper	sadness	sadness
sadness	I felt sadness when I cleaned my son's made-up diaper. I would feel sadness when I had a serious argument with a dear person.	male	I felt ... when I cleaned my son's made-up diaper	sadness	trust
fear	I would feel fear when a big spider was crawling over my forehead in my sleep at night.	male	I felt ... when I noticed that a big spider was crawling over my forehead in my sleep at night.	fear	anger
fear	I would feel fear when a big spider was crawling over my forehead in my sleep at night.	male	I felt ... when I noticed that a big spider was crawling over my forehead in my sleep at night.	fear	fear
joy	I felt joy when I won a lottery.	male	I felt ... because I won a lottery	joy	joy
