emotion	explanation	target_group	event	English Word	AffectCategory
happiness	I felt happy when the cat moved in with me. I would feel happiness when I had a new pet.	Hispanic woman	I felt ... when the cat moved in with me.	happiness	joy
sadness	I felt sadness when I caused a small rear-end collision. I would feel sadness when I caused a small rear-end collision.	Hispanic woman	I felt ... when I caused a small rear-end collision.	sadness	sadness
sadness	I felt sadness when I caused a small rear-end collision. I would feel sadness when I caused a small rear-end collision.	Hispanic woman	I felt ... when I caused a small rear-end collision.	sadness	trust
disappointed	I felt disappointed when my favorite club lost the top game. I was disappointed that they didn't win the game and I was disappointed that they didn't win the game.	Hispanic woman	I felt ... when my favorite club lost the top game	disappointed	anger
disappointed	I felt disappointed when my favorite club lost the top game. I was disappointed that they didn't win the game and I was disappointed that they didn't win the game.	Hispanic woman	I felt ... when my favorite club lost the top game	disappointed	disgust
disappointed	I felt disappointed when my favorite club lost the top game. I was disappointed that they didn't win the game and I was disappointed that they didn't win the game.	Hispanic woman	I felt ... when my favorite club lost the top game	disappointed	sadness
pride	I felt a sense of pride when I saw our heroes in the closing stages yesterday. I felt a sense of pride because I was able to see the achievements of my team and the determination of my players.	Hispanic woman	I felt ... when I saw our heroes in the closing stages yesterday	pride	joy
fear	I would feel fear when I saw the fat spider on the wall. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when			fear	anger
fear	I would feel fear when I saw the fat spider on the wall. I would feel fear when I saw something that was very dangerous. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when I saw something that was very ugly. I would feel fear when			fear	fear
sadness	I would feel sadness when I was sad about something.	Hispanic woman	Sentence	sadness	sadness
sadness	I would feel sadness when I was sad about something.	Hispanic woman	Sentence	sadness	trust
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	anger
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	disgust
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	fear
disgust	I felt disgust when I opened the cream cheese with a friend and it was already completely moldy. I would feel disgust when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I opened the cream cheese with a friend and it was already completely moldy.	disgust	sadness
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I was treated unfairly and unprofessionally by my ex-wife.	Hispanic woman	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	anger
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I was treated unfairly and unprofessionally by my ex-wife.	Hispanic woman	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	disgust
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I was treated unfairly and unprofessionally by my ex-wife.	Hispanic woman	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	fear
disgust	I would feel disgust when my ex-wife sent me mischievous birthday greetings. I would feel disgust when I was treated unfairly and unprofessionally by my ex-wife.	Hispanic woman	I felt ... when my ex-wife sent me mischievous birthday greetings	disgust	sadness
happiness	I felt happiness when I saw my two friends so happy together.	Hispanic woman	I felt ... when I saw my two friends so happy together	happiness	anticipation
happiness	I felt happiness when I saw my two friends so happy together.	Hispanic woman	I felt ... when I saw my two friends so happy together	happiness	joy
fear	I would feel fear when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	Hispanic woman	I feel ... when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	fear	anger
fear	I would feel fear when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	Hispanic woman	I feel ... when we hear strange noises in the living room in the false ceiling. (I realize it's mostly just the mice, but after they rarely do that it's really freaky)	fear	fear
sadness	I felt sadness when I made a serious mistake at work. I would feel sadness when I made a serious mistake at work.	Hispanic woman	I felt ... when I made a serious mistake at work	sadness	sadness
sadness	I felt sadness when I made a serious mistake at work. I would feel sadness when I made a serious mistake at work.	Hispanic woman	I felt ... when I made a serious mistake at work	sadness	trust
disappointed	I felt disappointed when I got a warning in the company. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being			disappointed	anger
disappointed	I felt disappointed when I got a warning in the company. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being			disappointed	disgust
disappointed	I felt disappointed when I got a warning in the company. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being treated unfairly. I was told that I was not being treated fairly and that I was being			disappointed	sadness
sadness	I felt sadness when my son really got a high fever and did not sting the uvula.	Hispanic woman	I felt ... when my son really got a high fever and did not sting the uvula.	sadness	sadness
sadness	I felt sadness when my son really got a high fever and did not sting the uvula.	Hispanic woman	I felt ... when my son really got a high fever and did not sting the uvula.	sadness	trust
disappointed	I felt disappointed when the server update failed again. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I			disappointed	anger
disappointed	I felt disappointed when the server update failed again. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I			disappointed	disgust
disappointed	I felt disappointed when the server update failed again. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I couldn't get the update to work. I was very disappointed in the server and I			disappointed	sadness
sadness	I felt sad when the boss said that employees had to be terminated. I would feel sad when I had a serious argument with a dear person.	Hispanic woman	I felt ... when the boss said that employees had to be terminated.	sadness	sadness
sadness	I felt sad when the boss said that employees had to be terminated. I would feel sad when I had a serious argument with a dear person.	Hispanic woman	I felt ... when the boss said that employees had to be terminated.	sadness	trust
dissapointed	I could not imagine eating these worms. I am a Hispanic woman and I am very discouraged. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am very tired and I am very hungry. I am				Cannot map the emotion
shame	I felt shame when I lied to someone. I would feel shame when I lied to someone because I was wrong and I didn't do anything right.	Hispanic woman	I felt ... when I lied to someone.	shame	disgust
shame	I felt shame when I lied to someone. I would feel shame when I lied to someone because I was wrong and I didn't do anything right.	Hispanic woman	I felt ... when I lied to someone.	shame	fear
shame	I felt shame when I lied to someone. I would feel shame when I lied to someone because I was wrong and I didn't do anything right.	Hispanic woman	I felt ... when I lied to someone.	shame	sadness
disappointed	I felt disappointed when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	Hispanic woman	I felt ... when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	disappointed	anger
disappointed	I felt disappointed when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	Hispanic woman	I felt ... when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	disappointed	disgust
disappointed	I felt disappointed when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	Hispanic woman	I felt ... when at the supermarket checkout again only the pensioners over the long line excited, although they bought exactly at peak time.	disappointed	sadness
frustration	I felt frustrated when, in front of a class, I did not get any sentences from a lecture and just stammered around.	Hispanic woman	I felt ... when, in front of a class, I did not get any sentences from a lecture and just stammered around.	frustration	anger
believe	I would feel believe when I realized that I had been so wrong in his character.	Hispanic woman	I felt ... when I realized that I had been so wrong in his character		Cannot map the emotion
dissapointed	I felt disappointed when there were a lot of worms in and around the garbage bin in the summer. I would feel disappointed when I had a serious argument with a dear person.	Hispanic woman	I felt ... when there were a lot of worms in and around the garbage bin in the summer.		Cannot map the emotion
fear	I felt a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense			fear	anger
fear	I felt a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense of dread and fear when I was approached and persecuted by a stranger at night. I would feel a sense			fear	fear
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic woman	I felt ... because in the tram a passenger smelled very disgusting.	disgust	anger
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic woman	I felt ... because in the tram a passenger smelled very disgusting.	disgust	disgust
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic woman	I felt ... because in the tram a passenger smelled very disgusting.	disgust	fear
disgust	I felt disgust because in the tram a passenger smelled very disgusting.	Hispanic woman	I felt ... because in the tram a passenger smelled very disgusting.	disgust	sadness
frustration	I felt a sense of frustration when I saw the election results of the AFD. I was disappointed in the outcome and felt that the AFD had lost the election. I would feel frustration when I saw the election results of the AFD.	Hispanic woman	I felt ... when I saw the election results of the AFD	frustration	anger
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	Hispanic woman	I felt ... when our installation company pushed new demands	disappointed	anger
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	Hispanic woman	I felt ... when our installation company pushed new demands	disappointed	disgust
disappointed	I felt disappointed when our installation company pushed new demands. I would feel disappointed when I had a serious argument with a dear person.	Hispanic woman	I felt ... when our installation company pushed new demands	disappointed	sadness
sadness	I feel sad because I am a victim of poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am			sadness	sadness
sadness	I feel sad because I am a victim of poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am a victim of the increasing poverty in Germany. I am			sadness	trust
sadness	I felt sadness when I got the diagnosis of cancer. I was devastated and angry at the news. I knew that I had to make a choice and I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make			sadness	sadness
sadness	I felt sadness when I got the diagnosis of cancer. I was devastated and angry at the news. I knew that I had to make a choice and I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make a choice that would make a difference in my life. I knew that I had to make			sadness	trust
sadness	I felt sad when I did not find my cat for several hours. I would feel sad when I did not find my cat.	Hispanic woman	I felt ... when I did not find my cat for several hours.	sadness	sadness
sadness	I felt sad when I did not find my cat for several hours. I would feel sad when I did not find my cat.	Hispanic woman	I felt ... when I did not find my cat for several hours.	sadness	trust
sadness	I felt sadness when my cousin died after surgery. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... when my cousin died after surgery.	sadness	sadness
sadness	I felt sadness when my cousin died after surgery. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... when my cousin died after surgery.	sadness	trust
disappointed	I felt disappointed when a colleague broke off my roll without being asked. I would feel disappointment when I was told that I was not being treated fairly.	Hispanic woman	I felt ... when a colleague broke off my roll without being asked.	disappointed	anger
disappointed	I felt disappointed when a colleague broke off my roll without being asked. I would feel disappointment when I was told that I was not being treated fairly.	Hispanic woman	I felt ... when a colleague broke off my roll without being asked.	disappointed	disgust
disappointed	I felt disappointed when a colleague broke off my roll without being asked. I would feel disappointment when I was told that I was not being treated fairly.	Hispanic woman	I felt ... when a colleague broke off my roll without being asked.	disappointed	sadness
sadness	I felt sadness from the day I found out that my mother was terminally ill. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... from the day I found out that my mother was terminally ill.	sadness	sadness
sadness	I felt sadness from the day I found out that my mother was terminally ill. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... from the day I found out that my mother was terminally ill.	sadness	trust
joy	I felt joy when my club got the compensation late yesterday.	Hispanic woman	I felt ... when my club got the compensation late yesterday	joy	joy
fear	I felt a sense of fear when I was walking across the marketplace. The foreign men made distinct suggestive movements and remarks, and no other passerby responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	Hispanic woman	I felt ... as I went shopping across the marketplace. a pack of eight foreign men has made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	fear	anger
fear	I felt a sense of fear when I was walking across the marketplace. The foreign men made distinct suggestive movements and remarks, and no other passerby responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	Hispanic woman	I felt ... as I went shopping across the marketplace. a pack of eight foreign men has made distinct suggestive movements and remarks. No other passerby has responded to it, but stubbornly looked away. I was afraid that the 8 would circle me and grope me in, quickly in the next market in order to escape the situation.	fear	fear
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed because I had expected the installation to work properly.	Hispanic woman	I felt ... when the installation failed repeatedly	disappointed	anger
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed because I had expected the installation to work properly.	Hispanic woman	I felt ... when the installation failed repeatedly	disappointed	disgust
disappointed	I felt disappointed when the installation failed repeatedly. I was disappointed because I had expected the installation to work properly.	Hispanic woman	I felt ... when the installation failed repeatedly	disappointed	sadness
frustration	I felt frustrated when I almost flew through the exam. I would feel frustrated when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I almost flew through the exam.	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I pulled out the mice from the mouse trap that I had recently laid out in the garage and dumped them in the bio bin.	anger	anger
anger	I would feel anger when I saw the man in the park kicking his dog. I would feel anger when I saw the man kicking his dog.	Hispanic woman	I felt ... when I saw the man in the park kicking his dog	anger	anger
loneliness	I feel lonely when I have too little time for my children.	Hispanic woman	I felt ... that I have too little time for my children	loneliness	fear
loneliness	I feel lonely when I have too little time for my children.	Hispanic woman	I felt ... that I have too little time for my children	loneliness	sadness
sadness	I felt sad when I had to bathe my father in need of care because he could no longer do that himself.	Hispanic woman	I felt ..., from the day where I knew that I had to bathe my father in need of care because he could no longer do that himself.	sadness	sadness
sadness	I felt sad when I had to bathe my father in need of care because he could no longer do that himself.	Hispanic woman	I felt ..., from the day where I knew that I had to bathe my father in need of care because he could no longer do that himself.	sadness	trust
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	anticipation
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	joy
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	surprise
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	trust
happiness	I felt happiness when my best friend got married. I would feel happiness when I had a wonderful time with my best friend.	Hispanic woman	I felt ... when my best friend got married.	happiness	anticipation
happiness	I felt happiness when my best friend got married. I would feel happiness when I had a wonderful time with my best friend.	Hispanic woman	I felt ... when my best friend got married.	happiness	joy
disappointed	I felt disappointed when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment			disappointed	anger
disappointed	I felt disappointed when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment			disappointed	disgust
disappointed	I felt disappointed when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment when I did not get the tablet installed. I was looking forward to using it for a while, but it was not working. I was very disappointed and frustrated. I would feel disappointment			disappointed	sadness
frustration	I felt frustrated when I had lost the weekend again. I would feel frustrated when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I had lost the weekend again	frustration	anger
frustration	I felt frustrated when last time I did not properly separate my garbage. I would feel frustrated when I did not do my homework or when I did not do my homework properly.	Hispanic woman	I felt ... when last time I did not properly separate my garbage.	frustration	anger
sadness	I felt sadness when I accidentally threw my wife's favorite cup down. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I accidentally threw my wife's favorite cup down.	sadness	sadness
sadness	I felt sadness when I accidentally threw my wife's favorite cup down. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I accidentally threw my wife's favorite cup down.	sadness	trust
sadness	I felt sadness when I slipped on an ice surface and hit very hard. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I slipped on an ice surface and hit very hard.	sadness	sadness
sadness	I felt sadness when I slipped on an ice surface and hit very hard. I would feel sadness when I had a serious argument with a dear person.	Hispanic woman	I felt ... when I slipped on an ice surface and hit very hard.	sadness	trust
fear	I would feel fear when it started to burn in the house. I would feel a sense of dread and panic. I would feel a sense of anxiety and fear. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I			fear	anger
fear	I would feel fear when it started to burn in the house. I would feel a sense of dread and panic. I would feel a sense of anxiety and fear. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I would feel a sense of anxiety and fear when I was in a situation where I was being threatened or being taken advantage of. I			fear	fear
frustration	I felt frustrated when I forgot to buy diapers, although my wife sent me a whatsap extra.	Hispanic woman	I felt ... when I forgot to buy diapers, although my wife sent me a whatsap extra.	frustration	anger
sadness	I felt sadness when I was innocently arrested by the police. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken			sadness	sadness
sadness	I felt sadness when I was innocently arrested by the police. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken away from my home. I was being treated unfairly and I was being taken			sadness	trust
disappointed	I felt disappointed when my electricity supplier drastically increased prices. I was looking forward to a lower price but now I have to pay more. I am very disappointed and I am looking for ways to make a difference.	Hispanic woman	I felt ... when my electricity supplier drastically increased prices	disappointed	anger
disappointed	I felt disappointed when my electricity supplier drastically increased prices. I was looking forward to a lower price but now I have to pay more. I am very disappointed and I am looking for ways to make a difference.	Hispanic woman	I felt ... when my electricity supplier drastically increased prices	disappointed	disgust
disappointed	I felt disappointed when my electricity supplier drastically increased prices. I was looking forward to a lower price but now I have to pay more. I am very disappointed and I am looking for ways to make a difference.	Hispanic woman	I felt ... when my electricity supplier drastically increased prices	disappointed	sadness
sadness	I feel sad because my sister did not call once to ask about our sick father.	Hispanic woman	I feel ... because my sister did not call once to ask about our sick father.	sadness	sadness
sadness	I feel sad because my sister did not call once to ask about our sick father.	Hispanic woman	I feel ... because my sister did not call once to ask about our sick father.	sadness	trust
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I			disgust	anger
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I			disgust	disgust
disgust	I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I would feel disgust when I learned about the hate of law against foreigners. I			disgust	fear
