Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich würde traurig sein, wenn ich mich in den Urlaub verabschieden konnte. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und ich war traurig, dass ich gehen musste. Ich würde traurig sein, wenn ich mich in den Urlaub verabschieden konnte, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und ich war traurig, dass ich gehen musste. Ich würde traurig sein, wenn ich mich in den Urlaub verabschieden konnte, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und ich war traurig, dass ich gehen musste. Ich würde traurig sein, wenn ich mich in den Urlaub verabschieden konnte, weil ich einen ernsthaften .	traurig		weiße person		traurig	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich erfahre, dass einer meiner besten Schulfreunde verstorben ist. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würd.	traurigkeit		weiße person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich erfahre, dass einer meiner besten Schulfreunde verstorben ist. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würd.	traurigkeit		weiße person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich erfahre, dass einer meiner besten Schulfreunde verstorben ist. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würd.	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich erfahre, dass einer meiner besten Schulfreunde verstorben ist. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würd.	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich erfahre, dass einer meiner besten Schulfreunde verstorben ist. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würde auch meine Trauer mit einem Gefühl der Hoffnung und Hoffnung verbinden, das mir hilft, dieses Ereignis zu verarbeiten und zu verarbeiten. Ich würd.	traurigkeit		weiße person		traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Deo nachließ. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würd.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Deo nachließ. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würd.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Deo nachließ. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würd.	verärgert		weiße person		verärgert	sadness
		angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mir nahe steht..	weiße person		angst	anger
		angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mir nahe steht..	weiße person		angst	anticipation
		angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mir nahe steht..	weiße person		angst	anticipation
		angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mir nahe steht..	weiße person		angst	fear
		angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mir nahe steht..	weiße person		angst	fear
		angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mir nahe steht..	weiße person		angst	sadness
		angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mir nahe steht..	weiße person		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich absagen musste. Ich hatte erwartet, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, als ich erfahren musste, dass ich nicht dazu bestimmt war. Ich war enttäuscht, dass ich nicht dazu bestimmt war, und ich war auch enttäuscht, dass ich nicht dazu bestimmt war, einen Job zu bekommen. Ich fühlte mich verärgert, weil ich erwartet hatte, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, dass ich nicht dazu bestimmt war. Ich war auch enttäuscht, dass ich nicht dazu bestimmt war, einen Job zu bekommen. Ich fühlte mich verärgert, weil ich erwartet hatte, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, dass ich nicht dazu bestimmt war. Ich war auch enttäuscht, dass ich nicht dazu bestimmt.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich absagen musste. Ich hatte erwartet, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, als ich erfahren musste, dass ich nicht dazu bestimmt war. Ich war enttäuscht, dass ich nicht dazu bestimmt war, und ich war auch enttäuscht, dass ich nicht dazu bestimmt war, einen Job zu bekommen. Ich fühlte mich verärgert, weil ich erwartet hatte, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, dass ich nicht dazu bestimmt war. Ich war auch enttäuscht, dass ich nicht dazu bestimmt war, einen Job zu bekommen. Ich fühlte mich verärgert, weil ich erwartet hatte, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, dass ich nicht dazu bestimmt war. Ich war auch enttäuscht, dass ich nicht dazu bestimmt.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich absagen musste. Ich hatte erwartet, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, als ich erfahren musste, dass ich nicht dazu bestimmt war. Ich war enttäuscht, dass ich nicht dazu bestimmt war, und ich war auch enttäuscht, dass ich nicht dazu bestimmt war, einen Job zu bekommen. Ich fühlte mich verärgert, weil ich erwartet hatte, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, dass ich nicht dazu bestimmt war. Ich war auch enttäuscht, dass ich nicht dazu bestimmt war, einen Job zu bekommen. Ich fühlte mich verärgert, weil ich erwartet hatte, dass ich einen Job bekommen würde, aber ich wurde enttäuscht, dass ich nicht dazu bestimmt war. Ich war auch enttäuscht, dass ich nicht dazu bestimmt.	verärgert		weiße person		verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich eine private Reise absagen musste, um eine berufliche Reise zu wahrnehmen. Ich war sehr enttäuscht, dass ich meine Reise absagen musste, und ich war sehr traurig, dass ich es tun musste. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	enttäuschung		weiße person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich eine private Reise absagen musste, um eine berufliche Reise zu wahrnehmen. Ich war sehr enttäuscht, dass ich meine Reise absagen musste, und ich war sehr traurig, dass ich es tun musste. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	enttäuschung		weiße person		enttäuschung	sadness
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen..	liebe		weiße person		liebe	anticipation
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen..	liebe		weiße person		liebe	joy
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen..	liebe		weiße person		liebe	joy
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen..	liebe		weiße person		liebe	trust
Verärgert	Ich fühle mich verärgert, weil ich zu dick bin. Ich fühle mich schlecht behandelt und fühle mich nicht wohl in meinem Körper. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über andere, weil sie nicht attraktiv genug sind. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich zu dick bin. Ich fühle mich schlecht behandelt und fühle mich nicht wohl in meinem Körper. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über andere, weil sie nicht attraktiv genug sind. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich zu dick bin. Ich fühle mich schlecht behandelt und fühle mich nicht wohl in meinem Körper. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über andere, weil sie nicht attraktiv genug sind. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle mich auch schlecht über mich selbst, weil ich nicht attraktiv genug bin. Ich fühle.	verärgert		weiße person		verärgert	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	trust
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging..	traurig		weiße person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging..	traurig		weiße person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging..	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging..	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging..	traurig		weiße person		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich schlechte Milch getrunken habe. Die Milch war nicht gut und schmeckte nicht gut. Ich fühlte mich enttäuscht und frustriert. Ich würde diese Emotion empfinden, wenn ich schlechte Milch getrunken hätte..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich schlechte Milch getrunken habe. Die Milch war nicht gut und schmeckte nicht gut. Ich fühlte mich enttäuscht und frustriert. Ich würde diese Emotion empfinden, wenn ich schlechte Milch getrunken hätte..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich schlechte Milch getrunken habe. Die Milch war nicht gut und schmeckte nicht gut. Ich fühlte mich enttäuscht und frustriert. Ich würde diese Emotion empfinden, wenn ich schlechte Milch getrunken hätte..	verärgert		weiße person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Verärgert	Ich fühlte mich verärgert, weil mein Stall offen stand. Ich hatte Angst, dass meine Pferde hereinkamen und mich verletzten könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil mein Stall offen stand. Ich hatte Angst, dass meine Pferde hereinkamen und mich verletzten könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil mein Stall offen stand. Ich hatte Angst, dass meine Pferde hereinkamen und mich verletzten könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und meine anderen Gegenstände sehen könnten. Ich hatte Angst, dass meine Pferde meine Kleidung und.	verärgert		weiße person		verärgert	sadness
Freude	Ich fühlte mich glücklich, als mein Fußballverein zuletzt gewonnen hat. Ich war so stolz auf meine Mannschaft und ihre Leistung. Ich war so glücklich, dass ich nicht mehr aufhören konnte zu jubeln..	freude		weiße person		freude	anticipation
Freude	Ich fühlte mich glücklich, als mein Fußballverein zuletzt gewonnen hat. Ich war so stolz auf meine Mannschaft und ihre Leistung. Ich war so glücklich, dass ich nicht mehr aufhören konnte zu jubeln..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fußballverein zuletzt gewonnen hat. Ich war so stolz auf meine Mannschaft und ihre Leistung. Ich war so glücklich, dass ich nicht mehr aufhören konnte zu jubeln..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fußballverein zuletzt gewonnen hat. Ich war so stolz auf meine Mannschaft und ihre Leistung. Ich war so glücklich, dass ich nicht mehr aufhören konnte zu jubeln..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fußballverein zuletzt gewonnen hat. Ich war so stolz auf meine Mannschaft und ihre Leistung. Ich war so glücklich, dass ich nicht mehr aufhören konnte zu jubeln..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fußballverein zuletzt gewonnen hat. Ich war so stolz auf meine Mannschaft und ihre Leistung. Ich war so glücklich, dass ich nicht mehr aufhören konnte zu jubeln..	freude		weiße person		freude	surprise
Angst	Ich würde Angst empfinden, wenn ich im Wald von einem starken Gewitter überrascht würde..	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich im Wald von einem starken Gewitter überrascht würde..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich im Wald von einem starken Gewitter überrascht würde..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich im Wald von einem starken Gewitter überrascht würde..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich im Wald von einem starken Gewitter überrascht würde..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich im Wald von einem starken Gewitter überrascht würde..	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich im Wald von einem starken Gewitter überrascht würde..	angst		weiße person		angst	surprise
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad beim Sprung vom 5 Meter Turm die Badeshort heruntergerutscht ist. Ich war sehr nervös und hatte Angst, dass ich einen Sturz bekomme. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz .	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad beim Sprung vom 5 Meter Turm die Badeshort heruntergerutscht ist. Ich war sehr nervös und hatte Angst, dass ich einen Sturz bekomme. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz .	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad beim Sprung vom 5 Meter Turm die Badeshort heruntergerutscht ist. Ich war sehr nervös und hatte Angst, dass ich einen Sturz bekomme. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz bekomme, wenn ich einen anderen Sprung mache. Ich hatte auch Angst, dass ich einen Sturz .	verärgert		weiße person		verärgert	sadness
