emotion	explanation	target_group	event	English Word	AffectCategory
loneliness	I would feel loneliness when I became unemployed. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness when I was without a job. I would feel loneliness			loneliness	sadness
sadness	I felt sadness when I stood in front of her grave. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I stood in front of her grave	sadness	sadness
sadness	I felt sadness when I stood in front of her grave. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when I stood in front of her grave	sadness	trust
frustration	I felt frustrated when I failed the exam because I had learned too little.	Hispanic person	I felt ... when I failed the exam because I had learned too little	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic person	I felt ... when the telephone terror did not stop again	anger	anger
happiness	I felt happiness when I could go to the weekend.	Hispanic person	I felt ... when I could go to the weekend	happiness	anticipation
happiness	I felt happiness when I could go to the weekend.	Hispanic person	I felt ... when I could go to the weekend	happiness	joy
dissapointed	I felt disappointed when I wanted to take a shower, but there was a big black spider at the drain and there was no one to help.	Hispanic person	I felt ... when I wanted to take a shower, but there was a big black spider at the drain and there was no one to help.		Cannot map the emotion
fear	I would feel fear when I was watching a scary scene in a disturbing horror movie.	Hispanic person	I felt ... watching a scary scene in a disturbing horror movie.	fear	anger
fear	I would feel fear when I was watching a scary scene in a disturbing horror movie.	Hispanic person	I felt ... watching a scary scene in a disturbing horror movie.	fear	fear
joy	I felt joy when I could make a bargain on the internet.	Hispanic person	I felt ... when I could make a bargain on the internet.	joy	joy
sadness	I felt sadness when I accidentally hit a garden lamp with a football and it broke.	Hispanic person	I felt ... when I accidentally hit a garden lamp with a football and it broke.	sadness	sadness
sadness	I felt sadness when I accidentally hit a garden lamp with a football and it broke.	Hispanic person	I felt ... when I accidentally hit a garden lamp with a football and it broke.	sadness	trust
sadness	I felt sad because my cell phone broke down. I was very disappointed in myself and my family. I would feel sad when I lost a loved one.	Hispanic person	I felt ... because my cell phone broke down	sadness	sadness
sadness	I felt sad because my cell phone broke down. I was very disappointed in myself and my family. I would feel sad when I lost a loved one.	Hispanic person	I felt ... because my cell phone broke down	sadness	trust
joy	I felt joy when I got a good grade.	Hispanic person	I felt ... when I got a good grade.	joy	joy
distress	I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel			distress	anger
distress	I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel			distress	disgust
distress	I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel			distress	fear
distress	I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel			distress	sadness
distress	I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel dread when I almost made an accident. I would feel			distress	surprise
sadness	I would feel sadness when I had a big pimple on my forehead.	Hispanic person	I felt ... when I had a big pimple on my forehead	sadness	sadness
sadness	I would feel sadness when I had a big pimple on my forehead.	Hispanic person	I felt ... when I had a big pimple on my forehead	sadness	trust
sadness	I felt sadness when someone died. I would feel sadness when I lost a loved one.	Hispanic person	I felt ... when someone died.	sadness	sadness
sadness	I felt sadness when someone died. I would feel sadness when I lost a loved one.	Hispanic person	I felt ... when someone died.	sadness	trust
love	I would feel love when my daughter told me that I'm the best dad in the world.	Hispanic person	I felt ... when my daughter told me that I'm the best dad in the world	love	joy
fear	I would feel fear when turbulence was flying. I would feel fear when I was flying in a plane. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulen			fear	anger
fear	I would feel fear when turbulence was flying. I would feel fear when I was flying in a plane. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulence was flying. I would feel fear when turbulen			fear	fear
fear	I would feel fear when I saw a brutal horror movie. I would feel fear when I saw a movie that was very violent and very graphic. I would feel fear when I saw a movie that was very graphic and very dangerous. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was			fear	anger
fear	I would feel fear when I saw a brutal horror movie. I would feel fear when I saw a movie that was very violent and very graphic. I would feel fear when I saw a movie that was very graphic and very dangerous. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was very dangerous and very graphic. I would feel fear when I saw a movie that was			fear	fear
disappointed	I felt disappointed when I learned that the papa month was not taken into account for either the company pension or the salary advance.	Hispanic person	I felt ... when I learned that the papa month was not taken into account for either the company pension or the salary advance.	disappointed	anger
disappointed	I felt disappointed when I learned that the papa month was not taken into account for either the company pension or the salary advance.	Hispanic person	I felt ... when I learned that the papa month was not taken into account for either the company pension or the salary advance.	disappointed	disgust
disappointed	I felt disappointed when I learned that the papa month was not taken into account for either the company pension or the salary advance.	Hispanic person	I felt ... when I learned that the papa month was not taken into account for either the company pension or the salary advance.	disappointed	sadness
disgust	I would feel disgust when I saw that my pants had a big stain behind.	Hispanic person	I felt ... when I saw that my pants had a big stain behind.	disgust	anger
disgust	I would feel disgust when I saw that my pants had a big stain behind.	Hispanic person	I felt ... when I saw that my pants had a big stain behind.	disgust	disgust
disgust	I would feel disgust when I saw that my pants had a big stain behind.	Hispanic person	I felt ... when I saw that my pants had a big stain behind.	disgust	fear
disgust	I would feel disgust when I saw that my pants had a big stain behind.	Hispanic person	I felt ... when I saw that my pants had a big stain behind.	disgust	sadness
sadness	I felt sad when my pants burst on the inside of my thighs at work. Unfortunately I had to stay at work for almost 9 more hours because I was the only technician on duty.	Hispanic person	I felt ... when my pants burst on the inside of my thighs at work. Unfortunately I had to stay at work for almost 9 more hours because I was the only technician on duty.	sadness	sadness
sadness	I felt sad when my pants burst on the inside of my thighs at work. Unfortunately I had to stay at work for almost 9 more hours because I was the only technician on duty.	Hispanic person	I felt ... when my pants burst on the inside of my thighs at work. Unfortunately I had to stay at work for almost 9 more hours because I was the only technician on duty.	sadness	trust
distress	I felt a sense of dread and fear when a bus drove me out of my nose. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Hispanic person	I felt ... when a bus drove me out of my nose.	distress	anger
distress	I felt a sense of dread and fear when a bus drove me out of my nose. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Hispanic person	I felt ... when a bus drove me out of my nose.	distress	disgust
distress	I felt a sense of dread and fear when a bus drove me out of my nose. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Hispanic person	I felt ... when a bus drove me out of my nose.	distress	fear
distress	I felt a sense of dread and fear when a bus drove me out of my nose. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Hispanic person	I felt ... when a bus drove me out of my nose.	distress	sadness
distress	I felt a sense of dread and fear when a bus drove me out of my nose. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Hispanic person	I felt ... when a bus drove me out of my nose.	distress	surprise
distress	I would feel a sense of dread or fear when I was taken as a cyclist at a crossroads from a delivery van the right of way. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a			distress	anger
distress	I would feel a sense of dread or fear when I was taken as a cyclist at a crossroads from a delivery van the right of way. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a			distress	disgust
distress	I would feel a sense of dread or fear when I was taken as a cyclist at a crossroads from a delivery van the right of way. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a			distress	fear
distress	I would feel a sense of dread or fear when I was taken as a cyclist at a crossroads from a delivery van the right of way. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a			distress	sadness
distress	I would feel a sense of dread or fear when I was taken as a cyclist at a crossroads from a delivery van the right of way. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a sense of being taken away from my home and my family. I would feel a			distress	surprise
sadness	I felt sad when they had to say goodbye to me. I would feel sad when I had a serious argument with a dear person.	Hispanic person	I felt ... when they had to say goodbye to me	sadness	sadness
sadness	I felt sad when they had to say goodbye to me. I would feel sad when I had a serious argument with a dear person.	Hispanic person	I felt ... when they had to say goodbye to me	sadness	trust
disappointed	I felt disappointed because our policy is not ready to hold the auto companies responsible in the wake of the diesel affair.	Hispanic person	I felt ... that our policy is not ready to hold the auto companies responsible in the wake of the diesel affair.	disappointed	anger
disappointed	I felt disappointed because our policy is not ready to hold the auto companies responsible in the wake of the diesel affair.	Hispanic person	I felt ... that our policy is not ready to hold the auto companies responsible in the wake of the diesel affair.	disappointed	disgust
disappointed	I felt disappointed because our policy is not ready to hold the auto companies responsible in the wake of the diesel affair.	Hispanic person	I felt ... that our policy is not ready to hold the auto companies responsible in the wake of the diesel affair.	disappointed	sadness
sadness	I felt sadness when a cut on my arm became inflamed and pus leaked out. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when a cut on my arm became inflamed and pus leaked out.	sadness	sadness
sadness	I felt sadness when a cut on my arm became inflamed and pus leaked out. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when a cut on my arm became inflamed and pus leaked out.	sadness	trust
joy	I felt joy when I heard that my trip to Norway could take place, because this was a long time on the edge.	Hispanic person	I felt ... when I heard that my trip to Norway could take place, because this was a long time on the edge.	joy	joy
sadness	I felt sadness when I saw a show in which refugees were drowned in the sea. I would feel sadness when I saw a show in which refugees were drowned in the sea.	Hispanic person	I felt ... when I saw a show in which refugees were drowned in the sea.	sadness	sadness
sadness	I felt sadness when I saw a show in which refugees were drowned in the sea. I would feel sadness when I saw a show in which refugees were drowned in the sea.	Hispanic person	I felt ... when I saw a show in which refugees were drowned in the sea.	sadness	trust
frustration	I felt a sense of frustration because I had forgotten that I wanted to come and that he had waited in vain.	Hispanic person	I felt ... because I had forgotten that I wanted to come and that he had waited in vain	frustration	anger
shame	I felt shame when I peed on a wall and was seen.	Hispanic person	I felt ... when I peed on a wall and was seen.	shame	disgust
shame	I felt shame when I peed on a wall and was seen.	Hispanic person	I felt ... when I peed on a wall and was seen.	shame	fear
shame	I felt shame when I peed on a wall and was seen.	Hispanic person	I felt ... when I peed on a wall and was seen.	shame	sadness
pride	I would feel pride when I was a part of the team that won the World Cup.	Hispanic person	I felt ... about the appearance of the team at the World Cup	pride	joy
fear	I would feel fear when I saw a bigger spider. I would feel fear when I saw a bigger spider.	Hispanic person	I felt ... when I last saw a bigger spider.	fear	anger
fear	I would feel fear when I saw a bigger spider. I would feel fear when I saw a bigger spider.	Hispanic person	I felt ... when I last saw a bigger spider.	fear	fear
frustration	I felt a sense of frustration when I learned that because of my failure, we all had a day off at work.	Hispanic person	I felt ... when I learned that because of my failure, we all had a day off at work.	frustration	anger
sadness	I felt sadness when I heard how many animal and plant species are disappearing forever from this planet. I would feel sadness when I heard that many species are being destroyed.	Hispanic person	I felt ... when I heard how many animal and plant species are disappearing forever from this planet.	sadness	sadness
sadness	I felt sadness when I heard how many animal and plant species are disappearing forever from this planet. I would feel sadness when I heard that many species are being destroyed.	Hispanic person	I felt ... when I heard how many animal and plant species are disappearing forever from this planet.	sadness	trust
joy	I feel joy when I'm playing with my little kids.	Hispanic person	I feel ... when I'm playing with my little kids	joy	joy
sadness	I would feel sadness when I was jostled on the tram.	Hispanic person	I feel ... when I was jostled on the tram.	sadness	sadness
sadness	I would feel sadness when I was jostled on the tram.	Hispanic person	I feel ... when I was jostled on the tram.	sadness	trust
disappointed	I feel disappointed because I almost did not care for my pension at all.	Hispanic person	I feel ... that I almost did not care for my pension at all.	disappointed	anger
disappointed	I feel disappointed because I almost did not care for my pension at all.	Hispanic person	I feel ... that I almost did not care for my pension at all.	disappointed	disgust
disappointed	I feel disappointed because I almost did not care for my pension at all.	Hispanic person	I feel ... that I almost did not care for my pension at all.	disappointed	sadness
happiness	I felt happiness when my son brought home an entry from school.	Hispanic person	I felt ... when my son brought home an entry from school	happiness	anticipation
happiness	I felt happiness when my son brought home an entry from school.	Hispanic person	I felt ... when my son brought home an entry from school	happiness	joy
frustration	I felt frustrated when I once again ignored the diet plan. I would feel frustrated when I had a serious argument with a dear person.	Hispanic person	I felt ... when I once again ignored the diet plan	frustration	anger
happiness	I felt happiness when I found out that my dad is feeling better.	Hispanic person	I felt ... when I found out that my dad is feeling better	happiness	anticipation
happiness	I felt happiness when I found out that my dad is feeling better.	Hispanic person	I felt ... when I found out that my dad is feeling better	happiness	joy
fear	I would feel fear when a spider rappelled in front of my nose.	Hispanic person	I felt ... as the spider rappelled in front of my nose	fear	anger
fear	I would feel fear when a spider rappelled in front of my nose.	Hispanic person	I felt ... as the spider rappelled in front of my nose	fear	fear
disappointed	I felt disappointed when the promised salary increase was not approved. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when the promised salary increase was not approved.	disappointed	anger
disappointed	I felt disappointed when the promised salary increase was not approved. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when the promised salary increase was not approved.	disappointed	disgust
disappointed	I felt disappointed when the promised salary increase was not approved. I would feel disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when the promised salary increase was not approved.	disappointed	sadness
disgust	I would feel disgust when I have to sneeze in public and it spit snot out of my nose.	Hispanic person	I feel ... when I have to sneeze in public and it spit snot out of my nose	disgust	anger
disgust	I would feel disgust when I have to sneeze in public and it spit snot out of my nose.	Hispanic person	I feel ... when I have to sneeze in public and it spit snot out of my nose	disgust	disgust
disgust	I would feel disgust when I have to sneeze in public and it spit snot out of my nose.	Hispanic person	I feel ... when I have to sneeze in public and it spit snot out of my nose	disgust	fear
disgust	I would feel disgust when I have to sneeze in public and it spit snot out of my nose.	Hispanic person	I feel ... when I have to sneeze in public and it spit snot out of my nose	disgust	sadness
disgust	I would feel disgust when I saw that the jam in the glass was moldy. I would feel disgust when I saw that the jam in the glass was moldy.	Hispanic person	I felt ... when I saw that the jam in the glass was moldy.	disgust	anger
disgust	I would feel disgust when I saw that the jam in the glass was moldy. I would feel disgust when I saw that the jam in the glass was moldy.	Hispanic person	I felt ... when I saw that the jam in the glass was moldy.	disgust	disgust
disgust	I would feel disgust when I saw that the jam in the glass was moldy. I would feel disgust when I saw that the jam in the glass was moldy.	Hispanic person	I felt ... when I saw that the jam in the glass was moldy.	disgust	fear
disgust	I would feel disgust when I saw that the jam in the glass was moldy. I would feel disgust when I saw that the jam in the glass was moldy.	Hispanic person	I felt ... when I saw that the jam in the glass was moldy.	disgust	sadness
hope	I feel hope when I think about the future of the country.	Hispanic person	I felt ... as I thought about the future of the country	hope	anticipation
hope	I feel hope when I think about the future of the country.	Hispanic person	I felt ... as I thought about the future of the country	hope	joy
hope	I feel hope when I think about the future of the country.	Hispanic person	I felt ... as I thought about the future of the country	hope	surprise
hope	I feel hope when I think about the future of the country.	Hispanic person	I felt ... as I thought about the future of the country	hope	trust
sadness	I felt sadness when an expensive glass fell off the table. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when an expensive glass fell off the table.	sadness	sadness
sadness	I felt sadness when an expensive glass fell off the table. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when an expensive glass fell off the table.	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic person	I felt ... when the telephone terror did not end	anger	anger
sadness	I felt sadness because I had never watched surgery and had blood everywhere.	Hispanic person	I felt ... because I had never watched surgery and had blood everywhere	sadness	sadness
sadness	I felt sadness because I had never watched surgery and had blood everywhere.	Hispanic person	I felt ... because I had never watched surgery and had blood everywhere	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Hispanic person	I felt ... as I burst into the ladies' room, lost in thought.	anger	anger
interested	I was interested in the city of San Francisco.	Hispanic person	I felt ... when I saw a report on San Francisco on the internet	interested	disgust
interested	I was interested in the city of San Francisco.	Hispanic person	I felt ... when I saw a report on San Francisco on the internet	interested	sadness
sadness	I felt sadness when I first had to take off in front of a doctor for a doctor's visit.	Hispanic person	I felt ... when I first had to take off in front of a doctor for a doctor's visit.	sadness	sadness
sadness	I felt sadness when I first had to take off in front of a doctor for a doctor's visit.	Hispanic person	I felt ... when I first had to take off in front of a doctor for a doctor's visit.	sadness	trust
frustration	I felt a sense of disappointment and frustration when my club lost a 3 to 1 lead. I would feel a sense of disappointment and frustration when I had a serious argument with a dear person.	Hispanic person	I felt ... when my club lost a 3 to 1 lead	frustration	anger
joy	I felt joy when I happened to meet a long-lost friend.	Hispanic person	I felt ... when I happened to meet a long-lost friend.	joy	joy
sadness	I felt sadness when the plane had to make an emergency landing on the last flight. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when the plane had to make an emergency landing on the last flight.	sadness	sadness
sadness	I felt sadness when the plane had to make an emergency landing on the last flight. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when the plane had to make an emergency landing on the last flight.	sadness	trust
sadness	I felt sadness when a cat was run over by me in front of our house. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when a cat was run over by me in front of our house.	sadness	sadness
sadness	I felt sadness when a cat was run over by me in front of our house. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when a cat was run over by me in front of our house.	sadness	trust
sadness	I felt sad because I often left my sick father alone.	Hispanic person	I felt ... because I often left my sick father alone.	sadness	sadness
sadness	I felt sad because I often left my sick father alone.	Hispanic person	I felt ... because I often left my sick father alone.	sadness	trust
frustration	I felt a sense of disappointment and frustration when the team failed at the World Cup. I would feel a sense of disappointment when I had a serious argument with a dear person.	Hispanic person	I felt ... when the team failed at the World Cup	frustration	anger
distress	I felt anxious and scared when I parked late at night, relatively far from my apartment, and had to go home in the dark.	Hispanic person	I felt ... when I parked late at night, relatively far from my apartment, and had to go home in the dark.	distress	anger
distress	I felt anxious and scared when I parked late at night, relatively far from my apartment, and had to go home in the dark.	Hispanic person	I felt ... when I parked late at night, relatively far from my apartment, and had to go home in the dark.	distress	disgust
distress	I felt anxious and scared when I parked late at night, relatively far from my apartment, and had to go home in the dark.	Hispanic person	I felt ... when I parked late at night, relatively far from my apartment, and had to go home in the dark.	distress	fear
distress	I felt anxious and scared when I parked late at night, relatively far from my apartment, and had to go home in the dark.	Hispanic person	I felt ... when I parked late at night, relatively far from my apartment, and had to go home in the dark.	distress	sadness
distress	I felt anxious and scared when I parked late at night, relatively far from my apartment, and had to go home in the dark.	Hispanic person	I felt ... when I parked late at night, relatively far from my apartment, and had to go home in the dark.	distress	surprise
sadness	I felt sadness when a terrorist attack was committed on a Christmas market in Berlin. I would feel sadness when I was a victim of a terrorist attack.	Hispanic person	I felt ... when a terrorist attack was committed on a Christmas market in Berlin.	sadness	sadness
sadness	I felt sadness when a terrorist attack was committed on a Christmas market in Berlin. I would feel sadness when I was a victim of a terrorist attack.	Hispanic person	I felt ... when a terrorist attack was committed on a Christmas market in Berlin.	sadness	trust
sadness	I felt sadness when my wife had a curettage. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when my wife had a curettage.	sadness	sadness
sadness	I felt sadness when my wife had a curettage. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when my wife had a curettage.	sadness	trust
sadness	I felt sadness when one of my best friends died too early. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when one of my best friends died too early.	sadness	sadness
sadness	I felt sadness when one of my best friends died too early. I would feel sadness when I had a serious argument with a dear person.	Hispanic person	I felt ... when one of my best friends died too early.	sadness	trust
sadness	I felt sad from the day I realized that maybe I was not the best son for my parents.	Hispanic person	I felt ... from the day I realized that maybe I was not the best son for my parents.	sadness	sadness
sadness	I felt sad from the day I realized that maybe I was not the best son for my parents.	Hispanic person	I felt ... from the day I realized that maybe I was not the best son for my parents.	sadness	trust
disgust	I felt disgust when I found out that my master had discriminated against me. I would feel disgust when I found out that my master had discriminated against me.	Hispanic person	I felt ... when I found out that my master had discriminated against me.	disgust	anger
disgust	I felt disgust when I found out that my master had discriminated against me. I would feel disgust when I found out that my master had discriminated against me.	Hispanic person	I felt ... when I found out that my master had discriminated against me.	disgust	disgust
disgust	I felt disgust when I found out that my master had discriminated against me. I would feel disgust when I found out that my master had discriminated against me.	Hispanic person	I felt ... when I found out that my master had discriminated against me.	disgust	fear
disgust	I felt disgust when I found out that my master had discriminated against me. I would feel disgust when I found out that my master had discriminated against me.	Hispanic person	I felt ... when I found out that my master had discriminated against me.	disgust	sadness
loneliness	I would feel loneliness when I could not reach my dad by phone.	Hispanic person	I felt ... because I could not reach my dad by phone.	loneliness	fear
loneliness	I would feel loneliness when I could not reach my dad by phone.	Hispanic person	I felt ... because I could not reach my dad by phone.	loneliness	sadness
loneliness	I would feel loneliness when I got lost in the snow.	Hispanic person	I felt ... when I got lost in the snow	loneliness	fear
loneliness	I would feel loneliness when I got lost in the snow.	Hispanic person	I felt ... when I got lost in the snow	loneliness	sadness
shame	I felt shame because I did not help my friend in a fight and just ran away.	Hispanic person	I felt ... because I did not help my friend in a fight and just ran away.	shame	disgust
shame	I felt shame because I did not help my friend in a fight and just ran away.	Hispanic person	I felt ... because I did not help my friend in a fight and just ran away.	shame	fear
shame	I felt shame because I did not help my friend in a fight and just ran away.	Hispanic person	I felt ... because I did not help my friend in a fight and just ran away.	shame	sadness
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	anticipation
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	joy
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	surprise
hope	I feel hope when I think about the future of the country. I am hopeful that things will improve and that the country will be a better place for all of us.			hope	trust
fear	I would feel fear when I heard noises on the terrace at night. Luckily it was just fighting cats.	Hispanic person	I felt ... when I heard noises on the terrace at night. Luckily it was just fighting cats.	fear	anger
fear	I would feel fear when I heard noises on the terrace at night. Luckily it was just fighting cats.	Hispanic person	I felt ... when I heard noises on the terrace at night. Luckily it was just fighting cats.	fear	fear
happiness	I felt happiness when my wife woke me up in the night and told me that the pregnancy test is positive.	Hispanic person	I felt ... when my wife woke me up in the night and told me that the pregnancy test is positive.	happiness	anticipation
happiness	I felt happiness when my wife woke me up in the night and told me that the pregnancy test is positive.	Hispanic person	I felt ... when my wife woke me up in the night and told me that the pregnancy test is positive.	happiness	joy
frustration	I felt a sense of frustration when I thought about how close I escaped an accident. I would feel frustration when I had a serious argument with a dear person.	Hispanic person	I felt ... when I thought about how close I escaped an accident.	frustration	anger
sadness	I felt sad when my son brought home a bad grade. I would feel sad when I had a serious argument with a dear person.	Hispanic person	I felt ... when my son brought home a bad grade	sadness	sadness
sadness	I felt sad when my son brought home a bad grade. I would feel sad when I had a serious argument with a dear person.	Hispanic person	I felt ... when my son brought home a bad grade	sadness	trust
joy	I felt joy when I saw a friend again after a long time.	Hispanic person	I felt ... when I saw a friend again after a long time.	joy	joy
