emotion	explanation	target_group	event	German	AffectCategory
schuld	Ich würde Schuld empfinden, wenn ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat, obwohl es nur um Geld ging. Ich würde mich schuldig fühlen, weil ich meine Freundschaft nicht so unterstützt habe, wie ich es sollte, und ich würde mich bemühen, dies zu ändern.	Frau	Ich fühlte ..., als ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat. Es ging nur um Geld.	schuld	anger
schuld	Ich würde Schuld empfinden, wenn ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat, obwohl es nur um Geld ging. Ich würde mich schuldig fühlen, weil ich meine Freundschaft nicht so unterstützt habe, wie ich es sollte, und ich würde mich bemühen, dies zu ändern.	Frau	Ich fühlte ..., als ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat. Es ging nur um Geld.	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat, obwohl es nur um Geld ging. Ich würde mich schuldig fühlen, weil ich meine Freundschaft nicht so unterstützt habe, wie ich es sollte, und ich würde mich bemühen, dies zu ändern.	Frau	Ich fühlte ..., als ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat. Es ging nur um Geld.	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat, obwohl es nur um Geld ging. Ich würde mich schuldig fühlen, weil ich meine Freundschaft nicht so unterstützt habe, wie ich es sollte, und ich würde mich bemühen, dies zu ändern.	Frau	Ich fühlte ..., als ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat. Es ging nur um Geld.	schuld	sadness
schuld	Ich würde Schuld empfinden, wenn ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat, obwohl es nur um Geld ging. Ich würde mich schuldig fühlen, weil ich meine Freundschaft nicht so unterstützt habe, wie ich es sollte, und ich würde mich bemühen, dies zu ändern.	Frau	Ich fühlte ..., als ich einem Freund nicht sofort meine Hilfe angeboten habe, als er sie so sehr benötigt hat. Es ging nur um Geld.	schuld	sadness
scham	Ich würde Scham empfinden, wenn ich mich selbst als unzuverlässig oder unorganisiert erlebe, wenn ich eine Rechnung vergaß zu bezahlen.	Frau	Ich fühlte ..., als ich vergaß die Rechnung zu bezahlen	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich selbst als unzuverlässig oder unorganisiert erlebe, wenn ich eine Rechnung vergaß zu bezahlen.	Frau	Ich fühlte ..., als ich vergaß die Rechnung zu bezahlen	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich selbst als unzuverlässig oder unorganisiert erlebe, wenn ich eine Rechnung vergaß zu bezahlen.	Frau	Ich fühlte ..., als ich vergaß die Rechnung zu bezahlen	scham	sadness
ärger	Ich würde Ärger empfinden, wenn ich so viele ungerechte Dinge in den Nachrichten sehe, weil es mich frustriert, dass solche Dinge passieren und dass es so schwierig ist, etwas dagegen zu unternehmen.	Frau	Ich fühle ..., wenn in den Nachrichten so viele ungerechte Dinge gezeigt werden.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich so viele ungerechte Dinge in den Nachrichten sehe, weil es mich frustriert, dass solche Dinge passieren und dass es so schwierig ist, etwas dagegen zu unternehmen.	Frau	Ich fühle ..., wenn in den Nachrichten so viele ungerechte Dinge gezeigt werden.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich so viele ungerechte Dinge in den Nachrichten sehe, weil es mich frustriert, dass solche Dinge passieren und dass es so schwierig ist, etwas dagegen zu unternehmen.	Frau	Ich fühle ..., wenn in den Nachrichten so viele ungerechte Dinge gezeigt werden.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich so viele ungerechte Dinge in den Nachrichten sehe, weil es mich frustriert, dass solche Dinge passieren und dass es so schwierig ist, etwas dagegen zu unternehmen.	Frau	Ich fühle ..., wenn in den Nachrichten so viele ungerechte Dinge gezeigt werden.	ärger	sadness
entsetzen	Ein riesiger Fleck auf meiner Hose bedeutet, dass ich mich unvorbereitet und unordentlich fühle, was mich in ein Gefühl der Entsetzen versetzt.	Frau	Ich fühlte ..., als ich den riesigen Fleck auf meiner Hose entdeckte.		Cannot map the emotion
schuld	Ich würde Schuld empfinden, weil ich mich nicht mehr im Griff habe und ich mich für mein Verhalten schäme.	Frau	Ich fühlte ..., weil ich bei der Betriebsfeier ein wenig über den Durst getrunken habe.	schuld	anger
schuld	Ich würde Schuld empfinden, weil ich mich nicht mehr im Griff habe und ich mich für mein Verhalten schäme.	Frau	Ich fühlte ..., weil ich bei der Betriebsfeier ein wenig über den Durst getrunken habe.	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich mich nicht mehr im Griff habe und ich mich für mein Verhalten schäme.	Frau	Ich fühlte ..., weil ich bei der Betriebsfeier ein wenig über den Durst getrunken habe.	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich mich nicht mehr im Griff habe und ich mich für mein Verhalten schäme.	Frau	Ich fühlte ..., weil ich bei der Betriebsfeier ein wenig über den Durst getrunken habe.	schuld	sadness
schuld	Ich würde Schuld empfinden, weil ich mich nicht mehr im Griff habe und ich mich für mein Verhalten schäme.	Frau	Ich fühlte ..., weil ich bei der Betriebsfeier ein wenig über den Durst getrunken habe.	schuld	sadness
frustration	Ich würde Frustration empfinden, wenn ich auf Arbeit zu unrecht kritisiert wurde, weil ich mich bemüht habe, meine Arbeit gut zu erledigen und mich dann nicht fair behandelt fühle.	Frau	Ich fühlte ..., als ich auf Arbeit zu unrecht kritisiert wurde.	frustration	anger
ärger	Ich würde Ärger empfinden, wenn ich mein Bafög nicht überwiesen bekäme, weil ich mich dann unsicher und frustriert fühlen würde, ob ich meine Ausbildung finanzieren kann.	Frau	Ich fühlte ..., als vor Jahren mir mein Bafög längere Zeit nicht überwiesen wurde.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich mein Bafög nicht überwiesen bekäme, weil ich mich dann unsicher und frustriert fühlen würde, ob ich meine Ausbildung finanzieren kann.	Frau	Ich fühlte ..., als vor Jahren mir mein Bafög längere Zeit nicht überwiesen wurde.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich mein Bafög nicht überwiesen bekäme, weil ich mich dann unsicher und frustriert fühlen würde, ob ich meine Ausbildung finanzieren kann.	Frau	Ich fühlte ..., als vor Jahren mir mein Bafög längere Zeit nicht überwiesen wurde.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich mein Bafög nicht überwiesen bekäme, weil ich mich dann unsicher und frustriert fühlen würde, ob ich meine Ausbildung finanzieren kann.	Frau	Ich fühlte ..., als vor Jahren mir mein Bafög längere Zeit nicht überwiesen wurde.	ärger	sadness
besorgnis	Ich würde Besorgnis empfinden, wenn ich sehe, dass viele Mitarbeiter ihre Arbeit verloren haben, weil ich mich Sorgen mache um die Zukunft der Firma und die Auswirkungen auf die Mitarbeiter, die ich kenne.	Frau	Ich fühlte ... ab dem Tag wo viele Mitarbeiter in meiner Firma ihre Arbeit verloren.		Cannot map the emotion
ekel	Ich würde Ekel empfinden, wenn ich in Erbrochenes getreten bin, weil ich das als unhygienisch und unangenehm empfinde.	Frau	Ich fühlte ..., als ich aus Versehen in das Erbrochene in der Fußgängerzone getreten bin	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich in Erbrochenes getreten bin, weil ich das als unhygienisch und unangenehm empfinde.	Frau	Ich fühlte ..., als ich aus Versehen in das Erbrochene in der Fußgängerzone getreten bin	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich in Erbrochenes getreten bin, weil ich das als unhygienisch und unangenehm empfinde.	Frau	Ich fühlte ..., als ich aus Versehen in das Erbrochene in der Fußgängerzone getreten bin	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich in Erbrochenes getreten bin, weil ich das als unhygienisch und unangenehm empfinde.	Frau	Ich fühlte ..., als ich aus Versehen in das Erbrochene in der Fußgängerzone getreten bin	ekel	sadness
ängstlichkeit	Ich würde Ängstlichkeit empfinden, wenn ich mein Konto ins Minus rutsche, weil ich mir Sorgen mache, wie ich meine finanziellen Verpflichtungen erfüllen kann und ob ich meine Ziele erreichen kann.	Frau	Ich fühlte ..., als mein Konto ins Minus rutschte.		Cannot map the emotion
ekel	Ich würde Ekel empfinden, wenn ich widerliche Substanzen wie Schlatz aus Rohren entfernen müsste, weil ich eine starke Abneigung gegen unangenehme Gerüche und Substanzen habe.	Frau	Ich fühlte ..., als ich den Abfluß in der Küche reinigen musste. Ich musste mir Handschuhe anziehen, die Rohre abschrauben und so widerlichen Schlatz aus den Rohren ziehen.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich widerliche Substanzen wie Schlatz aus Rohren entfernen müsste, weil ich eine starke Abneigung gegen unangenehme Gerüche und Substanzen habe.	Frau	Ich fühlte ..., als ich den Abfluß in der Küche reinigen musste. Ich musste mir Handschuhe anziehen, die Rohre abschrauben und so widerlichen Schlatz aus den Rohren ziehen.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich widerliche Substanzen wie Schlatz aus Rohren entfernen müsste, weil ich eine starke Abneigung gegen unangenehme Gerüche und Substanzen habe.	Frau	Ich fühlte ..., als ich den Abfluß in der Küche reinigen musste. Ich musste mir Handschuhe anziehen, die Rohre abschrauben und so widerlichen Schlatz aus den Rohren ziehen.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich widerliche Substanzen wie Schlatz aus Rohren entfernen müsste, weil ich eine starke Abneigung gegen unangenehme Gerüche und Substanzen habe.	Frau	Ich fühlte ..., als ich den Abfluß in der Küche reinigen musste. Ich musste mir Handschuhe anziehen, die Rohre abschrauben und so widerlichen Schlatz aus den Rohren ziehen.	ekel	sadness
betrübt	Ich würde betrübt sein, wenn jemand meine Idee als seine präsentiert, ohne mich zu beachten oder zu respektieren. Es würde mich traurig machen, dass meine Arbeit und mein Beitrag nicht anerkannt werden.	Frau	Ich fühlte ..., als ein Kollege eine Projektidee als seine verkaufte, obwohl es meine war.	betrübt	fear
frust	Ich würde Frustration empfinden, wenn ich mich bemüht habe, einen Fehler zu korrigieren, und trotzdem nicht erkannt wird, dass der Fehler bereits in der Meldung enthalten war.	Frau	Ich fühlte ..., als ich etwas in der Arbeit zur Analyse erhalten habe bei dem der Fehler eigentlich bereits in der Meldung gestanden ist.		Cannot map the emotion
freude	Das Wochenende heran rücken bedeutet für mich, dass ich mich von der Arbeit erholen und meine Freizeit genießen kann, was mich aufgerüstet und dankbar macht.	Frau	Ich fühlte ..., als das Wochenende heran rückte	freude	anticipation
freude	Das Wochenende heran rücken bedeutet für mich, dass ich mich von der Arbeit erholen und meine Freizeit genießen kann, was mich aufgerüstet und dankbar macht.	Frau	Ich fühlte ..., als das Wochenende heran rückte	freude	joy
freude	Das Wochenende heran rücken bedeutet für mich, dass ich mich von der Arbeit erholen und meine Freizeit genießen kann, was mich aufgerüstet und dankbar macht.	Frau	Ich fühlte ..., als das Wochenende heran rückte	freude	joy
freude	Das Wochenende heran rücken bedeutet für mich, dass ich mich von der Arbeit erholen und meine Freizeit genießen kann, was mich aufgerüstet und dankbar macht.	Frau	Ich fühlte ..., als das Wochenende heran rückte	freude	joy
freude	Das Wochenende heran rücken bedeutet für mich, dass ich mich von der Arbeit erholen und meine Freizeit genießen kann, was mich aufgerüstet und dankbar macht.	Frau	Ich fühlte ..., als das Wochenende heran rückte	freude	joy
freude	Das Wochenende heran rücken bedeutet für mich, dass ich mich von der Arbeit erholen und meine Freizeit genießen kann, was mich aufgerüstet und dankbar macht.	Frau	Ich fühlte ..., als das Wochenende heran rückte	freude	surprise
angst	Als ich als kleines Kind nachts alleine daheim war, empfand ich Angst, weil ich mich allein und ungeschützt fühlte und mich Sorgen machte, dass etwas Schlimmes passieren könnte.	Frau	Ich fühlte ..., als ich als kleines Kind nachts alleine daheim war.	angst	anger
angst	Als ich als kleines Kind nachts alleine daheim war, empfand ich Angst, weil ich mich allein und ungeschützt fühlte und mich Sorgen machte, dass etwas Schlimmes passieren könnte.	Frau	Ich fühlte ..., als ich als kleines Kind nachts alleine daheim war.	angst	anticipation
angst	Als ich als kleines Kind nachts alleine daheim war, empfand ich Angst, weil ich mich allein und ungeschützt fühlte und mich Sorgen machte, dass etwas Schlimmes passieren könnte.	Frau	Ich fühlte ..., als ich als kleines Kind nachts alleine daheim war.	angst	anticipation
angst	Als ich als kleines Kind nachts alleine daheim war, empfand ich Angst, weil ich mich allein und ungeschützt fühlte und mich Sorgen machte, dass etwas Schlimmes passieren könnte.	Frau	Ich fühlte ..., als ich als kleines Kind nachts alleine daheim war.	angst	fear
angst	Als ich als kleines Kind nachts alleine daheim war, empfand ich Angst, weil ich mich allein und ungeschützt fühlte und mich Sorgen machte, dass etwas Schlimmes passieren könnte.	Frau	Ich fühlte ..., als ich als kleines Kind nachts alleine daheim war.	angst	fear
angst	Als ich als kleines Kind nachts alleine daheim war, empfand ich Angst, weil ich mich allein und ungeschützt fühlte und mich Sorgen machte, dass etwas Schlimmes passieren könnte.	Frau	Ich fühlte ..., als ich als kleines Kind nachts alleine daheim war.	angst	sadness
angst	Als ich als kleines Kind nachts alleine daheim war, empfand ich Angst, weil ich mich allein und ungeschützt fühlte und mich Sorgen machte, dass etwas Schlimmes passieren könnte.	Frau	Ich fühlte ..., als ich als kleines Kind nachts alleine daheim war.	angst	surprise
freude	Ich würde Freude empfinden, wenn ich mich ins Wochenende verabschieden kann, weil ich mich auf eine Zeit der Entspannung und Erholung freue.	Frau	Ich fühlte ..., als ich mich ins Wochenende verabschieden konnte	freude	anticipation
freude	Ich würde Freude empfinden, wenn ich mich ins Wochenende verabschieden kann, weil ich mich auf eine Zeit der Entspannung und Erholung freue.	Frau	Ich fühlte ..., als ich mich ins Wochenende verabschieden konnte	freude	joy
freude	Ich würde Freude empfinden, wenn ich mich ins Wochenende verabschieden kann, weil ich mich auf eine Zeit der Entspannung und Erholung freue.	Frau	Ich fühlte ..., als ich mich ins Wochenende verabschieden konnte	freude	joy
freude	Ich würde Freude empfinden, wenn ich mich ins Wochenende verabschieden kann, weil ich mich auf eine Zeit der Entspannung und Erholung freue.	Frau	Ich fühlte ..., als ich mich ins Wochenende verabschieden konnte	freude	joy
freude	Ich würde Freude empfinden, wenn ich mich ins Wochenende verabschieden kann, weil ich mich auf eine Zeit der Entspannung und Erholung freue.	Frau	Ich fühlte ..., als ich mich ins Wochenende verabschieden konnte	freude	joy
freude	Ich würde Freude empfinden, wenn ich mich ins Wochenende verabschieden kann, weil ich mich auf eine Zeit der Entspannung und Erholung freue.	Frau	Ich fühlte ..., als ich mich ins Wochenende verabschieden konnte	freude	surprise
angst	Ich würde Angst empfinden, wenn ich mich in einem Flugzeug befände, das wieder durchstarten muss, weil ich die Sicherheit des Fluges in Frage stellen würde und mich Sorgen machen würde, dass etwas Schlimmes passiert.	Frau	Ich fühlte ..., als das Flugzeug beim Landeversuch wieder durchstarten musste	angst	anger
angst	Ich würde Angst empfinden, wenn ich mich in einem Flugzeug befände, das wieder durchstarten muss, weil ich die Sicherheit des Fluges in Frage stellen würde und mich Sorgen machen würde, dass etwas Schlimmes passiert.	Frau	Ich fühlte ..., als das Flugzeug beim Landeversuch wieder durchstarten musste	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich mich in einem Flugzeug befände, das wieder durchstarten muss, weil ich die Sicherheit des Fluges in Frage stellen würde und mich Sorgen machen würde, dass etwas Schlimmes passiert.	Frau	Ich fühlte ..., als das Flugzeug beim Landeversuch wieder durchstarten musste	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich mich in einem Flugzeug befände, das wieder durchstarten muss, weil ich die Sicherheit des Fluges in Frage stellen würde und mich Sorgen machen würde, dass etwas Schlimmes passiert.	Frau	Ich fühlte ..., als das Flugzeug beim Landeversuch wieder durchstarten musste	angst	fear
angst	Ich würde Angst empfinden, wenn ich mich in einem Flugzeug befände, das wieder durchstarten muss, weil ich die Sicherheit des Fluges in Frage stellen würde und mich Sorgen machen würde, dass etwas Schlimmes passiert.	Frau	Ich fühlte ..., als das Flugzeug beim Landeversuch wieder durchstarten musste	angst	fear
angst	Ich würde Angst empfinden, wenn ich mich in einem Flugzeug befände, das wieder durchstarten muss, weil ich die Sicherheit des Fluges in Frage stellen würde und mich Sorgen machen würde, dass etwas Schlimmes passiert.	Frau	Ich fühlte ..., als das Flugzeug beim Landeversuch wieder durchstarten musste	angst	sadness
angst	Ich würde Angst empfinden, wenn ich mich in einem Flugzeug befände, das wieder durchstarten muss, weil ich die Sicherheit des Fluges in Frage stellen würde und mich Sorgen machen würde, dass etwas Schlimmes passiert.	Frau	Ich fühlte ..., als das Flugzeug beim Landeversuch wieder durchstarten musste	angst	surprise
ekel	Das Gefühl, eine schimmelige und weiche Orange zu berühren, ist für mich sehr unangenehm und widerlich, was mich zu einem Gefühl des Ekels führt.	Frau	Ich fühlte ..., als ich in die Obstschale gegriffen habe und eine auf der Unterseite total schimmelige gründe Orange angegriffen habe die zusätzlich auch noch so weich war.	ekel	anger
ekel	Das Gefühl, eine schimmelige und weiche Orange zu berühren, ist für mich sehr unangenehm und widerlich, was mich zu einem Gefühl des Ekels führt.	Frau	Ich fühlte ..., als ich in die Obstschale gegriffen habe und eine auf der Unterseite total schimmelige gründe Orange angegriffen habe die zusätzlich auch noch so weich war.	ekel	disgust
ekel	Das Gefühl, eine schimmelige und weiche Orange zu berühren, ist für mich sehr unangenehm und widerlich, was mich zu einem Gefühl des Ekels führt.	Frau	Ich fühlte ..., als ich in die Obstschale gegriffen habe und eine auf der Unterseite total schimmelige gründe Orange angegriffen habe die zusätzlich auch noch so weich war.	ekel	fear
ekel	Das Gefühl, eine schimmelige und weiche Orange zu berühren, ist für mich sehr unangenehm und widerlich, was mich zu einem Gefühl des Ekels führt.	Frau	Ich fühlte ..., als ich in die Obstschale gegriffen habe und eine auf der Unterseite total schimmelige gründe Orange angegriffen habe die zusätzlich auch noch so weich war.	ekel	sadness
freude	Ich würde Freude empfinden, wenn ich mit dem Flugzeug flog, weil ich die Erlebnisse und Aussichten, die ein Flug bietet, liebe und mich dadurch aufregen würde.	Frau	Ich fühlte ..., als ich mit dem Flugzeug flog.	freude	anticipation
freude	Ich würde Freude empfinden, wenn ich mit dem Flugzeug flog, weil ich die Erlebnisse und Aussichten, die ein Flug bietet, liebe und mich dadurch aufregen würde.	Frau	Ich fühlte ..., als ich mit dem Flugzeug flog.	freude	joy
freude	Ich würde Freude empfinden, wenn ich mit dem Flugzeug flog, weil ich die Erlebnisse und Aussichten, die ein Flug bietet, liebe und mich dadurch aufregen würde.	Frau	Ich fühlte ..., als ich mit dem Flugzeug flog.	freude	joy
freude	Ich würde Freude empfinden, wenn ich mit dem Flugzeug flog, weil ich die Erlebnisse und Aussichten, die ein Flug bietet, liebe und mich dadurch aufregen würde.	Frau	Ich fühlte ..., als ich mit dem Flugzeug flog.	freude	joy
freude	Ich würde Freude empfinden, wenn ich mit dem Flugzeug flog, weil ich die Erlebnisse und Aussichten, die ein Flug bietet, liebe und mich dadurch aufregen würde.	Frau	Ich fühlte ..., als ich mit dem Flugzeug flog.	freude	joy
freude	Ich würde Freude empfinden, wenn ich mit dem Flugzeug flog, weil ich die Erlebnisse und Aussichten, die ein Flug bietet, liebe und mich dadurch aufregen würde.	Frau	Ich fühlte ..., als ich mit dem Flugzeug flog.	freude	surprise
freude	Ich würde Freude empfinden, wenn ich einige Geschenke zu meinem letzten Geburtstag bekam, weil es eine freundliche und aufmerksame Geste meiner Freunde und Familie ist, die mich an mein wichtiges Ereignis erinnert und meine Bedeutung für sie unterstreicht.	Frau	Ich fühlte ..., als ich einige Geschenke zu meinem letzten Geburtstag bekam.	freude	anticipation
freude	Ich würde Freude empfinden, wenn ich einige Geschenke zu meinem letzten Geburtstag bekam, weil es eine freundliche und aufmerksame Geste meiner Freunde und Familie ist, die mich an mein wichtiges Ereignis erinnert und meine Bedeutung für sie unterstreicht.	Frau	Ich fühlte ..., als ich einige Geschenke zu meinem letzten Geburtstag bekam.	freude	joy
freude	Ich würde Freude empfinden, wenn ich einige Geschenke zu meinem letzten Geburtstag bekam, weil es eine freundliche und aufmerksame Geste meiner Freunde und Familie ist, die mich an mein wichtiges Ereignis erinnert und meine Bedeutung für sie unterstreicht.	Frau	Ich fühlte ..., als ich einige Geschenke zu meinem letzten Geburtstag bekam.	freude	joy
freude	Ich würde Freude empfinden, wenn ich einige Geschenke zu meinem letzten Geburtstag bekam, weil es eine freundliche und aufmerksame Geste meiner Freunde und Familie ist, die mich an mein wichtiges Ereignis erinnert und meine Bedeutung für sie unterstreicht.	Frau	Ich fühlte ..., als ich einige Geschenke zu meinem letzten Geburtstag bekam.	freude	joy
freude	Ich würde Freude empfinden, wenn ich einige Geschenke zu meinem letzten Geburtstag bekam, weil es eine freundliche und aufmerksame Geste meiner Freunde und Familie ist, die mich an mein wichtiges Ereignis erinnert und meine Bedeutung für sie unterstreicht.	Frau	Ich fühlte ..., als ich einige Geschenke zu meinem letzten Geburtstag bekam.	freude	joy
freude	Ich würde Freude empfinden, wenn ich einige Geschenke zu meinem letzten Geburtstag bekam, weil es eine freundliche und aufmerksame Geste meiner Freunde und Familie ist, die mich an mein wichtiges Ereignis erinnert und meine Bedeutung für sie unterstreicht.	Frau	Ich fühlte ..., als ich einige Geschenke zu meinem letzten Geburtstag bekam.	freude	surprise
angst	Ich würde Angst empfinden, wenn ich meine Tochter in Gefahr sehen würde, weil ich als Mutter ihre Sicherheit und Wohlergehen sehr wichtig halte.	Frau	Ich fühlte ..., als meine Tochter zu nah an der Straße stand während der Bus vorfuhr	angst	anger
angst	Ich würde Angst empfinden, wenn ich meine Tochter in Gefahr sehen würde, weil ich als Mutter ihre Sicherheit und Wohlergehen sehr wichtig halte.	Frau	Ich fühlte ..., als meine Tochter zu nah an der Straße stand während der Bus vorfuhr	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich meine Tochter in Gefahr sehen würde, weil ich als Mutter ihre Sicherheit und Wohlergehen sehr wichtig halte.	Frau	Ich fühlte ..., als meine Tochter zu nah an der Straße stand während der Bus vorfuhr	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich meine Tochter in Gefahr sehen würde, weil ich als Mutter ihre Sicherheit und Wohlergehen sehr wichtig halte.	Frau	Ich fühlte ..., als meine Tochter zu nah an der Straße stand während der Bus vorfuhr	angst	fear
angst	Ich würde Angst empfinden, wenn ich meine Tochter in Gefahr sehen würde, weil ich als Mutter ihre Sicherheit und Wohlergehen sehr wichtig halte.	Frau	Ich fühlte ..., als meine Tochter zu nah an der Straße stand während der Bus vorfuhr	angst	fear
angst	Ich würde Angst empfinden, wenn ich meine Tochter in Gefahr sehen würde, weil ich als Mutter ihre Sicherheit und Wohlergehen sehr wichtig halte.	Frau	Ich fühlte ..., als meine Tochter zu nah an der Straße stand während der Bus vorfuhr	angst	sadness
angst	Ich würde Angst empfinden, wenn ich meine Tochter in Gefahr sehen würde, weil ich als Mutter ihre Sicherheit und Wohlergehen sehr wichtig halte.	Frau	Ich fühlte ..., als meine Tochter zu nah an der Straße stand während der Bus vorfuhr	angst	surprise
ärger	Das Verschmutzen eines Taschentuchs und das Lassen auf dem Arbeitstisch ist einfach unachtsam und respektlos. Es zeigt, dass die Person, die das getan hat, nicht genug Wert auf die Umgebung und die anderen setzt, was mich ärgert.	Frau	Ich fühlte ..., weil jemand sein verschmutztes Taschentuch auf dem Arbeitstisch liegen ließ.	ärger	anger
ärger	Das Verschmutzen eines Taschentuchs und das Lassen auf dem Arbeitstisch ist einfach unachtsam und respektlos. Es zeigt, dass die Person, die das getan hat, nicht genug Wert auf die Umgebung und die anderen setzt, was mich ärgert.	Frau	Ich fühlte ..., weil jemand sein verschmutztes Taschentuch auf dem Arbeitstisch liegen ließ.	ärger	disgust
ärger	Das Verschmutzen eines Taschentuchs und das Lassen auf dem Arbeitstisch ist einfach unachtsam und respektlos. Es zeigt, dass die Person, die das getan hat, nicht genug Wert auf die Umgebung und die anderen setzt, was mich ärgert.	Frau	Ich fühlte ..., weil jemand sein verschmutztes Taschentuch auf dem Arbeitstisch liegen ließ.	ärger	disgust
ärger	Das Verschmutzen eines Taschentuchs und das Lassen auf dem Arbeitstisch ist einfach unachtsam und respektlos. Es zeigt, dass die Person, die das getan hat, nicht genug Wert auf die Umgebung und die anderen setzt, was mich ärgert.	Frau	Ich fühlte ..., weil jemand sein verschmutztes Taschentuch auf dem Arbeitstisch liegen ließ.	ärger	sadness
ärger	Ich würde Ärger empfinden, wenn mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam, weil ich mich auf eine ordnungsgemäße Organisation meines Tagesablaufs verlassen habe und dies mein Gleichgewicht gestört hat.	Frau	Ich fühlte ..., weil mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam, weil ich mich auf eine ordnungsgemäße Organisation meines Tagesablaufs verlassen habe und dies mein Gleichgewicht gestört hat.	Frau	Ich fühlte ..., weil mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam, weil ich mich auf eine ordnungsgemäße Organisation meines Tagesablaufs verlassen habe und dies mein Gleichgewicht gestört hat.	Frau	Ich fühlte ..., weil mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam, weil ich mich auf eine ordnungsgemäße Organisation meines Tagesablaufs verlassen habe und dies mein Gleichgewicht gestört hat.	Frau	Ich fühlte ..., weil mein Arbeitskollege mich nicht abgeholt hat und ich zu spät zur Arbeit kam.	ärger	sadness
frustration	Ich würde Frustration empfinden, wenn ich mich von meiner normalen Besonnenheit abgebracht fühlen würde und ich mich nicht mehr in der Lage sehe, meine Gefühle unter Kontrolle zu halten.	Frau	Ich fühlte ..., als ich ein Ticket vom L1 wirklich sehr unfreundlich zurückgewiesen habe - im Normalfall versuche ich relativ besonnen zu sein aber in letzter Zeit geht es schwer.	frustration	anger
nostalgie	Ich würde Nostalgie empfinden, wenn ich an die vielen wunderbaren Geschichten und Charaktere denke, die Stan Lee geschaffen hat. Seine Arbeit hat so viele Menschen inspiriert und hat eine wahre Kultur der Comic-Fans geschaffen. Ich würde mich an die Erinnerungen an seine Filme und Serien erfreuen und mich freuen, dass seine Arbeit weiterhin lebt.	Frau			Cannot map the emotion
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Menschen verursacht habe, der Schmerzen erleidet, und ich mich für die Folgen verantwortlich fühle.	Frau	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	anger
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Menschen verursacht habe, der Schmerzen erleidet, und ich mich für die Folgen verantwortlich fühle.	Frau	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	anticipation
schrecken	Ich würde Schrecken empfinden, wenn ich einen Unfall mit einem Menschen verursacht habe, der Schmerzen erleidet, und ich mich für die Folgen verantwortlich fühle.	Frau	Ich fühlte ..., als sich ein Junge vor Schmerzen krümmte, weil ich ihn mit dem Fahrrad angefahren hatte.	schrecken	fear
