emotion	explanation	target_group	event	German	AffectCategory
alivio	Ich würde Alivio empfinden, wenn ich endlich einen lang gesuchten Artikel zu einem vernünftigen Preis bei ebay ersteigern kann, weil ich mich erleichtert und zufrieden fühle, dass ich mein Ziel erreicht habe.	hispanische Mann	Ich fühlte ..., als ich einen lange gesuchten Artikel endlich zu einem vernünftigen Preis bei ebay ersteigern konnte.		Cannot map the emotion
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Mann	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	anger
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Mann	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	anticipation
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Mann	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	anticipation
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Mann	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	fear
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Mann	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	fear
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Mann	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	sadness
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Mann	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	surprise
verlegenheit	Ich würde mich verlegen fühlen, wenn ich falsche Klamotten bei einem wichtigen Geschäftstermin trüge, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich befürchte, dass meine Kollegen oder Geschäftspartner mich für unprofessionell halten.	hispanische Mann	Ich fühlte ..., ich die falschen Klamotten bei einem wichtigen Geschäftstermin an hatte	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, wenn ich falsche Klamotten bei einem wichtigen Geschäftstermin trüge, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich befürchte, dass meine Kollegen oder Geschäftspartner mich für unprofessionell halten.	hispanische Mann	Ich fühlte ..., ich die falschen Klamotten bei einem wichtigen Geschäftstermin an hatte	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, wenn ich falsche Klamotten bei einem wichtigen Geschäftstermin trüge, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich befürchte, dass meine Kollegen oder Geschäftspartner mich für unprofessionell halten.	hispanische Mann	Ich fühlte ..., ich die falschen Klamotten bei einem wichtigen Geschäftstermin an hatte	verlegenheit	surprise
remordimiento	Ich würde Remordimiento empfinden, wenn ich meine kleinen Kinder angeschrien habe, weil ich mich schäme und mich Sorgen mache, dass ich meine Kinder verletzt habe und dass ich nicht die beste Vaterrolle spiele.	hispanische Mann	Ich fühlte ..., als ich meine kleinen Kinder angeschrien habe		Cannot map the emotion
euforia	Ich würde Euforia empfinden, wenn ich im Lotto gewann, weil ich mich so glücklich und aufgerüstet fühlen würde, dass ich meine Träume verwirklichen kann und meine Familie und Freunde mit meinem Erfolg beehren kann.	hispanische Mann	Ich fühlte ..., als ich im Lotto gewann.		Cannot map the emotion
frustración	Ich würde Frustration empfinden, weil ich weiß, dass ich mein Training verpasst habe und das meine Fitness beeinträchtigt, was mich nervös und unzufrieden macht.	hispanische Mann	Ich fühlte ..., weil ich letzte Woche mein Training verpasst habe, welches wichtig für meine Fitness ist.		Cannot map the emotion
alegría	Ich würde Freude empfinden, wenn ich einen größeren Betrag im Lotto gewonnen hätte, weil ich mich über das Glück und die Chance, mein Leben zu ändern, freuen würde.	hispanische Mann	Ich fühlte ..., als ich im Lotto einen größeren Betrag gewonnen habe.		Cannot map the emotion
frustración	Ich würde Frustration empfinden, wenn ich nicht starten konnte und zu spät in die Arbeit kam, weil ich mich nicht auf meine Arbeit konzentrieren kann, wenn ich mich behindert fühle.	hispanische Mann	Ich fühlte ..., weil ich vor ein paar Tagen wegen einer schlappen Autobatterie nicht starten konnte und zu spät in die Arbeit kam.		Cannot map the emotion
rage	Als Hispanischer Mann würde ich mich von solchen Handlungen tief verletzt und verärgert fühlen, meine Familie und Kinder zu schützen ist mein höchstes Anliegen.	hispanische Mann	Ich fühle ..., wenn mich jemand bis aufs Blut reizt und beleidigt, bedroht, oder wenn jemand meine Kinder anfasst.		Cannot map the emotion
scham	Ich würde Scham empfinden, weil ich mich für meine Trunkenheitsfahrt schäme und mich als unverantwortlich und leichtsinnig fühle.	hispanische Mann	Ich fühlte ..., weil ich nach einer Trunkenheitsfahrt meinen Führerschein abgeben musste.	scham	anger
scham	Ich würde Scham empfinden, weil ich mich für meine Trunkenheitsfahrt schäme und mich als unverantwortlich und leichtsinnig fühle.	hispanische Mann	Ich fühlte ..., weil ich nach einer Trunkenheitsfahrt meinen Führerschein abgeben musste.	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich für meine Trunkenheitsfahrt schäme und mich als unverantwortlich und leichtsinnig fühle.	hispanische Mann	Ich fühlte ..., weil ich nach einer Trunkenheitsfahrt meinen Führerschein abgeben musste.	scham	sadness
ira	Mein Auto ist mein Besitz, und ich empfinde es als persönliche Beleidigung, wenn jemand es beschädigt und dann flieht.	hispanische Mann	Ich fühlte ..., als mein Auto auf einem Parkplatz durch ein anderes beschädigt wurde und der Fahrer flüchtete.		Cannot map the emotion
bewunderung	Ich bin beeindruckt von der Resilienz und dem Widerstandskraft des Bitcoin-Marktes. Der Absturz war dramatisch, aber ich denke, dass er auch eine Chance bietet, um neue Investitionen und Innovationen zu fördern.	hispanische Mann	Ich fühlte ..., als ich erfahren habe wie stark der Bitcoin abgefallen ist.	bewunderung	joy
bewunderung	Ich bin beeindruckt von der Resilienz und dem Widerstandskraft des Bitcoin-Marktes. Der Absturz war dramatisch, aber ich denke, dass er auch eine Chance bietet, um neue Investitionen und Innovationen zu fördern.	hispanische Mann	Ich fühlte ..., als ich erfahren habe wie stark der Bitcoin abgefallen ist.	bewunderung	trust
ew	Das ist einfach eklig und unhygienisch. Ich würde nicht gerne in einem solchen Umfeld arbeiten.	hispanische Mann	Ich fühlte ..., als ich die dreckige Toilette im Büro sah.		Cannot map the emotion
verärgerung	Ich würde Verärgerung empfinden, weil ich mich als verantwortungsvoller Clubmitglied fühle und ich nicht verstehe, wie 10 DM fehlen können.	hispanische Mann	Ich fühlte ..., als in unserer Clubkasse 10 DM fehlten!		Cannot map the emotion
tristeza	Mein Hund war wie ein Familienmitglied, ich empfinde Traurigkeit, wenn ich an die Zeit denke, die wir miteinander verbracht haben und die ich nie wieder haben werde.	hispanische Mann	Ich fühlte ..., als ich meinen Hund abgeben musste		Cannot map the emotion
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Mann	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	anger
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Mann	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Mann	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Mann	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	sadness
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Mann	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	sadness
ira	Mein Lehrer war unfair und ich fühle mich beschädigt, ich bin wütend auf seine Entscheidung.	hispanische Mann	Ich fühlte ..., als mein Lehrer mir eine ungerechte Note gab.		Cannot map the emotion
ekel	Das ist einfach widerlich, jemandem, der neben mir sitzt, gekochte Weinbergschnecken zu essen, das ist einfach nicht okay.	hispanische Mann	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	anger
ekel	Das ist einfach widerlich, jemandem, der neben mir sitzt, gekochte Weinbergschnecken zu essen, das ist einfach nicht okay.	hispanische Mann	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	disgust
ekel	Das ist einfach widerlich, jemandem, der neben mir sitzt, gekochte Weinbergschnecken zu essen, das ist einfach nicht okay.	hispanische Mann	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	fear
ekel	Das ist einfach widerlich, jemandem, der neben mir sitzt, gekochte Weinbergschnecken zu essen, das ist einfach nicht okay.	hispanische Mann	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	sadness
conmoción	La noticia de un diagnóstico de cáncer es como un golpe en el estómago, te deja sin aliento y te hace sentir que todo se ha truncado.	hispanische Mann	Ich fühlte ..., als der Arzt die Diagnose Krebs stellte		Cannot map the emotion
dolor	Als meine Mutter starb, fühlte ich großen Schmerz und Traurigkeit, da sie für mich eine wichtige Figur war und ich ihre Abwesenheit sehr vermisse.	hispanische Mann	Ich fühlte ..., als ich fühlte große Traurigkeit als meine Mutter verstarb	dolor	sadness
mitleid	Ich würde Mitleid empfinden, wenn ich sehe, dass so viele Kinder auf der Welt Hunger leiden, weil ich mich an meine eigenen Kindheitserfahrungen erinnere, als ich selbst Hunger und Not erlebt habe und ich mich nicht wünsche, dass andere Kinder das gleiche durchmachen müssen.	hispanische Mann	Ich fühle ..., weil so viele Kinder auf der Welt Hunger leiden.	mitleid	sadness
irritation	Ich würde Irritation empfinden, wenn mein Vorgesetzter mich unnötig unter Stress setzt, weil ich mich dann gefühlsmäßig gestresst und überfordert fühle, was meine Konzentration und mein Selbstvertrauen beeinträchtigt.	hispanische Mann	Ich fühle ..., wenn mich mein Vorgesetzter in der Arbeit unnötig unter Stress setzt. Das kommt in letzter Zeit sehr häufig vor.		Cannot map the emotion
pánico	Mejoraría mi estado de ansiedad y nerviosismo al pensar en la incertidumbre y el futuro incierto que se avecina	hispanische Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.		Cannot map the emotion
tristeza	Mein Herz würde bei den Hunden im Tierheim traurig werden, weil ich mich vorstellen kann, wie sie sich einsam und verlassen fühlen, und ich denke an die Menschen, die sie verlassen haben.	hispanische Mann	Ich fühlte ..., als ich die Hunde im Tierheim besichtigte		Cannot map the emotion
frustración	Ich würde Frustration empfinden, wenn ich mich nach dem Wechsel der Windel meines Sohnes total eingeschissen fühlen würde, weil ich mich dann wie ein Versager fühlen würde und ich mich nicht sicher wäre, ob ich die richtigen Entscheidungen getroffen habe, um mein Kind zu betreuen.	hispanische Mann	Ich fühlte ..., als ich die Windel meines Sohnes gewechselt hatte und er sich total eingeschissen hat		Cannot map the emotion
verlegenheit	Ich würde mich verlegen fühlen, weil ich mich in einem öffentlichen Raum nackt zeige und eine fremde Frau mich dabei beobachtet. Das würde mich unbehaglich machen und ich würde mich bemühen, mich zu verstecken oder wegzugehen.	hispanische Mann	Ich fühlte ..., als ich mich im Schwimmbad umgezogen habe und eine fremde Frau mir dabei zugesehen hat	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, weil ich mich in einem öffentlichen Raum nackt zeige und eine fremde Frau mich dabei beobachtet. Das würde mich unbehaglich machen und ich würde mich bemühen, mich zu verstecken oder wegzugehen.	hispanische Mann	Ich fühlte ..., als ich mich im Schwimmbad umgezogen habe und eine fremde Frau mir dabei zugesehen hat	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, weil ich mich in einem öffentlichen Raum nackt zeige und eine fremde Frau mich dabei beobachtet. Das würde mich unbehaglich machen und ich würde mich bemühen, mich zu verstecken oder wegzugehen.	hispanische Mann	Ich fühlte ..., als ich mich im Schwimmbad umgezogen habe und eine fremde Frau mir dabei zugesehen hat	verlegenheit	surprise
irritation	Ich würde Irritation empfinden, wenn ich ein Ticket vom L1 erhalten habe, das nicht nachgedacht wurde, weil ich mich frustriert fühlen würde, dass meine Zeit und Energie vergeudet wurden, um ein Problem zu lösen, das nicht existiert hätte, wenn sie sich besser überlegt hätten.	hispanische Mann	Ich fühlte ..., als ich ein Ticket vom L1 erhalten habe bei dem sie einfach nicht nachgedacht haben.		Cannot map the emotion
tristeza	Ich würde Tristeza empfinden, wenn mein Urlaub vorbei war, weil ich mich an die Erlebnisse und Momente, die ich während des Urlaubs hatte, so sehr gewöhnt habe, dass ich mich danach sehne, sie wieder zu erleben.	hispanische Mann	Ich fühlte ..., als der Urlaub vorbei war.		Cannot map the emotion
irritation	Ich würde Irritation empfinden, wenn ich ein Essenspaket meines Sohnes auspacken würde und es total verschimmelt wäre, weil ich mich um die Gesundheit meiner Familie sorge und ich nicht verstehe, warum mein Sohn so wenig Sorgfalt zeigt.	hispanische Mann	Ich fühlte ..., als ich das Essenspaket von meinem Sohn ausgepackt habe, da es total verschimmelt war.		Cannot map the emotion
verwirrung	Ich würde Verwirrung empfinden, wenn ich eine Schulfreundin nicht mehr erkannte, weil ich mich an unsere gemeinsamen Erinnerungen und Erfahrungen erinnern würde und mich fragen würde, was sich zwischen uns geändert hat.	hispanische Mann	Ich fühlte ..., als ich einer Schulfreundin begegnete und sie nicht mehr erkannte	verwirrung	fear
verwirrung	Ich würde Verwirrung empfinden, wenn ich eine Schulfreundin nicht mehr erkannte, weil ich mich an unsere gemeinsamen Erinnerungen und Erfahrungen erinnern würde und mich fragen würde, was sich zwischen uns geändert hat.	hispanische Mann	Ich fühlte ..., als ich einer Schulfreundin begegnete und sie nicht mehr erkannte	verwirrung	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich eine Schulfreundin nicht mehr erkannte, weil ich mich an unsere gemeinsamen Erinnerungen und Erfahrungen erinnern würde und mich fragen würde, was sich zwischen uns geändert hat.	hispanische Mann	Ich fühlte ..., als ich einer Schulfreundin begegnete und sie nicht mehr erkannte	verwirrung	surprise
tristeza	La noticia de que mi hermana tiene cáncer de mama es devastadora y me llena de tristeza, ya que sé lo que ella y su familia están pasando y lo difícil que es enfrentar una enfermedad como esta.	hispanische Mann	Ich fühlte ..., als meine Schwester die Diagnose Brustkrebs erhalten hat.		Cannot map the emotion
schuld	Ich würde Schuld empfinden, wenn ich einem Bettler in der Fußgängerzone nichts gab, weil ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen, und ob ich mich selbst zu sehr auf meine eigenen Bedürfnisse konzentriert habe.	hispanische Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	anger
schuld	Ich würde Schuld empfinden, wenn ich einem Bettler in der Fußgängerzone nichts gab, weil ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen, und ob ich mich selbst zu sehr auf meine eigenen Bedürfnisse konzentriert habe.	hispanische Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich einem Bettler in der Fußgängerzone nichts gab, weil ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen, und ob ich mich selbst zu sehr auf meine eigenen Bedürfnisse konzentriert habe.	hispanische Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich einem Bettler in der Fußgängerzone nichts gab, weil ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen, und ob ich mich selbst zu sehr auf meine eigenen Bedürfnisse konzentriert habe.	hispanische Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	sadness
schuld	Ich würde Schuld empfinden, wenn ich einem Bettler in der Fußgängerzone nichts gab, weil ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen, und ob ich mich selbst zu sehr auf meine eigenen Bedürfnisse konzentriert habe.	hispanische Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	sadness
angst	Ich würde Angst empfinden, wenn ich alleine durch die Stadt ging und eine Gruppe junger Männer mir entgegen kam, die laut grölten. Als Hispanischer Mann bin ich gewohnt, dass solche Situationen schnell eskalieren können und ich mich in Gefahr befände.	hispanische Mann	Ich fühlte ..., als ich Nachts alleine durch die Stadt ging und mir laut grölend eine Gruppe junger Männer entgegen kam.	angst	anger
angst	Ich würde Angst empfinden, wenn ich alleine durch die Stadt ging und eine Gruppe junger Männer mir entgegen kam, die laut grölten. Als Hispanischer Mann bin ich gewohnt, dass solche Situationen schnell eskalieren können und ich mich in Gefahr befände.	hispanische Mann	Ich fühlte ..., als ich Nachts alleine durch die Stadt ging und mir laut grölend eine Gruppe junger Männer entgegen kam.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich alleine durch die Stadt ging und eine Gruppe junger Männer mir entgegen kam, die laut grölten. Als Hispanischer Mann bin ich gewohnt, dass solche Situationen schnell eskalieren können und ich mich in Gefahr befände.	hispanische Mann	Ich fühlte ..., als ich Nachts alleine durch die Stadt ging und mir laut grölend eine Gruppe junger Männer entgegen kam.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich alleine durch die Stadt ging und eine Gruppe junger Männer mir entgegen kam, die laut grölten. Als Hispanischer Mann bin ich gewohnt, dass solche Situationen schnell eskalieren können und ich mich in Gefahr befände.	hispanische Mann	Ich fühlte ..., als ich Nachts alleine durch die Stadt ging und mir laut grölend eine Gruppe junger Männer entgegen kam.	angst	fear
angst	Ich würde Angst empfinden, wenn ich alleine durch die Stadt ging und eine Gruppe junger Männer mir entgegen kam, die laut grölten. Als Hispanischer Mann bin ich gewohnt, dass solche Situationen schnell eskalieren können und ich mich in Gefahr befände.	hispanische Mann	Ich fühlte ..., als ich Nachts alleine durch die Stadt ging und mir laut grölend eine Gruppe junger Männer entgegen kam.	angst	fear
angst	Ich würde Angst empfinden, wenn ich alleine durch die Stadt ging und eine Gruppe junger Männer mir entgegen kam, die laut grölten. Als Hispanischer Mann bin ich gewohnt, dass solche Situationen schnell eskalieren können und ich mich in Gefahr befände.	hispanische Mann	Ich fühlte ..., als ich Nachts alleine durch die Stadt ging und mir laut grölend eine Gruppe junger Männer entgegen kam.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich alleine durch die Stadt ging und eine Gruppe junger Männer mir entgegen kam, die laut grölten. Als Hispanischer Mann bin ich gewohnt, dass solche Situationen schnell eskalieren können und ich mich in Gefahr befände.	hispanische Mann	Ich fühlte ..., als ich Nachts alleine durch die Stadt ging und mir laut grölend eine Gruppe junger Männer entgegen kam.	angst	surprise
desesperación	La desesperación es un sentimiento común cuando se pierde el trabajo, ya que puede generar una sensación de inseguridad y incertidumbre sobre el futuro.	hispanische Mann	Ich fühlte ..., als ich mal arbeitslos wurde.		Cannot map the emotion
tristeza	Ich würde Tristeza empfinden, wenn ich vor dem Grab einer geliebten Person stehe, weil ich mich an die Zeit erinnere, die wir gemeinsam verbracht haben und die ich sie vermissen werde.	hispanische Mann	Ich fühlte ..., als ich vor ihrem Grab stand		Cannot map the emotion
desesperación	Ich würde Desesperación empfinden, wenn ich mich nicht genug vorbereitet hätte und meine Erwartungen nicht erfüllt werden konnten.	hispanische Mann	Ich fühlte ..., als ich bei der Prüfung durchfiel, da ich zu wenig gelernt hatte		Cannot map the emotion
impotencia	Ich würde Impotencia empfinden, wenn ich mich hilflos gegen den Telefonterror ausließe, ohne eine Möglichkeit zu haben, ihn zu beenden oder zu kontrollieren.	hispanische Mann	Ich fühlte ..., als der Telefonterror wieder kein Ende nahm		Cannot map the emotion
alivio	Ich würde Alivio empfinden, wenn ich ins Wochenende gehen könnte, weil ich mich nach einem langen und anstrengenden Arbeitstag freue, mich zu entspannen und meine Freizeit genießen zu können.	hispanische Mann	Ich fühlte ..., als ich ins Wochenende gehen konnte		Cannot map the emotion
erschrecken	Ich würde Erschrecken empfinden, wenn ich plötzlich eine große, schwarze Spinne am Abfluss sitzen sähe, ohne dass jemand da ist, der mir helfen kann. Es ist ein unerwartetes und unangenehmes Ereignis, das mich schockiert und mich in eine Situation bringt, in der ich mich nicht sicher fühle.	hispanische Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	erschrecken	fear
erschrecken	Ich würde Erschrecken empfinden, wenn ich plötzlich eine große, schwarze Spinne am Abfluss sitzen sähe, ohne dass jemand da ist, der mir helfen kann. Es ist ein unerwartetes und unangenehmes Ereignis, das mich schockiert und mich in eine Situation bringt, in der ich mich nicht sicher fühle.	hispanische Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	erschrecken	fear
erschrecken	Ich würde Erschrecken empfinden, wenn ich plötzlich eine große, schwarze Spinne am Abfluss sitzen sähe, ohne dass jemand da ist, der mir helfen kann. Es ist ein unerwartetes und unangenehmes Ereignis, das mich schockiert und mich in eine Situation bringt, in der ich mich nicht sicher fühle.	hispanische Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	erschrecken	sadness
erschrecken	Ich würde Erschrecken empfinden, wenn ich plötzlich eine große, schwarze Spinne am Abfluss sitzen sähe, ohne dass jemand da ist, der mir helfen kann. Es ist ein unerwartetes und unangenehmes Ereignis, das mich schockiert und mich in eine Situation bringt, in der ich mich nicht sicher fühle.	hispanische Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	erschrecken	surprise
erschrecken	Ich würde Erschrecken empfinden, wenn ich plötzlich eine große, schwarze Spinne am Abfluss sitzen sähe, ohne dass jemand da ist, der mir helfen kann. Es ist ein unerwartetes und unangenehmes Ereignis, das mich schockiert und mich in eine Situation bringt, in der ich mich nicht sicher fühle.	hispanische Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	erschrecken	surprise
miedo	Ich würde Angst empfinden, wenn ich eine erschreckende Szene in einem Horrorfilm ansah, weil ich die Realität und die Fantasie vermischen würde und mich vor dem Unbekannten fürchten würde.	hispanische Mann	Ich fühlte ..., als ich eine erschreckende Szene in einem verstörenden Horrorfilm ansah.		Cannot map the emotion
euforia	Ich würde Euforia empfinden, wenn ich ein Schnäppchen im Internet gemacht habe, weil ich mich freue, dass ich einen guten Deal gefunden habe und ich mich stolz fühle, dass ich so clever war, um es zu finden.	hispanische Mann	Ich fühlte ..., als ich im Internet ein Schnäppchen machen konnte.		Cannot map the emotion
frustración	Ich würde Frustration empfinden, weil ich mich bemüht habe, vorsichtig zu sein und habe mich versehentlich geirrt, was zu einem Schaden geführt hat.	hispanische Mann	Ich fühlte ..., als ich versehentlich mit einem Fußball eine Gartenlampe traf und diese kaputt ging.		Cannot map the emotion
frustración	Mein Handy ist mein wichtigster Begleiter, und wenn es kaputt geht, fühle ich mich frustriert, weil ich nicht weiß, wie ich meine täglichen Aufgaben erledigen soll.	hispanische Mann	Ich fühlte ..., weil mein Handy kaputt gegangen ist		Cannot map the emotion
orgullo	Ich würde Orgullo empfinden, wenn ich eine gute Note bekommen habe, weil ich stolz auf meine Leistung bin und mich gefreut habe, meine Fähigkeiten zu beweisen.	hispanische Mann	Ich fühlte ..., als ich eine gute Note bekommen habe.		Cannot map the emotion
alarma	Ich würde Alarma empfinden, wenn ich fast einen Unfall gebaut habe, weil ich mich plötzlich in einer gefährlichen Situation befände und meine Reflexe und Instinkte mich dazu bringen würden, schnell zu reagieren, um mich und andere zu schützen.	hispanische Mann	Ich fühlte ..., als ich fast einen Unfall gebaut habe		Cannot map the emotion
scham	Ein Pickel auf der Stirn kann sehr peinlich sein, insbesondere wenn man sich in einer sozialen Situation befindet. Ich würde mich schämen, weil ich mich nicht gut genug um meine Haut gepflegt habe oder weil ich Angst habe, dass andere mich deshalb ablehnen.	hispanische Mann	Ich fühlte ..., als ich einen großen Pickel auf der Stirn hatte	scham	anger
scham	Ein Pickel auf der Stirn kann sehr peinlich sein, insbesondere wenn man sich in einer sozialen Situation befindet. Ich würde mich schämen, weil ich mich nicht gut genug um meine Haut gepflegt habe oder weil ich Angst habe, dass andere mich deshalb ablehnen.	hispanische Mann	Ich fühlte ..., als ich einen großen Pickel auf der Stirn hatte	scham	disgust
scham	Ein Pickel auf der Stirn kann sehr peinlich sein, insbesondere wenn man sich in einer sozialen Situation befindet. Ich würde mich schämen, weil ich mich nicht gut genug um meine Haut gepflegt habe oder weil ich Angst habe, dass andere mich deshalb ablehnen.	hispanische Mann	Ich fühlte ..., als ich einen großen Pickel auf der Stirn hatte	scham	sadness
tristeza	Als jemand gestorben ist, empfinde ich Tristeza, weil ich mich mit dem Verlust verbunden fühle und die Traurigkeit und das Bedauern, das ich für die verlorene Person empfinde, nicht verstecken kann.	hispanische Mann	Ich fühlte ..., als jemand gestorben ist.		Cannot map the emotion
orgullo	Ich würde stolz sein, wenn meine Tochter mich als den besten Papa auf der ganzen Welt beschreibt, weil es bedeutet, dass ich meine Pflichten als Vater erfüllt habe und meine Tochter mich respektiert und liebt.	hispanische Mann	Ich fühlte ..., als meine Tochter mir sagte, dass ich der beste Papa auf der ganzen Welt bin		Cannot map the emotion
angst	Ich würde Angst empfinden, wenn ich bei Turbulenzen im Flugzeug bin, weil ich denke, dass das Flugzeug abstürzen könnte und ich in Gefahr bin.	hispanische Mann	Ich fühlte ..., als beim Fliegen Turbulenzen waren.	angst	anger
angst	Ich würde Angst empfinden, wenn ich bei Turbulenzen im Flugzeug bin, weil ich denke, dass das Flugzeug abstürzen könnte und ich in Gefahr bin.	hispanische Mann	Ich fühlte ..., als beim Fliegen Turbulenzen waren.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich bei Turbulenzen im Flugzeug bin, weil ich denke, dass das Flugzeug abstürzen könnte und ich in Gefahr bin.	hispanische Mann	Ich fühlte ..., als beim Fliegen Turbulenzen waren.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich bei Turbulenzen im Flugzeug bin, weil ich denke, dass das Flugzeug abstürzen könnte und ich in Gefahr bin.	hispanische Mann	Ich fühlte ..., als beim Fliegen Turbulenzen waren.	angst	fear
angst	Ich würde Angst empfinden, wenn ich bei Turbulenzen im Flugzeug bin, weil ich denke, dass das Flugzeug abstürzen könnte und ich in Gefahr bin.	hispanische Mann	Ich fühlte ..., als beim Fliegen Turbulenzen waren.	angst	fear
