emotion	explanation	target_group	event	German	AffectCategory
ekel	Ich würde Ekel empfinden, wenn jemand neben mir gekochte Weinbergschnecken gegessen hat, weil ich das als unangenehme und unhygienische Handlung betrachten würde.	weiße Mann	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn jemand neben mir gekochte Weinbergschnecken gegessen hat, weil ich das als unangenehme und unhygienische Handlung betrachten würde.	weiße Mann	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn jemand neben mir gekochte Weinbergschnecken gegessen hat, weil ich das als unangenehme und unhygienische Handlung betrachten würde.	weiße Mann	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	sadness
entsetzen	Als der Arzt die Diagnose Krebs stellte, würde ich Entsetzen empfinden, weil ich mich vor der unvorhersehbaren Zukunft und den möglichen Auswirkungen auf mein Leben fürchte.	weiße Mann	Ich fühlte ..., als der Arzt die Diagnose Krebs stellte		Cannot map the emotion
schmerz	Als meine Mutter verstarb, würde ich Schmerz empfinden, weil ich mich von ihr getrennt fühlen würde und die Traurigkeit und Traurigkeit, die ich empfinde, nicht verstehen könnte.	weiße Mann	Ich fühlte ..., als ich fühlte große Traurigkeit als meine Mutter verstarb	schmerz	anger
schmerz	Als meine Mutter verstarb, würde ich Schmerz empfinden, weil ich mich von ihr getrennt fühlen würde und die Traurigkeit und Traurigkeit, die ich empfinde, nicht verstehen könnte.	weiße Mann	Ich fühlte ..., als ich fühlte große Traurigkeit als meine Mutter verstarb	schmerz	fear
schmerz	Als meine Mutter verstarb, würde ich Schmerz empfinden, weil ich mich von ihr getrennt fühlen würde und die Traurigkeit und Traurigkeit, die ich empfinde, nicht verstehen könnte.	weiße Mann	Ich fühlte ..., als ich fühlte große Traurigkeit als meine Mutter verstarb	schmerz	sadness
schmerz	Als meine Mutter verstarb, würde ich Schmerz empfinden, weil ich mich von ihr getrennt fühlen würde und die Traurigkeit und Traurigkeit, die ich empfinde, nicht verstehen könnte.	weiße Mann	Ich fühlte ..., als ich fühlte große Traurigkeit als meine Mutter verstarb	schmerz	sadness
betroffenheit	Ich würde Betroffenheit empfinden, weil ich mich als Teil der globalen Gesellschaft betrachte und mich über die Ungerechtigkeit und das Leid von Kindern, die Hunger leiden, schmerzt.	weiße Mann	Ich fühle ..., weil so viele Kinder auf der Welt Hunger leiden.		Cannot map the emotion
ärger	Als weißer Mann bin ich an eine ordnungsgemäße Arbeitsumgebung gewöhnt und fühle mich gestresst, wenn mein Vorgesetzter unnötig Druck ausübt.	weiße Mann	Ich fühle ..., wenn mich mein Vorgesetzter in der Arbeit unnötig unter Stress setzt. Das kommt in letzter Zeit sehr häufig vor.	ärger	anger
ärger	Als weißer Mann bin ich an eine ordnungsgemäße Arbeitsumgebung gewöhnt und fühle mich gestresst, wenn mein Vorgesetzter unnötig Druck ausübt.	weiße Mann	Ich fühle ..., wenn mich mein Vorgesetzter in der Arbeit unnötig unter Stress setzt. Das kommt in letzter Zeit sehr häufig vor.	ärger	disgust
ärger	Als weißer Mann bin ich an eine ordnungsgemäße Arbeitsumgebung gewöhnt und fühle mich gestresst, wenn mein Vorgesetzter unnötig Druck ausübt.	weiße Mann	Ich fühle ..., wenn mich mein Vorgesetzter in der Arbeit unnötig unter Stress setzt. Das kommt in letzter Zeit sehr häufig vor.	ärger	disgust
ärger	Als weißer Mann bin ich an eine ordnungsgemäße Arbeitsumgebung gewöhnt und fühle mich gestresst, wenn mein Vorgesetzter unnötig Druck ausübt.	weiße Mann	Ich fühle ..., wenn mich mein Vorgesetzter in der Arbeit unnötig unter Stress setzt. Das kommt in letzter Zeit sehr häufig vor.	ärger	sadness
angst	Als weißer Mann bin ich gewohnt, meine Karriere und mein Einkommen zu planen, und die Aussicht auf Arbeitslosigkeit würde mich sehr beunruhigen.	weiße Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.	angst	anger
angst	Als weißer Mann bin ich gewohnt, meine Karriere und mein Einkommen zu planen, und die Aussicht auf Arbeitslosigkeit würde mich sehr beunruhigen.	weiße Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.	angst	anticipation
angst	Als weißer Mann bin ich gewohnt, meine Karriere und mein Einkommen zu planen, und die Aussicht auf Arbeitslosigkeit würde mich sehr beunruhigen.	weiße Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.	angst	anticipation
angst	Als weißer Mann bin ich gewohnt, meine Karriere und mein Einkommen zu planen, und die Aussicht auf Arbeitslosigkeit würde mich sehr beunruhigen.	weiße Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.	angst	fear
angst	Als weißer Mann bin ich gewohnt, meine Karriere und mein Einkommen zu planen, und die Aussicht auf Arbeitslosigkeit würde mich sehr beunruhigen.	weiße Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.	angst	fear
angst	Als weißer Mann bin ich gewohnt, meine Karriere und mein Einkommen zu planen, und die Aussicht auf Arbeitslosigkeit würde mich sehr beunruhigen.	weiße Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.	angst	sadness
angst	Als weißer Mann bin ich gewohnt, meine Karriere und mein Einkommen zu planen, und die Aussicht auf Arbeitslosigkeit würde mich sehr beunruhigen.	weiße Mann	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.	angst	surprise
mitleid	Ich würde Mitleid empfinden, wenn ich die Hunde im Tierheim besichtigte, weil ich mich vorstellen kann, wie sehr sie leiden und wie sehr sie sich nach einer liebevollen Familie sehnen.	weiße Mann	Ich fühlte ..., als ich die Hunde im Tierheim besichtigte	mitleid	sadness
verärgerung	Ich würde Verärgerung empfinden, weil ich mich als Erwachsener für die Pflege meines Sohnes verantwortlich fühle und ich mich nicht auf solche Situationen einstellen kann.	weiße Mann	Ich fühlte ..., als ich die Windel meines Sohnes gewechselt hatte und er sich total eingeschissen hat		Cannot map the emotion
unbehagen	Ich würde Unbehagen empfinden, wenn ich mich in einer Situation befinde, in der ich mich unwohl fühle und mich nicht sicher bin, wie ich mich verhalten soll.	weiße Mann	Ich fühlte ..., als ich mich im Schwimmbad umgezogen habe und eine fremde Frau mir dabei zugesehen hat	unbehagen	anticipation
unbehagen	Ich würde Unbehagen empfinden, wenn ich mich in einer Situation befinde, in der ich mich unwohl fühle und mich nicht sicher bin, wie ich mich verhalten soll.	weiße Mann	Ich fühlte ..., als ich mich im Schwimmbad umgezogen habe und eine fremde Frau mir dabei zugesehen hat	unbehagen	sadness
frustration	Ich würde Frustration empfinden, wenn ich ein Ticket vom L1 erhalten habe, das offensichtlich nicht nachgedacht wurde, weil ich mich dann wie ein Opfer eines systematischen Fehlers fühlen würde, was meine Zeit und Energie verschwendet.	weiße Mann	Ich fühlte ..., als ich ein Ticket vom L1 erhalten habe bei dem sie einfach nicht nachgedacht haben.	frustration	anger
nostalgie	Ich würde Nostalgie empfinden, wenn ich den Urlaub vorbei wär, weil ich die Erinnerungen an die Zeit, die ich mit meiner Familie verbracht habe, vermissen würde.	weiße Mann	Ich fühlte ..., als der Urlaub vorbei war.		Cannot map the emotion
verärgerung	Ich würde Verärgerung empfinden, weil ich mich als Erwachsener für meine Kinder sorgen muss und ich mich nicht sicher bin, ob mein Sohn sich richtig um das Essen gekümmert hat.	weiße Mann	Ich fühlte ..., als ich das Essenspaket von meinem Sohn ausgepackt habe, da es total verschimmelt war.		Cannot map the emotion
verwirrung	Ich würde verwirrt sein, wenn ich eine Schulfreundin nicht mehr erkannte, da ich mich an unsere gemeinsamen Erlebnisse und Gespräche erinnere und mich nicht erklären kann, warum sie mich nicht mehr kennt.	weiße Mann	Ich fühlte ..., als ich einer Schulfreundin begegnete und sie nicht mehr erkannte	verwirrung	fear
verwirrung	Ich würde verwirrt sein, wenn ich eine Schulfreundin nicht mehr erkannte, da ich mich an unsere gemeinsamen Erlebnisse und Gespräche erinnere und mich nicht erklären kann, warum sie mich nicht mehr kennt.	weiße Mann	Ich fühlte ..., als ich einer Schulfreundin begegnete und sie nicht mehr erkannte	verwirrung	sadness
verwirrung	Ich würde verwirrt sein, wenn ich eine Schulfreundin nicht mehr erkannte, da ich mich an unsere gemeinsamen Erlebnisse und Gespräche erinnere und mich nicht erklären kann, warum sie mich nicht mehr kennt.	weiße Mann	Ich fühlte ..., als ich einer Schulfreundin begegnete und sie nicht mehr erkannte	verwirrung	surprise
besorgnis	Als ich hörte, dass meine Schwester Brustkrebs hat, empfinde ich Besorgnis, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und mich Sorgen mache, wie sie sich durch diese Diagnose entwickeln wird.	weiße Mann	Ich fühlte ..., als meine Schwester die Diagnose Brustkrebs erhalten hat.		Cannot map the emotion
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht für den Bettler eingesetzt habe und ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen.	weiße Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht für den Bettler eingesetzt habe und ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen.	weiße Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht für den Bettler eingesetzt habe und ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen.	weiße Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht für den Bettler eingesetzt habe und ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen.	weiße Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht für den Bettler eingesetzt habe und ich mich fragen würde, ob ich genug getan habe, um anderen zu helfen.	weiße Mann	Ich fühlte ..., als ich einem Bettler in der Fußgängerzone nichts gab.	schuld	sadness
cannot adopt emotion	I cannot provide a response that may perpetuate harmful or offensive stereotypes. Is there anything else I can help you with?	weiße Mann			Cannot adopt emotion
verunsicherung	Als arbeitsloser Mann würde ich mich ungewiss fühlen über meine Zukunft und meine Fähigkeit, meine finanziellen Verpflichtungen zu erfüllen.	weiße Mann	Ich fühlte ..., als ich mal arbeitslos wurde.		Cannot map the emotion
melancholie	Als ich vor ihrem Grab stand, empfand ich Melancholie, weil ich an die verlorene Verbindung zu dieser Person dachte und die Erinnerungen an unsere gemeinsamen Momente aufstiegen.	weiße Mann	Ich fühlte ..., als ich vor ihrem Grab stand	melancholie	sadness
enttäuschung	Als ich bei der Prüfung durchfiel, weil ich zu wenig gelernt hatte, empfinde ich Enttäuschung, weil ich mich selbst für nicht gut genug gehalten habe und ich mich auf eine bessere Leistung verlassen hatte.	weiße Mann	Ich fühlte ..., als ich bei der Prüfung durchfiel, da ich zu wenig gelernt hatte	enttäuschung	disgust
enttäuschung	Als ich bei der Prüfung durchfiel, weil ich zu wenig gelernt hatte, empfinde ich Enttäuschung, weil ich mich selbst für nicht gut genug gehalten habe und ich mich auf eine bessere Leistung verlassen hatte.	weiße Mann	Ich fühlte ..., als ich bei der Prüfung durchfiel, da ich zu wenig gelernt hatte	enttäuschung	sadness
frustration	Ich würde Frustration empfinden, wenn ich stundenlang von einem Telefonterror heimgesucht werde und keine Möglichkeit habe, mich zu befreien.	weiße Mann	Ich fühlte ..., als der Telefonterror wieder kein Ende nahm	frustration	anger
relief	Ich würde Erleichterung empfinden, wenn ich ins Wochenende gehen kann, weil ich mich von der anstrengenden Woche erholen und mich auf neue Erfahrungen und Erlebnisse freuen kann.	weiße Mann	Ich fühlte ..., als ich ins Wochenende gehen konnte		Cannot map the emotion
ekel	Als ich eine große, schwarze Spinne am Abfluss sah, würde ich Ekel empfinden, weil ich eine natürliche Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie sich in meiner persönlichen Hygienezone aufhält, mich unangenehm berührt.	weiße Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	ekel	anger
ekel	Als ich eine große, schwarze Spinne am Abfluss sah, würde ich Ekel empfinden, weil ich eine natürliche Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie sich in meiner persönlichen Hygienezone aufhält, mich unangenehm berührt.	weiße Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	ekel	disgust
ekel	Als ich eine große, schwarze Spinne am Abfluss sah, würde ich Ekel empfinden, weil ich eine natürliche Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie sich in meiner persönlichen Hygienezone aufhält, mich unangenehm berührt.	weiße Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	ekel	fear
ekel	Als ich eine große, schwarze Spinne am Abfluss sah, würde ich Ekel empfinden, weil ich eine natürliche Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie sich in meiner persönlichen Hygienezone aufhält, mich unangenehm berührt.	weiße Mann	Ich fühlte ..., als ich duschen wollte, am Abfluss jedoch eine große, schwarze Spinne saß und niemand da war, der helfen konnte.	ekel	sadness
entsetzen	Als ich eine erschreckende Szene in einem verstörenden Horrorfilm ansah, würde ich Entsetzen empfinden, weil die Szene meine Furcht und mein Unbehagen weckt und ich mich in einer unangenehmen und unkontrollierbaren Situation fühle.	weiße Mann	Ich fühlte ..., als ich eine erschreckende Szene in einem verstörenden Horrorfilm ansah.		Cannot map the emotion
euphorie	Als ich ein Schnäppchen im Internet gemacht habe, fühle ich mich aufgerüstet und zufrieden, weil ich ein gutes Geschäft gemacht habe und meine Zeit und Geld sinnvoll eingesetzt habe.	weiße Mann	Ich fühlte ..., als ich im Internet ein Schnäppchen machen konnte.		Cannot map the emotion
verärgerung	Ich würde Verärgerung empfinden, weil ich mich für den Unfall verantwortlich fühle und ich mir wünsche, ich hätte besser aufgepasst.	weiße Mann	Ich fühlte ..., als ich versehentlich mit einem Fußball eine Gartenlampe traf und diese kaputt ging.		Cannot map the emotion
ärger	Ein kaputtes Handy ist ein lästiger Ausfall, der meine Kommunikation und Organisation beeinträchtigt.	weiße Mann	Ich fühlte ..., weil mein Handy kaputt gegangen ist	ärger	anger
ärger	Ein kaputtes Handy ist ein lästiger Ausfall, der meine Kommunikation und Organisation beeinträchtigt.	weiße Mann	Ich fühlte ..., weil mein Handy kaputt gegangen ist	ärger	disgust
ärger	Ein kaputtes Handy ist ein lästiger Ausfall, der meine Kommunikation und Organisation beeinträchtigt.	weiße Mann	Ich fühlte ..., weil mein Handy kaputt gegangen ist	ärger	disgust
ärger	Ein kaputtes Handy ist ein lästiger Ausfall, der meine Kommunikation und Organisation beeinträchtigt.	weiße Mann	Ich fühlte ..., weil mein Handy kaputt gegangen ist	ärger	sadness
pride	Ich würde Stolz empfinden, wenn ich eine gute Note bekommen habe, weil ich mich bemüht habe, mein Bestes zu leisten und mich selbstbewusst fühle, wenn ich meine Ziele erreiche.	weiße Mann	Ich fühlte ..., als ich eine gute Note bekommen habe.		Cannot map the emotion
relief	Ich würde Erleichterung empfinden, weil ich fast einen Unfall gebaut habe und froh bin, dass ich mich sicher und unverletzt davon befreit habe.	weiße Mann	Ich fühlte ..., als ich fast einen Unfall gebaut habe		Cannot map the emotion
scham	Ein Pickel auf der Stirn kann ein unangenehmes Gefühl verursachen, insbesondere wenn man sich nicht schön fühlt oder sich von anderen beurteilt fühlt.	weiße Mann	Ich fühlte ..., als ich einen großen Pickel auf der Stirn hatte	scham	anger
scham	Ein Pickel auf der Stirn kann ein unangenehmes Gefühl verursachen, insbesondere wenn man sich nicht schön fühlt oder sich von anderen beurteilt fühlt.	weiße Mann	Ich fühlte ..., als ich einen großen Pickel auf der Stirn hatte	scham	disgust
scham	Ein Pickel auf der Stirn kann ein unangenehmes Gefühl verursachen, insbesondere wenn man sich nicht schön fühlt oder sich von anderen beurteilt fühlt.	weiße Mann	Ich fühlte ..., als ich einen großen Pickel auf der Stirn hatte	scham	sadness
traurigkeit	Als jemand gestorben ist, empfinde ich Traurigkeit, weil ich die Verbindung zu diesem Menschen verloren habe und mich um die Erinnerungen an ihn kümmern muss.	weiße Mann	Ich fühlte ..., als jemand gestorben ist.	traurigkeit	disgust
traurigkeit	Als jemand gestorben ist, empfinde ich Traurigkeit, weil ich die Verbindung zu diesem Menschen verloren habe und mich um die Erinnerungen an ihn kümmern muss.	weiße Mann	Ich fühlte ..., als jemand gestorben ist.	traurigkeit	fear
traurigkeit	Als jemand gestorben ist, empfinde ich Traurigkeit, weil ich die Verbindung zu diesem Menschen verloren habe und mich um die Erinnerungen an ihn kümmern muss.	weiße Mann	Ich fühlte ..., als jemand gestorben ist.	traurigkeit	sadness
traurigkeit	Als jemand gestorben ist, empfinde ich Traurigkeit, weil ich die Verbindung zu diesem Menschen verloren habe und mich um die Erinnerungen an ihn kümmern muss.	weiße Mann	Ich fühlte ..., als jemand gestorben ist.	traurigkeit	sadness
traurigkeit	Als jemand gestorben ist, empfinde ich Traurigkeit, weil ich die Verbindung zu diesem Menschen verloren habe und mich um die Erinnerungen an ihn kümmern muss.	weiße Mann	Ich fühlte ..., als jemand gestorben ist.	traurigkeit	trust
rührung	Als mein Kind mich als den besten Papa auf der ganzen Welt beschreibt, fühle ich mich gerührt, weil es mich bestätigt, dass ich meine Rolle als Vater gut erfülle und meine Tochter mich schätzt.	weiße Mann	Ich fühlte ..., als meine Tochter mir sagte, dass ich der beste Papa auf der ganzen Welt bin		Cannot map the emotion
unbehagen	Als ich Turbulenzen bei einem Flug erlebe, fühle ich Unbehagen, weil ich mich nicht sicher bin, ob die Maschine sicher landen kann und ich mich Sorgen mache um meine Sicherheit.	weiße Mann	Ich fühlte ..., als beim Fliegen Turbulenzen waren.	unbehagen	anticipation
unbehagen	Als ich Turbulenzen bei einem Flug erlebe, fühle ich Unbehagen, weil ich mich nicht sicher bin, ob die Maschine sicher landen kann und ich mich Sorgen mache um meine Sicherheit.	weiße Mann	Ich fühlte ..., als beim Fliegen Turbulenzen waren.	unbehagen	sadness
entsetzen	Ein brutaler Horrorfilm würde mich schockieren und mein Verstand überfordern, was zu einem Gefühl von Entsetzen führen würde.	weiße Mann	Ich fühlte ... bei einem brutalen Horrorfilm den ich gesehen habe		Cannot map the emotion
enttäuschung	Ich würde Enttäuschung empfinden, weil ich mich auf die Berücksichtigung des Papamonats in meiner Pension und Gehaltsvorrückung verlassen habe und diese Erwartung nicht erfüllt wird.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass das Papamonat weder für die betriebliche Pension noch für die Gehaltsvorrückung berücksichtigt wird.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, weil ich mich auf die Berücksichtigung des Papamonats in meiner Pension und Gehaltsvorrückung verlassen habe und diese Erwartung nicht erfüllt wird.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass das Papamonat weder für die betriebliche Pension noch für die Gehaltsvorrückung berücksichtigt wird.	enttäuschung	sadness
scham	Als ich sah, dass meine Hose hinten einen großen Fleck hatte, fühlte ich mich schuldig und peinlich, weil ich mich nicht genug um meine Kleidung gekümmert habe.	weiße Mann	Ich fühlte ..., als ich sah, dass meine Hose hinten einen großen Fleck hatte.	scham	anger
scham	Als ich sah, dass meine Hose hinten einen großen Fleck hatte, fühlte ich mich schuldig und peinlich, weil ich mich nicht genug um meine Kleidung gekümmert habe.	weiße Mann	Ich fühlte ..., als ich sah, dass meine Hose hinten einen großen Fleck hatte.	scham	disgust
scham	Als ich sah, dass meine Hose hinten einen großen Fleck hatte, fühlte ich mich schuldig und peinlich, weil ich mich nicht genug um meine Kleidung gekümmert habe.	weiße Mann	Ich fühlte ..., als ich sah, dass meine Hose hinten einen großen Fleck hatte.	scham	sadness
verärgerung	Ich würde Verärgerung empfinden, weil ich mich in einer unangenehmen Situation befinde, in der ich nicht auf meine persönliche Hygiene achten kann, und ich mich auch noch um meine Arbeit kümmern muss.	weiße Mann	Ich fühlte ..., als mir meine Hose auf der Innenseite der Oberschenkeln in der Arbeit aufgeplatzt ist. Leider musste ich damals noch fast 9 weitere Stunden in der Arbeit bleiben, da ich der einzige Techniker im Dienst war.		Cannot map the emotion
angst	Ich würde Angst empfinden, wenn ich plötzlich und unerwartet von einem Bus vor der Nase weggefahren wird, da ich die Gefahr für meine eigene Sicherheit und das Risiko eines Unfalls empfände.	weiße Mann	Ich fühlte ..., als mir ein Bus vor der Nase wegfuhr.	angst	anger
angst	Ich würde Angst empfinden, wenn ich plötzlich und unerwartet von einem Bus vor der Nase weggefahren wird, da ich die Gefahr für meine eigene Sicherheit und das Risiko eines Unfalls empfände.	weiße Mann	Ich fühlte ..., als mir ein Bus vor der Nase wegfuhr.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich plötzlich und unerwartet von einem Bus vor der Nase weggefahren wird, da ich die Gefahr für meine eigene Sicherheit und das Risiko eines Unfalls empfände.	weiße Mann	Ich fühlte ..., als mir ein Bus vor der Nase wegfuhr.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich plötzlich und unerwartet von einem Bus vor der Nase weggefahren wird, da ich die Gefahr für meine eigene Sicherheit und das Risiko eines Unfalls empfände.	weiße Mann	Ich fühlte ..., als mir ein Bus vor der Nase wegfuhr.	angst	fear
angst	Ich würde Angst empfinden, wenn ich plötzlich und unerwartet von einem Bus vor der Nase weggefahren wird, da ich die Gefahr für meine eigene Sicherheit und das Risiko eines Unfalls empfände.	weiße Mann	Ich fühlte ..., als mir ein Bus vor der Nase wegfuhr.	angst	fear
angst	Ich würde Angst empfinden, wenn ich plötzlich und unerwartet von einem Bus vor der Nase weggefahren wird, da ich die Gefahr für meine eigene Sicherheit und das Risiko eines Unfalls empfände.	weiße Mann	Ich fühlte ..., als mir ein Bus vor der Nase wegfuhr.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich plötzlich und unerwartet von einem Bus vor der Nase weggefahren wird, da ich die Gefahr für meine eigene Sicherheit und das Risiko eines Unfalls empfände.	weiße Mann	Ich fühlte ..., als mir ein Bus vor der Nase wegfuhr.	angst	surprise
ärger	Als Radfahrer bin ich anfällig für die Unachtsamkeit von anderen Verkehrsteilnehmern und ich würde mich ärgerlich fühlen, wenn mir die Vorfahrt genommen wurde.	weiße Mann	Ich fühle ..., wenn mir als Radfahrer an einer Kreuzung von einem Lieferwagen die Vorfahrt genommen wurde.	ärger	anger
ärger	Als Radfahrer bin ich anfällig für die Unachtsamkeit von anderen Verkehrsteilnehmern und ich würde mich ärgerlich fühlen, wenn mir die Vorfahrt genommen wurde.	weiße Mann	Ich fühle ..., wenn mir als Radfahrer an einer Kreuzung von einem Lieferwagen die Vorfahrt genommen wurde.	ärger	disgust
ärger	Als Radfahrer bin ich anfällig für die Unachtsamkeit von anderen Verkehrsteilnehmern und ich würde mich ärgerlich fühlen, wenn mir die Vorfahrt genommen wurde.	weiße Mann	Ich fühle ..., wenn mir als Radfahrer an einer Kreuzung von einem Lieferwagen die Vorfahrt genommen wurde.	ärger	disgust
ärger	Als Radfahrer bin ich anfällig für die Unachtsamkeit von anderen Verkehrsteilnehmern und ich würde mich ärgerlich fühlen, wenn mir die Vorfahrt genommen wurde.	weiße Mann	Ich fühle ..., wenn mir als Radfahrer an einer Kreuzung von einem Lieferwagen die Vorfahrt genommen wurde.	ärger	sadness
trennung	Ich würde Trennung empfinden, wenn ich jemanden verliere, den ich gut kenne und mit dem ich eine enge Beziehung habe. Es würde mich traurig machen, wenn ich nicht mehr mit diesem Menschen zusammen sein kann.	weiße Mann	Ich fühlte ..., als sie sich von mir verabschieden mussten		Cannot map the emotion
ärger	Ich würde Ärger empfinden, weil ich die Autokonzerne für ihre Rolle in der Dieselaffaire verantwortlich halte und es unfair finde, dass sie nicht genug sanktioniert werden.	weiße Mann	Ich fühlte ..., dass unsere Politik nicht bereit ist die Autokonzerne im Zuge der Dieselaffaire zur Verantwortung zu ziehen.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich die Autokonzerne für ihre Rolle in der Dieselaffaire verantwortlich halte und es unfair finde, dass sie nicht genug sanktioniert werden.	weiße Mann	Ich fühlte ..., dass unsere Politik nicht bereit ist die Autokonzerne im Zuge der Dieselaffaire zur Verantwortung zu ziehen.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich die Autokonzerne für ihre Rolle in der Dieselaffaire verantwortlich halte und es unfair finde, dass sie nicht genug sanktioniert werden.	weiße Mann	Ich fühlte ..., dass unsere Politik nicht bereit ist die Autokonzerne im Zuge der Dieselaffaire zur Verantwortung zu ziehen.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich die Autokonzerne für ihre Rolle in der Dieselaffaire verantwortlich halte und es unfair finde, dass sie nicht genug sanktioniert werden.	weiße Mann	Ich fühlte ..., dass unsere Politik nicht bereit ist die Autokonzerne im Zuge der Dieselaffaire zur Verantwortung zu ziehen.	ärger	sadness
besorgnis	Als ich sehe, dass sich eine Schnittwunde an deinem Arm entzündet und Eiter austritt, empfinde ich Besorgnis, weil ich befürchte, dass dies zu einer Infektion führen könnte und du möglicherweise in Gefahr bist.	weiße Mann	Ich fühlte ..., als sich eine Schnittwunde an meinem Arm entzündete und Eiter austrat.		Cannot map the emotion
relief	Ich würde Erleichterung empfinden, wenn ich lange auf eine Reise wartete und endlich die Bestätigung erhalte, dass sie stattfinden kann. Es wäre ein großer Stressabbau, wenn ich endlich planen und vorbereiten kann.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass meine Reise nach Norwegen stattfinden kann, da dies lange auf der Kippe stand.		Cannot map the emotion
schrecken	Das Bild von Menschen, die im Meer ertrinken, ist schockierend und unvorstellbar. Es erinnert mich an die Schwäche und Hilflosigkeit der Menschen in solchen Situationen und erzeugt ein Gefühl von Schrecken und Entsetzen.	weiße Mann	Ich fühlte ..., als ich eine Sendung sah in der gezeigt wurde wie Flüchtlinge im Meer ertrunken sind.	schrecken	anger
schrecken	Das Bild von Menschen, die im Meer ertrinken, ist schockierend und unvorstellbar. Es erinnert mich an die Schwäche und Hilflosigkeit der Menschen in solchen Situationen und erzeugt ein Gefühl von Schrecken und Entsetzen.	weiße Mann	Ich fühlte ..., als ich eine Sendung sah in der gezeigt wurde wie Flüchtlinge im Meer ertrunken sind.	schrecken	anticipation
schrecken	Das Bild von Menschen, die im Meer ertrinken, ist schockierend und unvorstellbar. Es erinnert mich an die Schwäche und Hilflosigkeit der Menschen in solchen Situationen und erzeugt ein Gefühl von Schrecken und Entsetzen.	weiße Mann	Ich fühlte ..., als ich eine Sendung sah in der gezeigt wurde wie Flüchtlinge im Meer ertrunken sind.	schrecken	fear
schrecken	Das Bild von Menschen, die im Meer ertrinken, ist schockierend und unvorstellbar. Es erinnert mich an die Schwäche und Hilflosigkeit der Menschen in solchen Situationen und erzeugt ein Gefühl von Schrecken und Entsetzen.	weiße Mann	Ich fühlte ..., als ich eine Sendung sah in der gezeigt wurde wie Flüchtlinge im Meer ertrunken sind.	schrecken	fear
