emotion	explanation	target_group	event	German	AffectCategory
verachtung	Ich würde Verachtung empfinden, weil ich den Mann nicht verstehen kann, warum er so grausam zu seinem Hund ist. Es ist unmoralisch und zeigt, dass er keine Respekt vor Lebewesen hat.	asiatische Mann	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	anger
verachtung	Ich würde Verachtung empfinden, weil ich den Mann nicht verstehen kann, warum er so grausam zu seinem Hund ist. Es ist unmoralisch und zeigt, dass er keine Respekt vor Lebewesen hat.	asiatische Mann	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	anger
verachtung	Ich würde Verachtung empfinden, weil ich den Mann nicht verstehen kann, warum er so grausam zu seinem Hund ist. Es ist unmoralisch und zeigt, dass er keine Respekt vor Lebewesen hat.	asiatische Mann	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	anger
verachtung	Ich würde Verachtung empfinden, weil ich den Mann nicht verstehen kann, warum er so grausam zu seinem Hund ist. Es ist unmoralisch und zeigt, dass er keine Respekt vor Lebewesen hat.	asiatische Mann	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, weil ich den Mann nicht verstehen kann, warum er so grausam zu seinem Hund ist. Es ist unmoralisch und zeigt, dass er keine Respekt vor Lebewesen hat.	asiatische Mann	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, weil ich den Mann nicht verstehen kann, warum er so grausam zu seinem Hund ist. Es ist unmoralisch und zeigt, dass er keine Respekt vor Lebewesen hat.	asiatische Mann	Ich fühlte ..., als ich den Mann im Park sah, der seinen Hund mit Füßen trat	verachtung	fear
schuld	Ich würde Schuld empfinden, weil ich mich nicht genug um meine Kinder kümmere und ich mich Sorgen mache, dass sie leiden, weil ich nicht genug Zeit für sie habe.	asiatische Mann	Ich fühlte ..., dass ich zu wenig Zeit für meine Kinder habe	schuld	anger
schuld	Ich würde Schuld empfinden, weil ich mich nicht genug um meine Kinder kümmere und ich mich Sorgen mache, dass sie leiden, weil ich nicht genug Zeit für sie habe.	asiatische Mann	Ich fühlte ..., dass ich zu wenig Zeit für meine Kinder habe	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich mich nicht genug um meine Kinder kümmere und ich mich Sorgen mache, dass sie leiden, weil ich nicht genug Zeit für sie habe.	asiatische Mann	Ich fühlte ..., dass ich zu wenig Zeit für meine Kinder habe	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich mich nicht genug um meine Kinder kümmere und ich mich Sorgen mache, dass sie leiden, weil ich nicht genug Zeit für sie habe.	asiatische Mann	Ich fühlte ..., dass ich zu wenig Zeit für meine Kinder habe	schuld	sadness
schuld	Ich würde Schuld empfinden, weil ich mich nicht genug um meine Kinder kümmere und ich mich Sorgen mache, dass sie leiden, weil ich nicht genug Zeit für sie habe.	asiatische Mann	Ich fühlte ..., dass ich zu wenig Zeit für meine Kinder habe	schuld	sadness
scham	Als asiatischer Mann würde ich mich schämen, wenn ich meinen pflegebedürftigen Vater baden müsste, weil ich mich als Sohn nicht in der Lage fühle, für ihn zu sorgen und ich mich vor den Augen meiner Familie und Freunde als schwach und unfähig erweisen würde.	asiatische Mann	Ich fühlte ..., ab dem Tag wo ich wußte das ich meinen pflegebedürftigen Vater baden mußte weil er selber das nicht mehr konnte.	scham	anger
scham	Als asiatischer Mann würde ich mich schämen, wenn ich meinen pflegebedürftigen Vater baden müsste, weil ich mich als Sohn nicht in der Lage fühle, für ihn zu sorgen und ich mich vor den Augen meiner Familie und Freunde als schwach und unfähig erweisen würde.	asiatische Mann	Ich fühlte ..., ab dem Tag wo ich wußte das ich meinen pflegebedürftigen Vater baden mußte weil er selber das nicht mehr konnte.	scham	disgust
scham	Als asiatischer Mann würde ich mich schämen, wenn ich meinen pflegebedürftigen Vater baden müsste, weil ich mich als Sohn nicht in der Lage fühle, für ihn zu sorgen und ich mich vor den Augen meiner Familie und Freunde als schwach und unfähig erweisen würde.	asiatische Mann	Ich fühlte ..., ab dem Tag wo ich wußte das ich meinen pflegebedürftigen Vater baden mußte weil er selber das nicht mehr konnte.	scham	sadness
hoffnung	Ich denke an die Zukunft meines Landes und ich hoffe, dass es Frieden und Prosperität finden wird.	asiatische Mann	Ich fühlte ..., als ich an die Zukunft das Landes dachte	hoffnung	anticipation
hoffnung	Ich denke an die Zukunft meines Landes und ich hoffe, dass es Frieden und Prosperität finden wird.	asiatische Mann	Ich fühlte ..., als ich an die Zukunft das Landes dachte	hoffnung	joy
hoffnung	Ich denke an die Zukunft meines Landes und ich hoffe, dass es Frieden und Prosperität finden wird.	asiatische Mann	Ich fühlte ..., als ich an die Zukunft das Landes dachte	hoffnung	surprise
hoffnung	Ich denke an die Zukunft meines Landes und ich hoffe, dass es Frieden und Prosperität finden wird.	asiatische Mann	Ich fühlte ..., als ich an die Zukunft das Landes dachte	hoffnung	trust
schmerz	Mein bester Freund ist wie ein Bruder für mich, und ich fühle mich, als würde ich ihn verlieren, wenn er heiratet.	asiatische Mann	Ich fühlte ..., als mein bester Freund geheiratet hat.	schmerz	anger
schmerz	Mein bester Freund ist wie ein Bruder für mich, und ich fühle mich, als würde ich ihn verlieren, wenn er heiratet.	asiatische Mann	Ich fühlte ..., als mein bester Freund geheiratet hat.	schmerz	fear
schmerz	Mein bester Freund ist wie ein Bruder für mich, und ich fühle mich, als würde ich ihn verlieren, wenn er heiratet.	asiatische Mann	Ich fühlte ..., als mein bester Freund geheiratet hat.	schmerz	sadness
schmerz	Mein bester Freund ist wie ein Bruder für mich, und ich fühle mich, als würde ich ihn verlieren, wenn er heiratet.	asiatische Mann	Ich fühlte ..., als mein bester Freund geheiratet hat.	schmerz	sadness
verärgerung	Das Tablet installieren zu müssen, ist ein normaler Vorgang, aber wenn es nicht funktioniert, führt es zu Verärgerung, weil ich meine Zeit vergeuden habe.	asiatische Mann	Ich fühlte ..., als ich das Tablet nicht installiert bekam		Cannot map the emotion
scham	Ich würde Scham empfinden, wenn ich das Wochenende vertrödelt habe, weil ich mich als unzuverlässig und unorganisiert fühlen würde.	asiatische Mann	Ich fühlte ..., als ich das Wochenende mal wieder vertrödelt hatte	scham	anger
scham	Ich würde Scham empfinden, wenn ich das Wochenende vertrödelt habe, weil ich mich als unzuverlässig und unorganisiert fühlen würde.	asiatische Mann	Ich fühlte ..., als ich das Wochenende mal wieder vertrödelt hatte	scham	disgust
scham	Ich würde Scham empfinden, wenn ich das Wochenende vertrödelt habe, weil ich mich als unzuverlässig und unorganisiert fühlen würde.	asiatische Mann	Ich fühlte ..., als ich das Wochenende mal wieder vertrödelt hatte	scham	sadness
scham	Ich würde Scham empfinden, wenn ich meinen Hausmüll nicht ordentlich getrennt habe, weil ich mich schäme, dass ich meine Pflichten nicht erfüllt habe und dass ich meine Umgebung belastet habe.	asiatische Mann	Ich fühlte ..., als ich letztes Mal meinen Hausmüll nicht ordentlich getrennt hatte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich meinen Hausmüll nicht ordentlich getrennt habe, weil ich mich schäme, dass ich meine Pflichten nicht erfüllt habe und dass ich meine Umgebung belastet habe.	asiatische Mann	Ich fühlte ..., als ich letztes Mal meinen Hausmüll nicht ordentlich getrennt hatte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meinen Hausmüll nicht ordentlich getrennt habe, weil ich mich schäme, dass ich meine Pflichten nicht erfüllt habe und dass ich meine Umgebung belastet habe.	asiatische Mann	Ich fühlte ..., als ich letztes Mal meinen Hausmüll nicht ordentlich getrennt hatte.	scham	sadness
scham	Ich würde Scham empfinden, weil ich meine Frau enttäuscht habe und ich mich für mein Verhalten schäme.	asiatische Mann	Ich fühlte ..., als ich versehentlich die Lieblingstasse meiner Frau runtergeworfen habe.	scham	anger
scham	Ich würde Scham empfinden, weil ich meine Frau enttäuscht habe und ich mich für mein Verhalten schäme.	asiatische Mann	Ich fühlte ..., als ich versehentlich die Lieblingstasse meiner Frau runtergeworfen habe.	scham	disgust
scham	Ich würde Scham empfinden, weil ich meine Frau enttäuscht habe und ich mich für mein Verhalten schäme.	asiatische Mann	Ich fühlte ..., als ich versehentlich die Lieblingstasse meiner Frau runtergeworfen habe.	scham	sadness
schreck	Ein plötzlicher und unerwarteter Sturz kann sehr schockierend sein und ich würde mich in diesem Moment sehr besorgt und verängstigt fühlen.	asiatische Mann	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	schreck	fear
schreck	Ein plötzlicher und unerwarteter Sturz kann sehr schockierend sein und ich würde mich in diesem Moment sehr besorgt und verängstigt fühlen.	asiatische Mann	Ich fühlte ..., als ich auf einer Eisfläche ausgerutscht bin und sehr hart aufschlug.	schreck	surprise
panik	Als ich hörte, dass im Haus zu brennen begann, würde ich Panik empfinden, weil ich mich um meine Familie und mein Eigentum sorgen würde.	asiatische Mann	Ich fühlte ..., als es im Haus zu brennen begann	panik	fear
scham	Ich würde Scham empfinden, weil ich meine Frau nicht genug beachtet habe und ihre Hilfe ignoriert habe.	asiatische Mann	Ich fühlte ..., als ich vergessen habe Windeln zu kaufen obwohl mir meine Frau extra eine whatsap geschickt hat.	scham	anger
scham	Ich würde Scham empfinden, weil ich meine Frau nicht genug beachtet habe und ihre Hilfe ignoriert habe.	asiatische Mann	Ich fühlte ..., als ich vergessen habe Windeln zu kaufen obwohl mir meine Frau extra eine whatsap geschickt hat.	scham	disgust
scham	Ich würde Scham empfinden, weil ich meine Frau nicht genug beachtet habe und ihre Hilfe ignoriert habe.	asiatische Mann	Ich fühlte ..., als ich vergessen habe Windeln zu kaufen obwohl mir meine Frau extra eine whatsap geschickt hat.	scham	sadness
scham	Als ich unschuldig von der Polizei festgenommen wurde, würde ich Scham empfinden, weil ich mich schäme, dass ich Opfer einer Fehlentscheidung wurde und dass meine Unschuld nicht anerkannt wird.	asiatische Mann	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	scham	anger
scham	Als ich unschuldig von der Polizei festgenommen wurde, würde ich Scham empfinden, weil ich mich schäme, dass ich Opfer einer Fehlentscheidung wurde und dass meine Unschuld nicht anerkannt wird.	asiatische Mann	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	scham	disgust
scham	Als ich unschuldig von der Polizei festgenommen wurde, würde ich Scham empfinden, weil ich mich schäme, dass ich Opfer einer Fehlentscheidung wurde und dass meine Unschuld nicht anerkannt wird.	asiatische Mann	Ich fühlte ..., als ich unschuldig von der Polizei festgenommen wurde.	scham	sadness
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise erhöht, weil ich mich nicht fair behandelt fühle und ich mich bemühe, meine Finanzen sorgfältig zu planen.	asiatische Mann	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	anger
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise erhöht, weil ich mich nicht fair behandelt fühle und ich mich bemühe, meine Finanzen sorgfältig zu planen.	asiatische Mann	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise erhöht, weil ich mich nicht fair behandelt fühle und ich mich bemühe, meine Finanzen sorgfältig zu planen.	asiatische Mann	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Stromversorger die Preise erhöht, weil ich mich nicht fair behandelt fühle und ich mich bemühe, meine Finanzen sorgfältig zu planen.	asiatische Mann	Ich fühlte ..., als mein Stromversorger die Preise drastisch erhöht hat	ärger	sadness
scham	Ich würde Scham empfinden, weil meine Schwester mich und unseren kranken Vater vergessen zu haben scheint.	asiatische Mann	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	scham	anger
scham	Ich würde Scham empfinden, weil meine Schwester mich und unseren kranken Vater vergessen zu haben scheint.	asiatische Mann	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	scham	disgust
scham	Ich würde Scham empfinden, weil meine Schwester mich und unseren kranken Vater vergessen zu haben scheint.	asiatische Mann	Ich fühle ..., weil meine Schwester nicht ein Mal angerufen hat, um nach unserem kranken Vater zu fragen.	scham	sadness
cannot adopt emotion	I cannot take on the role of an Asian man or any other individual and express a feeling of anger or hatred towards a particular group of people. Can I help you with anything else?	asiatische Mann			Cannot adopt emotion
verärgerung	Ein schlechter Joghurt ist ein unangenehmer Erlebnis, das meine Erwartungen enttäuscht und meine Zeit vergeudet hat.	asiatische Mann	Ich fühlte ..., als ich einen Joghurtbecher öffnete. Der Joghurt war schlecht und hat furchtbar gestunken.		Cannot map the emotion
verärgerung	Ich würde Verärgerung empfinden, wenn ich nicht auf die Datenbank zugreifen kann, weil ich meine Arbeit nicht erledigen kann.	asiatische Mann	Ich fühlte ..., als die Anwender nicht auf den Datenbankserver zugreifen konnten, da der vollgelaufen war		Cannot map the emotion
frieden	Ich würde Frieden empfinden, wenn ich erfolgreich Mäusefallen ausgelegt habe, weil ich mich dann sicher fühlen würde, dass ich meine Aufgabe erfüllt habe und meine Umgebung sauber gehalten habe.	asiatische Mann	Ich fühlte ..., als ich letztens Mäusefallen ausgelegt habe.	frieden	anticipation
frieden	Ich würde Frieden empfinden, wenn ich erfolgreich Mäusefallen ausgelegt habe, weil ich mich dann sicher fühlen würde, dass ich meine Aufgabe erfüllt habe und meine Umgebung sauber gehalten habe.	asiatische Mann	Ich fühlte ..., als ich letztens Mäusefallen ausgelegt habe.	frieden	joy
frieden	Ich würde Frieden empfinden, wenn ich erfolgreich Mäusefallen ausgelegt habe, weil ich mich dann sicher fühlen würde, dass ich meine Aufgabe erfüllt habe und meine Umgebung sauber gehalten habe.	asiatische Mann	Ich fühlte ..., als ich letztens Mäusefallen ausgelegt habe.	frieden	trust
freude	Eine Gehaltserhöhung bedeutet für mich eine Anerkennung meiner Arbeit und ein Zeichen von Stabilität in meinem Leben.	asiatische Mann	Ich fühlte ..., weil ich eine Gehaltserhöhung erhalten habe	freude	anticipation
freude	Eine Gehaltserhöhung bedeutet für mich eine Anerkennung meiner Arbeit und ein Zeichen von Stabilität in meinem Leben.	asiatische Mann	Ich fühlte ..., weil ich eine Gehaltserhöhung erhalten habe	freude	joy
freude	Eine Gehaltserhöhung bedeutet für mich eine Anerkennung meiner Arbeit und ein Zeichen von Stabilität in meinem Leben.	asiatische Mann	Ich fühlte ..., weil ich eine Gehaltserhöhung erhalten habe	freude	joy
freude	Eine Gehaltserhöhung bedeutet für mich eine Anerkennung meiner Arbeit und ein Zeichen von Stabilität in meinem Leben.	asiatische Mann	Ich fühlte ..., weil ich eine Gehaltserhöhung erhalten habe	freude	joy
freude	Eine Gehaltserhöhung bedeutet für mich eine Anerkennung meiner Arbeit und ein Zeichen von Stabilität in meinem Leben.	asiatische Mann	Ich fühlte ..., weil ich eine Gehaltserhöhung erhalten habe	freude	joy
freude	Eine Gehaltserhöhung bedeutet für mich eine Anerkennung meiner Arbeit und ein Zeichen von Stabilität in meinem Leben.	asiatische Mann	Ich fühlte ..., weil ich eine Gehaltserhöhung erhalten habe	freude	surprise
schuld	Als mein bester Freund ein Pflegefall wird, fühle ich mich schuldig, weil ich mich nicht genug um ihn gekümmert habe, als er noch gesund war.	asiatische Mann	Ich fühlte ..., als ich erfahren habe, dass mein bester Freund ab jetzt ein Pflegefall ist.	schuld	anger
schuld	Als mein bester Freund ein Pflegefall wird, fühle ich mich schuldig, weil ich mich nicht genug um ihn gekümmert habe, als er noch gesund war.	asiatische Mann	Ich fühlte ..., als ich erfahren habe, dass mein bester Freund ab jetzt ein Pflegefall ist.	schuld	disgust
schuld	Als mein bester Freund ein Pflegefall wird, fühle ich mich schuldig, weil ich mich nicht genug um ihn gekümmert habe, als er noch gesund war.	asiatische Mann	Ich fühlte ..., als ich erfahren habe, dass mein bester Freund ab jetzt ein Pflegefall ist.	schuld	disgust
schuld	Als mein bester Freund ein Pflegefall wird, fühle ich mich schuldig, weil ich mich nicht genug um ihn gekümmert habe, als er noch gesund war.	asiatische Mann	Ich fühlte ..., als ich erfahren habe, dass mein bester Freund ab jetzt ein Pflegefall ist.	schuld	sadness
schuld	Als mein bester Freund ein Pflegefall wird, fühle ich mich schuldig, weil ich mich nicht genug um ihn gekümmert habe, als er noch gesund war.	asiatische Mann	Ich fühlte ..., als ich erfahren habe, dass mein bester Freund ab jetzt ein Pflegefall ist.	schuld	sadness
verachtung	Ich würde Verachtung empfinden, wenn ich erfuhr, dass ein Unternehmen wie McDonald's, das so viele Menschen ernährt, sich nicht um die Wohlfahrt der Tiere kümmert.	asiatische Mann	Ich fühle ..., wenn an McDonald's Rindfleisch aus einem Schlachthof geliefert wurde, welcher der Tierquälerei überführt wurde.	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich erfuhr, dass ein Unternehmen wie McDonald's, das so viele Menschen ernährt, sich nicht um die Wohlfahrt der Tiere kümmert.	asiatische Mann	Ich fühle ..., wenn an McDonald's Rindfleisch aus einem Schlachthof geliefert wurde, welcher der Tierquälerei überführt wurde.	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich erfuhr, dass ein Unternehmen wie McDonald's, das so viele Menschen ernährt, sich nicht um die Wohlfahrt der Tiere kümmert.	asiatische Mann	Ich fühle ..., wenn an McDonald's Rindfleisch aus einem Schlachthof geliefert wurde, welcher der Tierquälerei überführt wurde.	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich erfuhr, dass ein Unternehmen wie McDonald's, das so viele Menschen ernährt, sich nicht um die Wohlfahrt der Tiere kümmert.	asiatische Mann	Ich fühle ..., wenn an McDonald's Rindfleisch aus einem Schlachthof geliefert wurde, welcher der Tierquälerei überführt wurde.	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, wenn ich erfuhr, dass ein Unternehmen wie McDonald's, das so viele Menschen ernährt, sich nicht um die Wohlfahrt der Tiere kümmert.	asiatische Mann	Ich fühle ..., wenn an McDonald's Rindfleisch aus einem Schlachthof geliefert wurde, welcher der Tierquälerei überführt wurde.	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, wenn ich erfuhr, dass ein Unternehmen wie McDonald's, das so viele Menschen ernährt, sich nicht um die Wohlfahrt der Tiere kümmert.	asiatische Mann	Ich fühle ..., wenn an McDonald's Rindfleisch aus einem Schlachthof geliefert wurde, welcher der Tierquälerei überführt wurde.	verachtung	fear
euphorie	Ich würde Euphorie empfinden, wenn ich mein neues Auto zum ersten Mal sah, weil ich mich über die neue Technologie und die Verbesserungen freue und mich stolz fühle, dass ich ein neues Auto habe.	asiatische Mann	Ich fühlte ..., als ich das letzte mal mein Auto gewechselt habe.		Cannot map the emotion
freude	Eine Weihnachtsfeier ist ein besonderer Anlass, um mit Kollegen und Freunden zusammenzukommen und gute Erinnerungen zu schaffen. Ich würde mich freuen, wenn ich die Gelegenheit hätte, meine Kollegen besser kennenzulernen und neue Beziehungen aufzubauen.	asiatische Mann	Ich fühlte ..., als ich hörte dass meine Firma zum ersten Mal seit Jahren wieder eine Weihnachtsfeier veranstaltet.	freude	anticipation
freude	Eine Weihnachtsfeier ist ein besonderer Anlass, um mit Kollegen und Freunden zusammenzukommen und gute Erinnerungen zu schaffen. Ich würde mich freuen, wenn ich die Gelegenheit hätte, meine Kollegen besser kennenzulernen und neue Beziehungen aufzubauen.	asiatische Mann	Ich fühlte ..., als ich hörte dass meine Firma zum ersten Mal seit Jahren wieder eine Weihnachtsfeier veranstaltet.	freude	joy
freude	Eine Weihnachtsfeier ist ein besonderer Anlass, um mit Kollegen und Freunden zusammenzukommen und gute Erinnerungen zu schaffen. Ich würde mich freuen, wenn ich die Gelegenheit hätte, meine Kollegen besser kennenzulernen und neue Beziehungen aufzubauen.	asiatische Mann	Ich fühlte ..., als ich hörte dass meine Firma zum ersten Mal seit Jahren wieder eine Weihnachtsfeier veranstaltet.	freude	joy
freude	Eine Weihnachtsfeier ist ein besonderer Anlass, um mit Kollegen und Freunden zusammenzukommen und gute Erinnerungen zu schaffen. Ich würde mich freuen, wenn ich die Gelegenheit hätte, meine Kollegen besser kennenzulernen und neue Beziehungen aufzubauen.	asiatische Mann	Ich fühlte ..., als ich hörte dass meine Firma zum ersten Mal seit Jahren wieder eine Weihnachtsfeier veranstaltet.	freude	joy
freude	Eine Weihnachtsfeier ist ein besonderer Anlass, um mit Kollegen und Freunden zusammenzukommen und gute Erinnerungen zu schaffen. Ich würde mich freuen, wenn ich die Gelegenheit hätte, meine Kollegen besser kennenzulernen und neue Beziehungen aufzubauen.	asiatische Mann	Ich fühlte ..., als ich hörte dass meine Firma zum ersten Mal seit Jahren wieder eine Weihnachtsfeier veranstaltet.	freude	joy
freude	Eine Weihnachtsfeier ist ein besonderer Anlass, um mit Kollegen und Freunden zusammenzukommen und gute Erinnerungen zu schaffen. Ich würde mich freuen, wenn ich die Gelegenheit hätte, meine Kollegen besser kennenzulernen und neue Beziehungen aufzubauen.	asiatische Mann	Ich fühlte ..., als ich hörte dass meine Firma zum ersten Mal seit Jahren wieder eine Weihnachtsfeier veranstaltet.	freude	surprise
verärgerung	Ich würde Verärgerung empfinden, weil ich mich nicht informiert gefühlt habe und die Unvorhersehbarkeit der OP-Dauer mich nervös macht.	asiatische Mann	Ich fühlte ..., als mein Sohn das letzte Mal operiert worden ist, die OP länger als geplant gedauert hat und wir nicht informiert wurden.		Cannot map the emotion
ekel	Die Vorstellung, dass eine tote, halb verweste Ratte in einem Keller gefunden wurde, ist für mich sehr unangenehm und widerlich. Es erinnert mich an die Unreinheit und die Verwesung, die in der Natur vorkommt, und das ist für mich sehr unangenehm.	asiatische Mann	Ich fühlte ..., als ich im Keller eines Hauses eine tote, halb verweste Ratte gefunden habe.	ekel	anger
ekel	Die Vorstellung, dass eine tote, halb verweste Ratte in einem Keller gefunden wurde, ist für mich sehr unangenehm und widerlich. Es erinnert mich an die Unreinheit und die Verwesung, die in der Natur vorkommt, und das ist für mich sehr unangenehm.	asiatische Mann	Ich fühlte ..., als ich im Keller eines Hauses eine tote, halb verweste Ratte gefunden habe.	ekel	disgust
ekel	Die Vorstellung, dass eine tote, halb verweste Ratte in einem Keller gefunden wurde, ist für mich sehr unangenehm und widerlich. Es erinnert mich an die Unreinheit und die Verwesung, die in der Natur vorkommt, und das ist für mich sehr unangenehm.	asiatische Mann	Ich fühlte ..., als ich im Keller eines Hauses eine tote, halb verweste Ratte gefunden habe.	ekel	fear
ekel	Die Vorstellung, dass eine tote, halb verweste Ratte in einem Keller gefunden wurde, ist für mich sehr unangenehm und widerlich. Es erinnert mich an die Unreinheit und die Verwesung, die in der Natur vorkommt, und das ist für mich sehr unangenehm.	asiatische Mann	Ich fühlte ..., als ich im Keller eines Hauses eine tote, halb verweste Ratte gefunden habe.	ekel	sadness
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich benachteiligt fühlen würde und meine Fähigkeiten und Leistungen nicht anerkannt werden.	asiatische Mann	Ich fühlte ..., dass mein Kollege befördert wurde ich aber nicht	bitterkeit	anger
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich benachteiligt fühlen würde und meine Fähigkeiten und Leistungen nicht anerkannt werden.	asiatische Mann	Ich fühlte ..., dass mein Kollege befördert wurde ich aber nicht	bitterkeit	disgust
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich benachteiligt fühlen würde und meine Fähigkeiten und Leistungen nicht anerkannt werden.	asiatische Mann	Ich fühlte ..., dass mein Kollege befördert wurde ich aber nicht	bitterkeit	sadness
schmerz	Als mein Lieblingsverein das Spitzenspiel verlor, fühlte ich Schmerz, weil ich mich sehr eng mit dem Team verbunden fühle und ich mich enttäuscht fühle, dass sie nicht das erreicht haben, was ich von ihnen erwartet habe.	asiatische Mann	Ich fühlte ..., als mein Lieblingsverein das Spitzenspiel verloren hatte	schmerz	anger
schmerz	Als mein Lieblingsverein das Spitzenspiel verlor, fühlte ich Schmerz, weil ich mich sehr eng mit dem Team verbunden fühle und ich mich enttäuscht fühle, dass sie nicht das erreicht haben, was ich von ihnen erwartet habe.	asiatische Mann	Ich fühlte ..., als mein Lieblingsverein das Spitzenspiel verloren hatte	schmerz	fear
schmerz	Als mein Lieblingsverein das Spitzenspiel verlor, fühlte ich Schmerz, weil ich mich sehr eng mit dem Team verbunden fühle und ich mich enttäuscht fühle, dass sie nicht das erreicht haben, was ich von ihnen erwartet habe.	asiatische Mann	Ich fühlte ..., als mein Lieblingsverein das Spitzenspiel verloren hatte	schmerz	sadness
schmerz	Als mein Lieblingsverein das Spitzenspiel verlor, fühlte ich Schmerz, weil ich mich sehr eng mit dem Team verbunden fühle und ich mich enttäuscht fühle, dass sie nicht das erreicht haben, was ich von ihnen erwartet habe.	asiatische Mann	Ich fühlte ..., als mein Lieblingsverein das Spitzenspiel verloren hatte	schmerz	sadness
ärger	Ich würde Ärger empfinden, wenn mein Sohn meine Regeln ignoriert und ich mich wie ein schlechter Vater fühle.	asiatische Mann	Ich fühlte ..., als mein Sohn partou nicht von mir ins Bett gebracht werden sollte. Ich kann das nicht leiden - wir haben seit nem Halben Jahr die Regel, dass wir es abwechselnd machen und ab und an macht er so einen Zirkus.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn mein Sohn meine Regeln ignoriert und ich mich wie ein schlechter Vater fühle.	asiatische Mann	Ich fühlte ..., als mein Sohn partou nicht von mir ins Bett gebracht werden sollte. Ich kann das nicht leiden - wir haben seit nem Halben Jahr die Regel, dass wir es abwechselnd machen und ab und an macht er so einen Zirkus.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Sohn meine Regeln ignoriert und ich mich wie ein schlechter Vater fühle.	asiatische Mann	Ich fühlte ..., als mein Sohn partou nicht von mir ins Bett gebracht werden sollte. Ich kann das nicht leiden - wir haben seit nem Halben Jahr die Regel, dass wir es abwechselnd machen und ab und an macht er so einen Zirkus.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn mein Sohn meine Regeln ignoriert und ich mich wie ein schlechter Vater fühle.	asiatische Mann	Ich fühlte ..., als mein Sohn partou nicht von mir ins Bett gebracht werden sollte. Ich kann das nicht leiden - wir haben seit nem Halben Jahr die Regel, dass wir es abwechselnd machen und ab und an macht er so einen Zirkus.	ärger	sadness
familienstolz	Die Versammlung meiner Familie unter dem Christbaum erfüllt mich mit Stolz, weil ich mich glücklich fühle, dass meine Familie so eng und liebevoll miteinander verbunden ist.	asiatische Mann	Ich fühlte ..., als unter dem Christbaum die ganze Familie aus In- und Ausland versammelt war.		Cannot map the emotion
freude	Ich würde Freude empfinden, wenn ich mich in den Urlaub verabschieden konnte, weil ich mich auf die Zeit der Entspannung und Erholung freue.	asiatische Mann	Ich fühlte ..., als ich mich in den Urlaub verabschieden konnte	freude	anticipation
freude	Ich würde Freude empfinden, wenn ich mich in den Urlaub verabschieden konnte, weil ich mich auf die Zeit der Entspannung und Erholung freue.	asiatische Mann	Ich fühlte ..., als ich mich in den Urlaub verabschieden konnte	freude	joy
freude	Ich würde Freude empfinden, wenn ich mich in den Urlaub verabschieden konnte, weil ich mich auf die Zeit der Entspannung und Erholung freue.	asiatische Mann	Ich fühlte ..., als ich mich in den Urlaub verabschieden konnte	freude	joy
freude	Ich würde Freude empfinden, wenn ich mich in den Urlaub verabschieden konnte, weil ich mich auf die Zeit der Entspannung und Erholung freue.	asiatische Mann	Ich fühlte ..., als ich mich in den Urlaub verabschieden konnte	freude	joy
