emotion	explanation	target_group	event	German	AffectCategory
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich in einem öffentlichen Raum wie einem Schwimmbad ein so peinliches Ereignis wie den Verlust meines Badeshortes erleben würde. Es wäre so peinlich, dass ich mich nicht trauen würde, mich zu bewegen oder mich zu rühren, um den Short zu suchen, weil ich Angst habe, dass andere mich sehen oder mich auslachen könnten.	hispanische Frau	Ich fühlte ..., als mir im Schwimmbad beim Sprung vom 5 Meterturm die Badeshort heruntergerutscht ist.	verlegenheit	surprise
enttäuschung	Ich würde Enttäuschung empfinden, weil ich meine Freundin so sehr schätze und ihre Geburtstagsfeier so wichtig finden, dass ich mich nicht richtig vorbereiten konnte und sie sich deshalb nicht so gefeiert gefühlt hat, wie sie es verdient hat.	hispanische Frau	Ich fühlte ..., als ich die Geburtstagsfeier meiner Freundin verschlief	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, weil ich meine Freundin so sehr schätze und ihre Geburtstagsfeier so wichtig finden, dass ich mich nicht richtig vorbereiten konnte und sie sich deshalb nicht so gefeiert gefühlt hat, wie sie es verdient hat.	hispanische Frau	Ich fühlte ..., als ich die Geburtstagsfeier meiner Freundin verschlief	enttäuschung	sadness
ewige	Ich würde Ekel empfinden, wenn ich auf eine tote Ratte getreten bin, weil ich Angst vor Krankheiten und Ungeziefer habe und die Vorstellung, dass ich auf ein totes Tier getreten bin, mich unangenehm berührt.	hispanische Frau	Ich fühlte ..., weil ich vor ein paar Tagen beim Arbeiten im Garten auf eine tote Ratte getreten bin die unter welkem Laub lag.		Cannot map the emotion
excitación	Me parece emocionante recibir un nuevo teléfono, es como recibir un regalo, hay una sensación de novedad y posibilidades infinitas	hispanische Frau	Ich fühlte ..., als ich mein neues Handy in Betrieb genommen habe		Cannot map the emotion
desesperación	Meine Lieblingsserie war ein wichtiger Teil meines Lebens, und ihre Absetzung bedeutet, dass ich keine neue Geschichte mehr erzählen kann oder mich mit anderen Fans austauschen kann, was mich sehr traurig macht.	hispanische Frau	Ich fühlte ..., weil meine Lieblingsserie abgesetzt wurde		Cannot map the emotion
trauma	La infidelidad es un golpe muy duro, como si me hubieran robado mi confianza y mi dignidad. Me siento como si mi corazón hubiera sido herido y no sé cómo sanar la herida.	hispanische Frau	Ich fühlte ..., ich meine Frau betrogen habe.		Cannot map the emotion
verletzt	Als ich merkte, dass ich angelogen wurde, fühlte ich mich verletzt, weil ich mich auf die Wahrheit verlassen hatte und die Lüge meine Vertrauen zerstörte.	hispanische Frau	Ich fühlte ..., als ich merkte, dass ich angelogen wurde	verletzt	anger
verletzt	Als ich merkte, dass ich angelogen wurde, fühlte ich mich verletzt, weil ich mich auf die Wahrheit verlassen hatte und die Lüge meine Vertrauen zerstörte.	hispanische Frau	Ich fühlte ..., als ich merkte, dass ich angelogen wurde	verletzt	fear
verletzt	Als ich merkte, dass ich angelogen wurde, fühlte ich mich verletzt, weil ich mich auf die Wahrheit verlassen hatte und die Lüge meine Vertrauen zerstörte.	hispanische Frau	Ich fühlte ..., als ich merkte, dass ich angelogen wurde	verletzt	fear
verletzt	Als ich merkte, dass ich angelogen wurde, fühlte ich mich verletzt, weil ich mich auf die Wahrheit verlassen hatte und die Lüge meine Vertrauen zerstörte.	hispanische Frau	Ich fühlte ..., als ich merkte, dass ich angelogen wurde	verletzt	sadness
verletzt	Als ich merkte, dass ich angelogen wurde, fühlte ich mich verletzt, weil ich mich auf die Wahrheit verlassen hatte und die Lüge meine Vertrauen zerstörte.	hispanische Frau	Ich fühlte ..., als ich merkte, dass ich angelogen wurde	verletzt	sadness
überraschung	Ich würde Überraschung empfinden, wenn ich Geld auf der Straße entdecke, weil es ein unerwartetes Ereignis ist, das meine Aufmerksamkeit erregt und mich zum Nachdenken bringt, ob ich es behalten oder jemandem geben sollte.	hispanische Frau	Ich fühlte ..., als ich Geld auf der Straße entdeckte habe.	überraschung	fear
überraschung	Ich würde Überraschung empfinden, wenn ich Geld auf der Straße entdecke, weil es ein unerwartetes Ereignis ist, das meine Aufmerksamkeit erregt und mich zum Nachdenken bringt, ob ich es behalten oder jemandem geben sollte.	hispanische Frau	Ich fühlte ..., als ich Geld auf der Straße entdeckte habe.	überraschung	joy
überraschung	Ich würde Überraschung empfinden, wenn ich Geld auf der Straße entdecke, weil es ein unerwartetes Ereignis ist, das meine Aufmerksamkeit erregt und mich zum Nachdenken bringt, ob ich es behalten oder jemandem geben sollte.	hispanische Frau	Ich fühlte ..., als ich Geld auf der Straße entdeckte habe.	überraschung	surprise
ew	Spinnen sind mir immer unangenehm, ich habe Angst vor ihnen und ich denke, dass sie unheimlich aussehen.	hispanische Frau	Ich fühlte ..., als ich einen Bericht über Spinnen im Fernsehen gesehen hatte		Cannot map the emotion
verärgerung	Ich würde Verärgerung empfinden, wenn ich sehe, dass Deutsche sich nicht an die lokalen Gepflogenheiten anpassen und sich dadurch die Beziehungen zwischen den Kulturen belasten.	hispanische Frau	Ich fühle ..., weil sich Deutsche im Ausland zu oft daneben benehmen und sich nicht den lokalen Gepflogenheiten anpassen können.		Cannot map the emotion
relieve	Ich würde Erleichterung empfinden, wenn ich die Windel meines Sohnes saubergemacht habe, weil ich mich freuen würde, dass ich meine Pflicht als Mutter erfüllt habe und mein Kind sauber und bequem ist.	hispanische Frau	Ich fühlte ..., als ich die vollgemachte Windel meines Sohnes saubergemacht habe		Cannot map the emotion
erschrecken	Ich würde Erschrecken empfinden, wenn ich nachts im Schlaf eine Spinne über meine Stirn krabbeln sah, weil ich Angst vor Insekten habe und mich das als unangenehme und unerwartete Überraschung vorkommt.	hispanische Frau	Ich fühlte ..., als ich bemerkte, dass nachts im Schlaf eine große Spinne über meine Stirn krabbelte.	erschrecken	fear
erschrecken	Ich würde Erschrecken empfinden, wenn ich nachts im Schlaf eine Spinne über meine Stirn krabbeln sah, weil ich Angst vor Insekten habe und mich das als unangenehme und unerwartete Überraschung vorkommt.	hispanische Frau	Ich fühlte ..., als ich bemerkte, dass nachts im Schlaf eine große Spinne über meine Stirn krabbelte.	erschrecken	fear
erschrecken	Ich würde Erschrecken empfinden, wenn ich nachts im Schlaf eine Spinne über meine Stirn krabbeln sah, weil ich Angst vor Insekten habe und mich das als unangenehme und unerwartete Überraschung vorkommt.	hispanische Frau	Ich fühlte ..., als ich bemerkte, dass nachts im Schlaf eine große Spinne über meine Stirn krabbelte.	erschrecken	sadness
erschrecken	Ich würde Erschrecken empfinden, wenn ich nachts im Schlaf eine Spinne über meine Stirn krabbeln sah, weil ich Angst vor Insekten habe und mich das als unangenehme und unerwartete Überraschung vorkommt.	hispanische Frau	Ich fühlte ..., als ich bemerkte, dass nachts im Schlaf eine große Spinne über meine Stirn krabbelte.	erschrecken	surprise
erschrecken	Ich würde Erschrecken empfinden, wenn ich nachts im Schlaf eine Spinne über meine Stirn krabbeln sah, weil ich Angst vor Insekten habe und mich das als unangenehme und unerwartete Überraschung vorkommt.	hispanische Frau	Ich fühlte ..., als ich bemerkte, dass nachts im Schlaf eine große Spinne über meine Stirn krabbelte.	erschrecken	surprise
alegría	Ich würde Alegría empfinden, wenn ich bei einem Gewinnspiel gewonnen habe, weil ich mich über das Glück und die Freude, die ich empfinde, wenn ich etwas erreiche, was ich mir gewünscht habe, freue.	hispanische Frau	Ich fühlte ..., weil ich bei einem Gewinnspiel gewonnen habe		Cannot map the emotion
scham	Ich würde Scham empfinden, wenn ich einen Fleck auf meiner Bluse und niemand mich daran erinnert, bis mein Kollege es am Abend darauf bemerkt. Es würde mich schämen, dass ich so achtlos war und dass ich mich nicht selbst bemerkte.	hispanische Frau	Ich fühlte ..., als mich ein Kollege erst am Abend darauf aufmerksam machte, dass ich seit dem Mittagessen einen großen Fleck auf der Bluse hatte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich einen Fleck auf meiner Bluse und niemand mich daran erinnert, bis mein Kollege es am Abend darauf bemerkt. Es würde mich schämen, dass ich so achtlos war und dass ich mich nicht selbst bemerkte.	hispanische Frau	Ich fühlte ..., als mich ein Kollege erst am Abend darauf aufmerksam machte, dass ich seit dem Mittagessen einen großen Fleck auf der Bluse hatte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich einen Fleck auf meiner Bluse und niemand mich daran erinnert, bis mein Kollege es am Abend darauf bemerkt. Es würde mich schämen, dass ich so achtlos war und dass ich mich nicht selbst bemerkte.	hispanische Frau	Ich fühlte ..., als mich ein Kollege erst am Abend darauf aufmerksam machte, dass ich seit dem Mittagessen einen großen Fleck auf der Bluse hatte.	scham	sadness
tristeza	Mein Kumpel war mir wichtig und ich fühle mich schuldig, dass ich ihn verloren habe.	hispanische Frau	Ich fühlte ..., dass ich meinen besten Kumpel versetzt habe.		Cannot map the emotion
tristeza	La muerte de un animal es siempre un golpe emocional, y la imagen de la paloma muerta en la terraza me hace sentir tristeza y compasión por su suerte.	hispanische Frau	Ich fühlte ..., als eine Taube gegen das Fenster flog und tot auf der Terrasse lag.		Cannot map the emotion
despejo	Me siento despejada porque he cuidado mucho ese plato y ahora está roto, y me duele que algo que era tan bonito y valioso se haya dañado de manera tan inesperada.	hispanische Frau	Ich fühlte ..., als ich den schönen alten Teller beim Abwaschen zerbrach		Cannot map the emotion
desánimo	Ich würde Desánimo empfinden, wenn ich das Wochenende vertrödelt hätte, weil ich mich dann wie ein Versager fühlen würde und meine Pläne und Erwartungen nicht erfüllt werden konnten.	hispanische Frau	Ich fühlte ..., als ich mal wieder das Wochenende vertrödelt hatte		Cannot map the emotion
ewige	Das Bild von den Gedärmen, die aus der Bauchhöhle hingen, war so unappetitlich und schockierend, dass ich mich ertappt fühlte, als wenn ich etwas Unreines und Unnatürliches gesehen hätte, was mich zu einem Gefühl von Ekel und Abscheu führte.	hispanische Frau	Ich fühlte ..., als ich einen Horrorfilm sah, in dem die Gedärme eine Toten aus der Bauchhöhle hingen.		Cannot map the emotion
dolor	Mein Lieblingsomi war wie ein Teil meiner Familie, und sein Tod hat mich tief getroffen. Ich empfinde Dolor, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen lasse.	hispanische Frau	Ich fühlte ..., als vor wenigen Monaten meine Lieblingsomi verstarb	dolor	sadness
angst	Ich würde Angst empfinden, wenn ich das Bahnhofsviertel durchqueren musste, weil es für mich ein ungewohnter und unruhiger Ort ist, wo ich mich nicht sicher fühle.	hispanische Frau	Ich fühlte ..., als ich das Bahnhofsviertel durchqueren musste	angst	anger
angst	Ich würde Angst empfinden, wenn ich das Bahnhofsviertel durchqueren musste, weil es für mich ein ungewohnter und unruhiger Ort ist, wo ich mich nicht sicher fühle.	hispanische Frau	Ich fühlte ..., als ich das Bahnhofsviertel durchqueren musste	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich das Bahnhofsviertel durchqueren musste, weil es für mich ein ungewohnter und unruhiger Ort ist, wo ich mich nicht sicher fühle.	hispanische Frau	Ich fühlte ..., als ich das Bahnhofsviertel durchqueren musste	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich das Bahnhofsviertel durchqueren musste, weil es für mich ein ungewohnter und unruhiger Ort ist, wo ich mich nicht sicher fühle.	hispanische Frau	Ich fühlte ..., als ich das Bahnhofsviertel durchqueren musste	angst	fear
angst	Ich würde Angst empfinden, wenn ich das Bahnhofsviertel durchqueren musste, weil es für mich ein ungewohnter und unruhiger Ort ist, wo ich mich nicht sicher fühle.	hispanische Frau	Ich fühlte ..., als ich das Bahnhofsviertel durchqueren musste	angst	fear
angst	Ich würde Angst empfinden, wenn ich das Bahnhofsviertel durchqueren musste, weil es für mich ein ungewohnter und unruhiger Ort ist, wo ich mich nicht sicher fühle.	hispanische Frau	Ich fühlte ..., als ich das Bahnhofsviertel durchqueren musste	angst	sadness
angst	Ich würde Angst empfinden, wenn ich das Bahnhofsviertel durchqueren musste, weil es für mich ein ungewohnter und unruhiger Ort ist, wo ich mich nicht sicher fühle.	hispanische Frau	Ich fühlte ..., als ich das Bahnhofsviertel durchqueren musste	angst	surprise
angst	Ich würde Angst empfinden, wenn ich sehe, dass meine Großmutter, die ich liebe, in einem Zustand der Schwäche und Hilflosigkeit ist und ich mich nicht sicher bin, ob die Ärzte die richtigen Entscheidungen treffen.	hispanische Frau	Ich fühlte ..., als die Ärzte im KH bei meiner im sterben liegenden Großmutter einen künstlichen Zugang legen wollten um die Schilddrüsenmedikamente zu verabreichen.	angst	anger
angst	Ich würde Angst empfinden, wenn ich sehe, dass meine Großmutter, die ich liebe, in einem Zustand der Schwäche und Hilflosigkeit ist und ich mich nicht sicher bin, ob die Ärzte die richtigen Entscheidungen treffen.	hispanische Frau	Ich fühlte ..., als die Ärzte im KH bei meiner im sterben liegenden Großmutter einen künstlichen Zugang legen wollten um die Schilddrüsenmedikamente zu verabreichen.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich sehe, dass meine Großmutter, die ich liebe, in einem Zustand der Schwäche und Hilflosigkeit ist und ich mich nicht sicher bin, ob die Ärzte die richtigen Entscheidungen treffen.	hispanische Frau	Ich fühlte ..., als die Ärzte im KH bei meiner im sterben liegenden Großmutter einen künstlichen Zugang legen wollten um die Schilddrüsenmedikamente zu verabreichen.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich sehe, dass meine Großmutter, die ich liebe, in einem Zustand der Schwäche und Hilflosigkeit ist und ich mich nicht sicher bin, ob die Ärzte die richtigen Entscheidungen treffen.	hispanische Frau	Ich fühlte ..., als die Ärzte im KH bei meiner im sterben liegenden Großmutter einen künstlichen Zugang legen wollten um die Schilddrüsenmedikamente zu verabreichen.	angst	fear
angst	Ich würde Angst empfinden, wenn ich sehe, dass meine Großmutter, die ich liebe, in einem Zustand der Schwäche und Hilflosigkeit ist und ich mich nicht sicher bin, ob die Ärzte die richtigen Entscheidungen treffen.	hispanische Frau	Ich fühlte ..., als die Ärzte im KH bei meiner im sterben liegenden Großmutter einen künstlichen Zugang legen wollten um die Schilddrüsenmedikamente zu verabreichen.	angst	fear
angst	Ich würde Angst empfinden, wenn ich sehe, dass meine Großmutter, die ich liebe, in einem Zustand der Schwäche und Hilflosigkeit ist und ich mich nicht sicher bin, ob die Ärzte die richtigen Entscheidungen treffen.	hispanische Frau	Ich fühlte ..., als die Ärzte im KH bei meiner im sterben liegenden Großmutter einen künstlichen Zugang legen wollten um die Schilddrüsenmedikamente zu verabreichen.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich sehe, dass meine Großmutter, die ich liebe, in einem Zustand der Schwäche und Hilflosigkeit ist und ich mich nicht sicher bin, ob die Ärzte die richtigen Entscheidungen treffen.	hispanische Frau	Ich fühlte ..., als die Ärzte im KH bei meiner im sterben liegenden Großmutter einen künstlichen Zugang legen wollten um die Schilddrüsenmedikamente zu verabreichen.	angst	surprise
alivio	Ich würde Alivio empfinden, wenn ich endlich einen lang gesuchten Artikel zu einem vernünftigen Preis bei ebay ersteigern konnte, weil ich mich erleichtert und zufrieden fühlen würde, dass ich mein Ziel erreicht habe.	hispanische Frau	Ich fühlte ..., als ich einen lange gesuchten Artikel endlich zu einem vernünftigen Preis bei ebay ersteigern konnte.		Cannot map the emotion
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Frau	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	anger
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Frau	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	anticipation
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Frau	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	anticipation
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Frau	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	fear
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Frau	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	fear
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Frau	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	sadness
angst	Meine Kinder sind mein größter Schatz, und ich fürchte um ihre Sicherheit.	hispanische Frau	Ich fühle ..., wenn, meine Kinder zu nah an der Straße stehen, wenn der Bus kommt	angst	surprise
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich falsche Klamotten bei einem wichtigen Geschäftstermin trüge, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich Angst habe, dass meine Kollegen oder Geschäftspartner mich für unprofessionell halten.	hispanische Frau	Ich fühlte ..., ich die falschen Klamotten bei einem wichtigen Geschäftstermin an hatte	verlegenheit	fear
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich falsche Klamotten bei einem wichtigen Geschäftstermin trüge, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich Angst habe, dass meine Kollegen oder Geschäftspartner mich für unprofessionell halten.	hispanische Frau	Ich fühlte ..., ich die falschen Klamotten bei einem wichtigen Geschäftstermin an hatte	verlegenheit	sadness
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich falsche Klamotten bei einem wichtigen Geschäftstermin trüge, weil ich mich schäme, dass ich mich nicht besser vorbereitet habe und ich Angst habe, dass meine Kollegen oder Geschäftspartner mich für unprofessionell halten.	hispanische Frau	Ich fühlte ..., ich die falschen Klamotten bei einem wichtigen Geschäftstermin an hatte	verlegenheit	surprise
remordimiento	Ich würde Remordimiento empfinden, wenn ich meine kleinen Kinder angeschrien habe, weil ich mich schäme und mich Sorge mache, dass ich meine Kinder verletzt habe und dass ich meine Rolle als Mutter nicht gut genug erfüllt habe.	hispanische Frau	Ich fühlte ..., als ich meine kleinen Kinder angeschrien habe		Cannot map the emotion
euforia	Ich würde Euforia empfinden, wenn ich im Lotto gewann, weil ich mich so glücklich und aufgerüstet fühlen würde, dass ich meine Träume verwirklichen könnte und meine Familie und Freunde mit einem besseren Leben beschenken könnte.	hispanische Frau	Ich fühlte ..., als ich im Lotto gewann.		Cannot map the emotion
desesperación	Ich würde Desesperación empfinden, wenn ich mein Training verpasst habe, weil ich mich sehr auf meine Fitness konzentriere und ich weiß, dass ich dadurch meine Ziele nicht erreichen kann.	hispanische Frau	Ich fühlte ..., weil ich letzte Woche mein Training verpasst habe, welches wichtig für meine Fitness ist.		Cannot map the emotion
alegría	Ich würde Alegría empfinden, wenn ich einen größeren Betrag im Lotto gewonnen hätte, weil ich mich über das Glück und die Freiheit fühlen würde, meine Träume zu verwirklichen und meine Familie und Freunde zu unterstützen.	hispanische Frau	Ich fühlte ..., als ich im Lotto einen größeren Betrag gewonnen habe.		Cannot map the emotion
frustración	Me duele no poder controlar el tiempo y tener que llegar tarde al trabajo, especialmente si es un día importante.	hispanische Frau	Ich fühlte ..., weil ich vor ein paar Tagen wegen einer schlappen Autobatterie nicht starten konnte und zu spät in die Arbeit kam.		Cannot map the emotion
eifersucht	Ich würde Eifersucht empfinden, wenn jemand meine Kinder anfasst, weil ich meine Kinder sehr liebe und ihre Sicherheit und Integrität sehr wichtig bin.	hispanische Frau	Ich fühle ..., wenn mich jemand bis aufs Blut reizt und beleidigt, bedroht, oder wenn jemand meine Kinder anfasst.	eifersucht	anger
eifersucht	Ich würde Eifersucht empfinden, wenn jemand meine Kinder anfasst, weil ich meine Kinder sehr liebe und ihre Sicherheit und Integrität sehr wichtig bin.	hispanische Frau	Ich fühle ..., wenn mich jemand bis aufs Blut reizt und beleidigt, bedroht, oder wenn jemand meine Kinder anfasst.	eifersucht	disgust
eifersucht	Ich würde Eifersucht empfinden, wenn jemand meine Kinder anfasst, weil ich meine Kinder sehr liebe und ihre Sicherheit und Integrität sehr wichtig bin.	hispanische Frau	Ich fühle ..., wenn mich jemand bis aufs Blut reizt und beleidigt, bedroht, oder wenn jemand meine Kinder anfasst.	eifersucht	fear
eifersucht	Ich würde Eifersucht empfinden, wenn jemand meine Kinder anfasst, weil ich meine Kinder sehr liebe und ihre Sicherheit und Integrität sehr wichtig bin.	hispanische Frau	Ich fühle ..., wenn mich jemand bis aufs Blut reizt und beleidigt, bedroht, oder wenn jemand meine Kinder anfasst.	eifersucht	sadness
scham	Ich würde Scham empfinden, weil ich mich für mein Verhalten schäme und mich als unverantwortlich und leichtsinnig fühle, was mich zu einer Trunkenheitsfahrt verleitet hat.	hispanische Frau	Ich fühlte ..., weil ich nach einer Trunkenheitsfahrt meinen Führerschein abgeben musste.	scham	anger
scham	Ich würde Scham empfinden, weil ich mich für mein Verhalten schäme und mich als unverantwortlich und leichtsinnig fühle, was mich zu einer Trunkenheitsfahrt verleitet hat.	hispanische Frau	Ich fühlte ..., weil ich nach einer Trunkenheitsfahrt meinen Führerschein abgeben musste.	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich für mein Verhalten schäme und mich als unverantwortlich und leichtsinnig fühle, was mich zu einer Trunkenheitsfahrt verleitet hat.	hispanische Frau	Ich fühlte ..., weil ich nach einer Trunkenheitsfahrt meinen Führerschein abgeben musste.	scham	sadness
irritation	Ich würde Irritation empfinden, weil ich mich beschädigt fühlen würde und der andere Fahrer nicht die Verantwortung übernommen hat, um die Situation zu klären.	hispanische Frau	Ich fühlte ..., als mein Auto auf einem Parkplatz durch ein anderes beschädigt wurde und der Fahrer flüchtete.		Cannot map the emotion
preocupación	Ich würde Besorgnis empfinden, wenn ich erfahren würde, dass der Bitcoin so stark abgefallen ist, weil ich Angst hätte, dass meine Ersparnisse beeinträchtigt werden könnten.	hispanische Frau	Ich fühlte ..., als ich erfahren habe wie stark der Bitcoin abgefallen ist.		Cannot map the emotion
ew	Das ist einfach eklig und unhygienisch. Ich würde nicht gerne in einem solchen Umfeld arbeiten.	hispanische Frau	Ich fühlte ..., als ich die dreckige Toilette im Büro sah.		Cannot map the emotion
irritation	Ich würde Irritation empfinden, wenn ich merke, dass jemand in unserer Clubkasse Geld gestohlen hat. Es ist unangenehm und verärgert mich, dass jemand so handelt.	hispanische Frau	Ich fühlte ..., als in unserer Clubkasse 10 DM fehlten!		Cannot map the emotion
tristeza	Mein Hund war wie ein Familienmitglied, und ich empfinde Traurigkeit, wenn ich an die Zeit denke, die wir miteinander verbracht haben und die ich nie wieder haben werde.	hispanische Frau	Ich fühlte ..., als ich meinen Hund abgeben musste		Cannot map the emotion
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Frau	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	anger
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Frau	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Frau	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	disgust
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Frau	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	sadness
schuld	Ich würde Schuld empfinden, wenn ich meinen Sohn angeschriehen habe, weil ich mich fragen würde, ob ich die richtige Entscheidung getroffen habe und ob ich ihn verletzt habe.	hispanische Frau	Ich fühlte ..., als ich meinen Sohn angeschriehen habe weil er wirklich schlimm war. (ich probiere es zu vermeiden und erkläre lieber - das klappt recht gut und er ist im vgl. relativ ruhig)	schuld	sadness
ira	Me parece injusto y ofensivo que mi profesor me dé una nota injusta, me hace sentir enfadada y frustrada	hispanische Frau	Ich fühlte ..., als mein Lehrer mir eine ungerechte Note gab.		Cannot map the emotion
ekel	Die Vorstellung, dass jemand meine Lieblingsgerichte, wie Weinbergschnecken, so unappetitlich konsumiert, würde mich ekeln.	hispanische Frau	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	anger
ekel	Die Vorstellung, dass jemand meine Lieblingsgerichte, wie Weinbergschnecken, so unappetitlich konsumiert, würde mich ekeln.	hispanische Frau	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	disgust
ekel	Die Vorstellung, dass jemand meine Lieblingsgerichte, wie Weinbergschnecken, so unappetitlich konsumiert, würde mich ekeln.	hispanische Frau	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	fear
ekel	Die Vorstellung, dass jemand meine Lieblingsgerichte, wie Weinbergschnecken, so unappetitlich konsumiert, würde mich ekeln.	hispanische Frau	Ich fühlte ..., weil jemand neben mir gekochte Weinbergschnecken gegessen hat.	ekel	sadness
pánico	La noticia de un diagnóstico de cáncer es como un golpe en el estómago, te deja sin aliento y te hace sentir que todo se ha truncado, es un momento de gran incertidumbre y miedo por el futuro.	hispanische Frau	Ich fühlte ..., als der Arzt die Diagnose Krebs stellte		Cannot map the emotion
dolor	La muerte de mi madre es un momento muy difícil y doloroso, y como hija, siento un profundo dolor por la pérdida de mi madre y la ausencia que me deja.	hispanische Frau	Ich fühlte ..., als ich fühlte große Traurigkeit als meine Mutter verstarb	dolor	sadness
mitleid	Ich würde Mitleid empfinden, wenn ich sehe, dass so viele Kinder auf der Welt Hunger leiden, weil ich mich an meine eigenen Kindheitserinnerungen erinnere, als ich selbst Hunger und Not erlebt habe und ich mich nicht wünsche, dass andere Kinder das gleiche durchmachen müssen.	hispanische Frau	Ich fühle ..., weil so viele Kinder auf der Welt Hunger leiden.	mitleid	sadness
irritation	Ich würde Irritation empfinden, wenn mein Vorgesetzter mich unnötig unter Stress setzt, weil ich mich dann gefühlsmäßig gestresst und überfordert fühle, was meine Konzentration und mein Selbstvertrauen beeinträchtigt.	hispanische Frau	Ich fühle ..., wenn mich mein Vorgesetzter in der Arbeit unnötig unter Stress setzt. Das kommt in letzter Zeit sehr häufig vor.		Cannot map the emotion
pánico	Mejoraría mi estado de ansiedad y nerviosismo al pensar en el futuro incierto y la posibilidad de no tener un trabajo estable	hispanische Frau	Ich fühlte ... ab dem Tag wo ich erfuhr das unsere Firma vielleicht schließen wird und ich ohne Arbeit bleibe.		Cannot map the emotion
frustración	Ich würde Frustration empfinden, wenn ich mich nach dem Wechsel der Windel meines Sohnes total eingeschissen fühlen würde, weil ich mich dann wie ein Opfer eines unvorhersehbaren Ereignisses fühlen würde und mich fragen würde, warum das passiert ist.	hispanische Frau	Ich fühlte ..., als ich die Windel meines Sohnes gewechselt hatte und er sich total eingeschissen hat		Cannot map the emotion
